"ref_area","source","indicator","classif1","time","obs_value","note_source"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1991",215.58,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1991",70.62,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1991",37.87,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1991",47.88,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1991",53.81,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1990",43.47,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1990",64.89,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1990",34,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1990",179.43,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1990",48.81,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1990",80.12,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1990",40.48,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1990",51.02,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1990",260.15,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1990",67.83,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1990",36.77,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1990",45.75,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1990",52.83,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1989",41.74,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1989",62.75,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1989",31.75,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1989",175.71,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1989",45.88,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1989",78.72,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1989",37.33,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1989",48.91,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1989",280.7,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1989",65.02,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1989",35.03,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1989",44.23,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1989",50.94,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1988",39.93,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1988",61.03,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1988",30.19,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1988",170.55,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1988",43.24,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1988",76.63,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1988",35.81,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1988",46.48,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1988",272.62,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1988",62.18,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1988",31.67,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1988",42.32,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1988",47.96,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1987",37.43,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1987",57.38,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1987",28.25,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1987",160.92,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1987",39.92,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1987",72.61,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1987",34.55,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1987",43.33,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1987",270.55,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1987",58.73,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1987",28.2,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1987",39.77,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1987",44.49,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1986",34.43,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1986",53.33,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1986",25.44,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1986",147.6,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1986",37.2,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1986",66.74,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1986",32.74,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1986",38.93,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1986",263.75,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1986",54.48,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1986",26.3,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1986",36.41,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1986",39.23,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1985",32.12,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1985",48.84,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1985",23.27,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1985",135.43,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1985",35.51,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1985",62.03,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1985",30.54,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1985",37.07,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1985",263.5,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1985",50.67,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1985",25.23,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1985",33.51,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1985",34.85,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1984",30.39,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1984",45.89,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1984",22.39,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1984",126.33,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1984",33.43,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1984",59.27,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1984",28.68,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1984",35.56,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1984",267.1,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1984",47.57,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1984",23.9,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1984",31.84,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1984",32.83,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1983",28.61,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1983",42.92,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1983",21.27,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1983",119.47,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1983",31.05,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1983",56.54,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1983",27.33,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1983",33.42,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1983",259,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1983",45.12,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1983",21.53,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1983",30.06,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1983",30.95,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1982",26.38,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1982",39.77,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1982",19.14,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1982",113.55,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1982",28.26,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1982",52.31,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1982",25.63,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1982",30.61,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1982",241.23,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1982",42.36,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1982",19.2,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1982",27.12,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1982",27.77,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1981",23.69,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1981",34.92,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1981",16.23,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1981",105.72,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1981",25.23,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1981",47.73,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1981",22.64,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1981",28.12,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1981",200.92,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1981",38.43,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1981",17.5,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1981",22.49,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1981",25.84,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1980",20.85,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1980",29.91,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1980",12.72,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1980",94.38,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1980",22.18,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1980",42.16,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1980",20.7,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1980",24.85,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1980",176.75,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1980",35.06,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1980",15.53,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1980",18.5,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1980",24.13,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1979",18.8,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01","1979",27.52,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP02","1979",12.34,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP03","1979",85.81,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP04","1979",19.79,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP05","1979",37.17,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP06","1979",18.42,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP07","1979",21.88,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP08","1979",166.2,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP09","1979",32.08,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP10","1979",14.8,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP11","1979",17.19,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP12","1979",20.82,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1978",17.99,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1977",16.63,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1976",15.24,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1975",13.96,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1974",12.5,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1973",11.43,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1972",10.64,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1971",9.92,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1970",9.34,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1969",8.44,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1968",8.2,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1967",7.92,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1966",7.58,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1965",7.34,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1964",7.04,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1963",6.65,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1962",6.49,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1961",6.17,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1960",6.04,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1959",6.01,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1958",5.88,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1957",5.6,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1956",5.44,"R1:3139"
"NOR","GA:288","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1955",5.24,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2025",104.73,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01","2025",103.65,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP02","2025",106.9,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP03","2025",108.77,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP04","2025",102.9,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP05","2025",106.7,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP06","2025",103.41,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP07","2025",104.59,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP08","2025",102.64,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP09","2025",102.87,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP10","2025",107.23,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP11","2025",104.97,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP12","2025",115.75,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2024",102.02,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01","2024",103.12,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP02","2024",102.26,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP03","2024",102.3,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP04","2024",101.11,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP05","2024",101.87,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP06","2024",100.71,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP07","2024",101.03,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP08","2024",100.64,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP09","2024",100.72,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP10","2024",101.41,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP11","2024",101.33,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP12","2024",103.7,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2023",97.46,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01","2023",97.03,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP02","2023",97.93,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP03","2023",97.77,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP04","2023",98.56,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP05","2023",97.82,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP06","2023",98.12,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP07","2023",100.24,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP08","2023",100.03,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP09","2023",95.46,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP10","2023",96.26,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP11","2023",96.73,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP12","2023",93.87,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2022",90.98,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01","2022",91.48,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP02","2022",91.52,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP03","2022",92.11,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP04","2022",91.33,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP05","2022",91.09,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP06","2022",91.47,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP07","2022",96.24,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP08","2022",98.75,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP09","2022",84.51,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP10","2022",88.13,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP11","2022",86.37,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP12","2022",85.37,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2021",84.5,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01","2021",85.61,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP02","2021",83.83,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP03","2021",86.41,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP04","2021",85.35,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP05","2021",84.34,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP06","2021",84.78,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP07","2021",80.25,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP08","2021",97.13,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP09","2021",78.77,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP10","2021",80.73,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP11","2021",78.72,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP12","2021",80.53,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2020",81.15,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01","2020",82.18,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP02","2020",76.91,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP03","2020",83.26,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP04","2020",83.32,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP05","2020",80.07,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP06","2020",81.34,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP07","2020",73.51,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP08","2020",94.12,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP09","2020",74.79,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP10","2020",78.67,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP11","2020",75.35,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP12","2020",76.86,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2019",77.25,"R1:3139"
"NPL","GA:12893","CPI_XCPI_COI_RT","COI_COICOP_CP01","2019",76.37,"R1:3139"
