country_iso3,category,commodity,unit,year,value,flag,source_yearbook_edition
TUR,METALS,"Aluminum, Aluminae","Metric tons, gross weight",2016,305000,,MYB3-2019
TUR,METALS,"Aluminum, Aluminae","Metric tons, gross weight",2017,300000,,MYB3-2020-21
TUR,METALS,"Aluminum, Aluminae","Metric tons, gross weight",2018,300000,,MYB3-2022
TUR,METALS,"Aluminum, Aluminae","Metric tons, gross weight",2019,300000,,MYB3-2022
TUR,METALS,"Aluminum, Aluminae","Metric tons, gross weight",2020,300000,,MYB3-2022
TUR,METALS,"Aluminum, Aluminae","Metric tons, gross weight",2021,300000,,MYB3-2022
TUR,METALS,"Aluminum, Aluminae","Metric tons, gross weight",2022,300000,,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2012,1521150,r,MYB3-2016
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2013,795562,r,MYB3-2016
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2014,1091442,,MYB3-2017-18
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2015,1050000,,MYB3-2019
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2016,1000000,,MYB3-2019
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2017,1719144,r,MYB3-2020-21
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2018,678138,r,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2019,2255480,,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2020,2399680,,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2021,2764873,,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","Metric tons, gross weight",2022,2072968,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primary","Metric tons, gross weight",2012,43700,r,MYB3-2016
TUR,METALS,"Aluminum, Metal, primary","Metric tons, gross weight",2013,32200,r,MYB3-2016
TUR,METALS,"Aluminum, Metal, primary","Metric tons, gross weight",2014,30400,,MYB3-2017-18
TUR,METALS,"Aluminum, Metal, primary","Metric tons, gross weight",2015,45900,,MYB3-2019
TUR,METALS,"Aluminum, Metal, primary","Metric tons, gross weight",2016,78800,,MYB3-2019
TUR,METALS,"Aluminum, Metal, primary","Metric tons, gross weight",2017,80000,e,MYB3-2019
TUR,METALS,"Aluminum, Metal, primary","Metric tons, gross weight",2018,80000,e,MYB3-2019
TUR,METALS,"Aluminum, Metal, primary","Metric tons, gross weight",2019,80000,e,MYB3-2019
TUR,METALS,"Aluminum, Metal, primarye","Metric tons, gross weight",2017,85000,r,MYB3-2020-21
TUR,METALS,"Aluminum, Metal, primarye","Metric tons, gross weight",2018,73000,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primarye","Metric tons, gross weight",2019,78000,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primarye","Metric tons, gross weight",2020,80000,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primarye","Metric tons, gross weight",2021,79000,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primarye","Metric tons, gross weight",2022,80000,,MYB3-2022
TUR,METALS,"Antimony, mine production, Concentrate, Gross weighte","Metric tons, gross weight",2012,26200,,MYB3-2016
TUR,METALS,"Antimony, mine production, Concentrate, Gross weighte","Metric tons, gross weight",2013,16600,,MYB3-2016
TUR,METALS,"Antimony, mine production, Concentrate, Gross weighte","Metric tons, gross weight",2014,11100,,MYB3-2016
TUR,METALS,"Antimony, mine production, Concentrate, Gross weighte","Metric tons, gross weight",2015,7100,,MYB3-2016
TUR,METALS,"Antimony, mine production, Concentrate, Gross weighte","Metric tons, gross weight",2016,10000,,MYB3-2016
TUR,METALS,"Antimony, mine production, Concentrate, Sb content","Metric tons, gross weight",2012,6590,"r, e",MYB3-2016
TUR,METALS,"Antimony, mine production, Concentrate, Sb content","Metric tons, gross weight",2013,4180,"r, e",MYB3-2016
TUR,METALS,"Antimony, mine production, Concentrate, Sb content","Metric tons, gross weight",2014,3070,"r, e",MYB3-2016
TUR,METALS,"Antimony, mine production, Concentrate, Sb content","Metric tons, gross weight",2015,1950,"r, e",MYB3-2016
TUR,METALS,"Antimony, mine production, Concentrate, Sb content","Metric tons, gross weight",2016,2520,,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Gross weight","Metric tons, gross weight",2012,131839,,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Gross weight","Metric tons, gross weight",2013,83553,,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Gross weight","Metric tons, gross weight",2014,55791,,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Gross weight","Metric tons, gross weight",2015,35501,,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Gross weight","Metric tons, gross weight",2016,50000,e,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Sb contente","Metric tons, gross weight",2012,7300,,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Sb contente","Metric tons, gross weight",2013,4600,,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Sb contente","Metric tons, gross weight",2014,3100,,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Sb contente","Metric tons, gross weight",2015,2000,,MYB3-2016
TUR,METALS,"Antimony, mine production, Ore, Sb contente","Metric tons, gross weight",2016,2800,,MYB3-2016
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","Metric tons, gross weight",2014,11100,,MYB3-2017-18
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","Metric tons, gross weight",2015,7100,,MYB3-2019
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","Metric tons, gross weight",2016,10000,,MYB3-2019
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","Metric tons, gross weight",2017,17600,,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","Metric tons, gross weight",2018,13000,e,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","Metric tons, gross weight",2019,14000,"r, e",MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","Metric tons, gross weight",2020,10000,e,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","Metric tons, gross weight",2021,18000,e,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","Metric tons, gross weight",2018,13000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","Metric tons, gross weight",2019,14000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","Metric tons, gross weight",2020,10000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","Metric tons, gross weight",2021,18000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","Metric tons, gross weight",2022,42000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","Metric tons, gross weight",2014,3070,e,MYB3-2017-18
TUR,METALS,"Antimony, mine, Concentrate, Sb content","Metric tons, gross weight",2015,1950,e,MYB3-2019
TUR,METALS,"Antimony, mine, Concentrate, Sb content","Metric tons, gross weight",2016,2520,,MYB3-2019
TUR,METALS,"Antimony, mine, Concentrate, Sb content","Metric tons, gross weight",2017,2500,e,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Sb content","Metric tons, gross weight",2018,1840,e,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","Metric tons, gross weight",2019,1970,e,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","Metric tons, gross weight",2020,1458,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","Metric tons, gross weight",2021,2567,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","Metric tons, gross weight",2022,5800,e,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","Metric tons, gross weight",2014,55791,,MYB3-2017-18
TUR,METALS,"Antimony, mine, Ore, Gross weight","Metric tons, gross weight",2015,35501,,MYB3-2019
TUR,METALS,"Antimony, mine, Ore, Gross weight","Metric tons, gross weight",2016,50000,,MYB3-2019
TUR,METALS,"Antimony, mine, Ore, Gross weight","Metric tons, gross weight",2017,87940,,MYB3-2020-21
TUR,METALS,"Antimony, mine, Ore, Gross weight","Metric tons, gross weight",2018,64975,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","Metric tons, gross weight",2019,69330,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","Metric tons, gross weight",2020,46712,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","Metric tons, gross weight",2021,76519,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","Metric tons, gross weight",2022,194394,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","Metric tons, gross weight",2014,3100,,MYB3-2017-18
TUR,METALS,"Antimony, mine, Ore, Sb contente","Metric tons, gross weight",2015,2000,,MYB3-2019
TUR,METALS,"Antimony, mine, Ore, Sb contente","Metric tons, gross weight",2016,2800,,MYB3-2019
TUR,METALS,"Antimony, mine, Ore, Sb contente","Metric tons, gross weight",2017,4900,,MYB3-2020-21
TUR,METALS,"Antimony, mine, Ore, Sb contente","Metric tons, gross weight",2018,3600,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","Metric tons, gross weight",2019,3800,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","Metric tons, gross weight",2020,2600,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","Metric tons, gross weight",2021,4300,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","Metric tons, gross weight",2022,11000,,MYB3-2022
TUR,METALS,"Chromium, Chromite, mine production, 34% to 43% Cr2O","Metric tons, gross weight",2012,3295398,r,MYB3-2016
TUR,METALS,"Chromium, Chromite, mine production, 34% to 43% Cr2O","Metric tons, gross weight",2013,4140655,r,MYB3-2016
TUR,METALS,"Chromium, Chromite, mine production, 34% to 43% Cr2O","Metric tons, gross weight",2014,4100000,r,MYB3-2016
TUR,METALS,"Chromium, Chromite, mine production, 34% to 43% Cr2O","Metric tons, gross weight",2015,3500000,r,MYB3-2016
TUR,METALS,"Chromium, Chromite, mine production, 34% to 43% Cr2O","Metric tons, gross weight",2016,2550000,,MYB3-2016
TUR,METALS,"Chromium, Ferrochromiume","Metric tons, gross weight",2012,80000,r,MYB3-2016
TUR,METALS,"Chromium, Ferrochromiume","Metric tons, gross weight",2013,133000,,MYB3-2016
TUR,METALS,"Chromium, Ferrochromiume","Metric tons, gross weight",2014,110000,r,MYB3-2016
TUR,METALS,"Chromium, Ferrochromiume","Metric tons, gross weight",2015,85000,r,MYB3-2016
TUR,METALS,"Chromium, Ferrochromiume","Metric tons, gross weight",2016,135000,,MYB3-2016
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","Metric tons, gross weight",2014,10241477,r,MYB3-2017-18
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","Metric tons, gross weight",2015,8301218,,MYB3-2019
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","Metric tons, gross weight",2016,6066022,,MYB3-2019
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","Metric tons, gross weight",2017,7849500,,MYB3-2020-21
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","Metric tons, gross weight",2018,10757199,,MYB3-2022
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","Metric tons, gross weight",2019,8666114,,MYB3-2022
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","Metric tons, gross weight",2020,6164598,,MYB3-2022
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","Metric tons, gross weight",2021,6960683,,MYB3-2022
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","Metric tons, gross weight",2022,8278124,,MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","Metric tons, gross weight",2016,100,e,MYB3-2019
TUR,METALS,"Cobalt, mine, Co content","Metric tons, gross weight",2017,220,,MYB3-2020-21
TUR,METALS,"Cobalt, mine, Co content","Metric tons, gross weight",2018,259,,MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","Metric tons, gross weight",2019,610,"r, e",MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","Metric tons, gross weight",2020,2550,"r, e",MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","Metric tons, gross weight",2021,2700,"r, e",MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","Metric tons, gross weight",2022,2100,e,MYB3-2022
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Cu content","Metric tons, gross weight",2012,104300,r,MYB3-2016
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Cu content","Metric tons, gross weight",2013,120500,r,MYB3-2016
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Cu content","Metric tons, gross weight",2014,122000,,MYB3-2016
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Cu content","Metric tons, gross weight",2015,108000,r,MYB3-2016
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Cu content","Metric tons, gross weight",2016,105000,,MYB3-2016
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Gross weight","Metric tons, gross weight",2012,7684052,,MYB3-2016
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Gross weight","Metric tons, gross weight",2013,7983438,,MYB3-2016
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Gross weight","Metric tons, gross weight",2014,6422445,,MYB3-2016
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Gross weight","Metric tons, gross weight",2015,3642130,r,MYB3-2016
TUR,METALS,"Copper, Mine production, exclusive of pyrite, Gross weight","Metric tons, gross weight",2016,5094268,,MYB3-2016
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",2018,79600,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",2019,73500,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",2020,107000,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",2021,110000,r,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",2022,115000,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","Metric tons, gross weight",2018,400000,e,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","Metric tons, gross weight",2019,679342,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","Metric tons, gross weight",2020,880422,r,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","Metric tons, gross weight",2021,775957,r,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","Metric tons, gross weight",2022,923336,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",2015,108000,,MYB3-2019
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",2016,100000,,MYB3-2019
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",2017,83000,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",2018,79600,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",2019,73500,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",2020,107000,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",2021,108000,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","Metric tons, gross weight",2015,526931,,MYB3-2019
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","Metric tons, gross weight",2016,523537,,MYB3-2019
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","Metric tons, gross weight",2017,415649,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","Metric tons, gross weight",2018,400000,e,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","Metric tons, gross weight",2019,679342,r,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","Metric tons, gross weight",2020,689349,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","Metric tons, gross weight",2021,778133,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","Metric tons, gross weight",2014,122000,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","Metric tons, gross weight",2015,108000,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","Metric tons, gross weight",2016,100000,r,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","Metric tons, gross weight",2017,83000,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","Metric tons, gross weight",2018,79600,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","Metric tons, gross weight",2014,541137,r,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","Metric tons, gross weight",2015,526931,r,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","Metric tons, gross weight",2016,523537,r,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","Metric tons, gross weight",2017,415639,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","Metric tons, gross weight",2018,400000,e,MYB3-2017-18
TUR,METALS,"Copper, Refinery production, Primary","Metric tons, gross weight",2012,76300,r,MYB3-2016
TUR,METALS,"Copper, Refinery production, Primary","Metric tons, gross weight",2013,64000,r,MYB3-2016
TUR,METALS,"Copper, Refinery production, Primary","Metric tons, gross weight",2014,61300,r,MYB3-2016
TUR,METALS,"Copper, Refinery production, Primary","Metric tons, gross weight",2015,74000,r,MYB3-2016
TUR,METALS,"Copper, Refinery production, Primary","Metric tons, gross weight",2016,47400,,MYB3-2016
TUR,METALS,"Copper, Refinery production, Secondary","Metric tons, gross weight",2012,10000,,MYB3-2016
TUR,METALS,"Copper, Refinery production, Secondary","Metric tons, gross weight",2013,10000,,MYB3-2016
TUR,METALS,"Copper, Refinery production, Secondary","Metric tons, gross weight",2014,10000,,MYB3-2016
TUR,METALS,"Copper, Refinery production, Secondary","Metric tons, gross weight",2015,10000,,MYB3-2016
TUR,METALS,"Copper, Refinery production, Secondary","Metric tons, gross weight",2016,5000,,MYB3-2016
TUR,METALS,"Copper, Refinery, Primary","Metric tons, gross weight",2014,61300,,MYB3-2017-18
TUR,METALS,"Copper, Refinery, Primary","Metric tons, gross weight",2015,74000,,MYB3-2019
TUR,METALS,"Copper, Refinery, Primary","Metric tons, gross weight",2016,47400,,MYB3-2019
TUR,METALS,"Copper, Refinery, Primary","Metric tons, gross weight",2017,88000,,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Primary","Metric tons, gross weight",2018,116300,,MYB3-2022
TUR,METALS,"Copper, Refinery, Primary","Metric tons, gross weight",2019,106000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Primary","Metric tons, gross weight",2020,116100,,MYB3-2022
TUR,METALS,"Copper, Refinery, Primary","Metric tons, gross weight",2021,117000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Primary","Metric tons, gross weight",2022,124600,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondary","Metric tons, gross weight",2014,10000,e,MYB3-2017-18
TUR,METALS,"Copper, Refinery, Secondary","Metric tons, gross weight",2015,10000,e,MYB3-2019
TUR,METALS,"Copper, Refinery, Secondary","Metric tons, gross weight",2016,5000,,MYB3-2019
TUR,METALS,"Copper, Refinery, Secondary","Metric tons, gross weight",2017,7000,,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondary","Metric tons, gross weight",2018,10000,,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondary","Metric tons, gross weight",2019,10000,,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondary","Metric tons, gross weight",2020,10000,e,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondary","Metric tons, gross weight",2021,10000,e,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondarye","Metric tons, gross weight",2018,10000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondarye","Metric tons, gross weight",2019,10000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondarye","Metric tons, gross weight",2020,10000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondarye","Metric tons, gross weight",2021,10000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondarye","Metric tons, gross weight",2022,10000,,MYB3-2022
TUR,METALS,"Copper, Smelter production, Primary","Metric tons, gross weight",2012,35500,r,MYB3-2016
TUR,METALS,"Copper, Smelter production, Primary","Metric tons, gross weight",2013,35800,r,MYB3-2016
TUR,METALS,"Copper, Smelter production, Primary","Metric tons, gross weight",2014,40600,r,MYB3-2016
TUR,METALS,"Copper, Smelter production, Primary","Metric tons, gross weight",2015,45400,r,MYB3-2016
TUR,METALS,"Copper, Smelter production, Primary","Metric tons, gross weight",2016,46200,,MYB3-2016
TUR,METALS,"Copper, Smelter production, Secondarye","Metric tons, gross weight",2012,5000,,MYB3-2016
TUR,METALS,"Copper, Smelter production, Secondarye","Metric tons, gross weight",2013,5000,,MYB3-2016
TUR,METALS,"Copper, Smelter production, Secondarye","Metric tons, gross weight",2014,5000,,MYB3-2016
TUR,METALS,"Copper, Smelter production, Secondarye","Metric tons, gross weight",2015,5000,,MYB3-2016
TUR,METALS,"Copper, Smelter production, Secondarye","Metric tons, gross weight",2016,5000,,MYB3-2016
TUR,METALS,"Copper, Smelter, Primary","Metric tons, gross weight",2014,40600,,MYB3-2017-18
TUR,METALS,"Copper, Smelter, Primary","Metric tons, gross weight",2015,45400,,MYB3-2019
TUR,METALS,"Copper, Smelter, Primary","Metric tons, gross weight",2016,46200,,MYB3-2019
TUR,METALS,"Copper, Smelter, Primary","Metric tons, gross weight",2017,53400,,MYB3-2020-21
TUR,METALS,"Copper, Smelter, Primary","Metric tons, gross weight",2018,85400,,MYB3-2022
TUR,METALS,"Copper, Smelter, Primary","Metric tons, gross weight",2019,83700,,MYB3-2022
TUR,METALS,"Copper, Smelter, Primary","Metric tons, gross weight",2020,78900,,MYB3-2022
TUR,METALS,"Copper, Smelter, Primary","Metric tons, gross weight",2021,79000,,MYB3-2022
TUR,METALS,"Copper, Smelter, Primary","Metric tons, gross weight",2022,79000,,MYB3-2022
TUR,METALS,"Copper, Smelter, Secondary","Metric tons, gross weight",2014,5000,,MYB3-2017-18
TUR,METALS,"Copper, Smelter, Secondary","Metric tons, gross weight",2015,5000,,MYB3-2019
TUR,METALS,"Copper, Smelter, Secondary","Metric tons, gross weight",2016,5000,,MYB3-2019
TUR,METALS,"Copper, Smelter, Secondary","Metric tons, gross weight",2017,5000,,MYB3-2020-21
TUR,METALS,"Copper, Smelter, Secondary","Metric tons, gross weight",2018,5000,,MYB3-2020-21
TUR,METALS,"Copper, Smelter, Secondary","Metric tons, gross weight",2019,5000,,MYB3-2020-21
TUR,METALS,"Copper, Smelter, Secondary","Metric tons, gross weight",2020,5000,,MYB3-2020-21
TUR,METALS,"Copper, Smelter, Secondary","Metric tons, gross weight",2021,5000,,MYB3-2020-21
TUR,METALS,"Copper, Smelter, Secondarye","Metric tons, gross weight",2018,5000,,MYB3-2022
TUR,METALS,"Copper, Smelter, Secondarye","Metric tons, gross weight",2019,5000,,MYB3-2022
TUR,METALS,"Copper, Smelter, Secondarye","Metric tons, gross weight",2020,5000,,MYB3-2022
TUR,METALS,"Copper, Smelter, Secondarye","Metric tons, gross weight",2021,5000,,MYB3-2022
TUR,METALS,"Copper, Smelter, Secondarye","Metric tons, gross weight",2022,5000,,MYB3-2022
TUR,METALS,Ferroalloy,"Metric tons, gross weight",2014,4000,,MYB3-2017-18
TUR,METALS,Ferroalloy,"Metric tons, gross weight",2015,1400,,MYB3-2017-18
TUR,METALS,Ferroalloy,"Metric tons, gross weight",2016,2900,,MYB3-2017-18
TUR,METALS,Ferroalloy,"Metric tons, gross weight",2017,2900,,MYB3-2017-18
TUR,METALS,Ferroalloy,"Metric tons, gross weight",2018,3500,,MYB3-2017-18
TUR,METALS,"Ferroalloys, Ferrochromium","Metric tons, gross weight",2015,82650,,MYB3-2019
TUR,METALS,"Ferroalloys, Ferrochromium","Metric tons, gross weight",2016,75000,,MYB3-2019
TUR,METALS,"Ferroalloys, Ferrochromium","Metric tons, gross weight",2017,83894,,MYB3-2020-21
TUR,METALS,"Ferroalloys, Ferrochromium","Metric tons, gross weight",2018,91799,,MYB3-2022
TUR,METALS,"Ferroalloys, Ferrochromium","Metric tons, gross weight",2019,81743,,MYB3-2022
TUR,METALS,"Ferroalloys, Ferrochromium","Metric tons, gross weight",2020,94200,,MYB3-2022
TUR,METALS,"Ferroalloys, Ferrochromium","Metric tons, gross weight",2021,100750,,MYB3-2022
TUR,METALS,"Ferroalloys, Ferrochromium","Metric tons, gross weight",2022,98813,,MYB3-2022
TUR,METALS,"Ferroalloys, Ferrosilicon","Metric tons, gross weight",2015,1400,,MYB3-2019
TUR,METALS,"Ferroalloys, Ferrosilicon","Metric tons, gross weight",2016,2900,,MYB3-2019
TUR,METALS,"Ferroalloys, Ferrosilicon","Metric tons, gross weight",2017,2285,r,MYB3-2020-21
TUR,METALS,"Ferroalloys, Ferrosilicon","Metric tons, gross weight",2018,3160,,MYB3-2022
TUR,METALS,"Ferroalloys, Ferrosilicon","Metric tons, gross weight",2019,1938,,MYB3-2022
TUR,METALS,"Ferroalloys, Ferrosilicon","Metric tons, gross weight",2020,1706,,MYB3-2022
TUR,METALS,"Ferroalloys, Ferrosilicon","Metric tons, gross weight",2021,455,,MYB3-2022
TUR,METALS,Ferrochromium,"Metric tons, gross weight",2014,86025,r,MYB3-2017-18
TUR,METALS,Ferrochromium,"Metric tons, gross weight",2015,82650,r,MYB3-2017-18
TUR,METALS,Ferrochromium,"Metric tons, gross weight",2016,75000,r,MYB3-2017-18
TUR,METALS,Ferrochromium,"Metric tons, gross weight",2017,83894,,MYB3-2017-18
TUR,METALS,Ferrochromium,"Metric tons, gross weight",2018,68626,,MYB3-2017-18
TUR,METALS,Ferrosilicon,"Metric tons, gross weight",2014,4000,,MYB3-2017-18
TUR,METALS,Ferrosilicon,"Metric tons, gross weight",2015,1400,,MYB3-2017-18
TUR,METALS,Ferrosilicon,"Metric tons, gross weight",2016,2900,,MYB3-2017-18
TUR,METALS,Ferrosilicon,"Metric tons, gross weight",2017,2900,,MYB3-2017-18
TUR,METALS,Ferrosilicon,"Metric tons, gross weight",2018,3500,,MYB3-2017-18
TUR,METALS,Fluorspar,"Metric tons, gross weight",2012,5197,,MYB3-2016
TUR,METALS,Fluorspar,"Metric tons, gross weight",2013,3874,,MYB3-2016
TUR,METALS,Fluorspar,"Metric tons, gross weight",2014,4271,,MYB3-2016
TUR,METALS,Fluorspar,"Metric tons, gross weight",2015,6238,,MYB3-2016
