country_iso3,indicator_id,year,value,unit,source_dataset,source_commodity_label,source_unit,flag
KOR,mining__crude_steel_production,2019,71411000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Steel, Raw steel",thousand metric tons,r
KOR,mining__crude_steel_production,2020,67098000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Steel, Raw steel",thousand metric tons,
KOR,mining__crude_steel_production,2021,70556000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Steel, Raw steel",thousand metric tons,
RUS,mining__crude_steel_production,2014,70548000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Steel, Raw steel",thousand metric tons,
RUS,mining__crude_steel_production,2015,69422000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Steel, Raw steel",thousand metric tons,
RUS,mining__crude_steel_production,2016,70808000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Steel, Raw steel",thousand metric tons,
RUS,mining__crude_steel_production,2017,71300000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Steel, Raw steel",thousand metric tons,
RUS,mining__crude_steel_production,2018,71682000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Steel, Raw steel",thousand metric tons,
RUS,mining__crude_steel_production,2019,71729000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Steel, Raw steel",thousand metric tons,
RUS,mining__crude_steel_production,2020,71621000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Steel, Raw steel",thousand metric tons,
RUS,mining__crude_steel_production,2021,75585000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Steel, Raw steel",thousand metric tons,
RUS,mining__crude_steel_production,2022,71746000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Steel, Raw steel",thousand metric tons,
SAU,mining__crude_steel_production,2014,6291000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Steel, raw steel","Thousand metric tons, gross weight",
SAU,mining__crude_steel_production,2015,5229000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Steel, raw steel","Thousand metric tons, gross weight",e
SAU,mining__crude_steel_production,2016,5461000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Steel, raw steel","Thousand metric tons, gross weight",
SAU,mining__crude_steel_production,2017,4831000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel","Thousand metric tons, gross weight",
SAU,mining__crude_steel_production,2018,8187000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel","Thousand metric tons, gross weight",
SAU,mining__crude_steel_production,2019,8191000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Raw steel","Thousand metric tons, gross weight",
SAU,mining__crude_steel_production,2020,7775000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Raw steel","Thousand metric tons, gross weight",
SAU,mining__crude_steel_production,2021,8735000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Raw steel","Thousand metric tons, gross weight",
SAU,mining__crude_steel_production,2022,9860000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Raw steel","Thousand metric tons, gross weight",
SAU,mining__crude_steel_production,2023,9940000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Raw steel","Thousand metric tons, gross weight",
TUR,mining__crude_steel_production,2012,35885.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron and steel, Raw steel, including castings","Metric tons, gross weight",
TUR,mining__crude_steel_production,2013,34654.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron and steel, Raw steel, including castings","Metric tons, gross weight",
TUR,mining__crude_steel_production,2014,34035000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Raw steel, including castings",thousand metric tons,
TUR,mining__crude_steel_production,2015,31517000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel, including castings",thousand metric tons,
TUR,mining__crude_steel_production,2016,33163000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel, including castings",thousand metric tons,
TUR,mining__crude_steel_production,2017,37524000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel, including castings",thousand metric tons,
TUR,mining__crude_steel_production,2018,37312000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel, including castings",thousand metric tons,
TUR,mining__crude_steel_production,2019,33743000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel, including castings",thousand metric tons,
TUR,mining__crude_steel_production,2020,35810000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel, including castings",thousand metric tons,
TUR,mining__crude_steel_production,2021,40360000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel, including castings",thousand metric tons,
TUR,mining__crude_steel_production,2022,35134000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel, including castings",thousand metric tons,
VEN,mining__crude_steel_production,2014,1485000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Steel, raw",thousand metric tons,
VEN,mining__crude_steel_production,2015,1345000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel",thousand metric tons,
VEN,mining__crude_steel_production,2016,553000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel",thousand metric tons,
VEN,mining__crude_steel_production,2017,444000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel",thousand metric tons,
VEN,mining__crude_steel_production,2018,129000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel",thousand metric tons,
VEN,mining__crude_steel_production,2019,50000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel",thousand metric tons,
VEN,mining__crude_steel_production,2020,29000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel",thousand metric tons,
VEN,mining__crude_steel_production,2021,29000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel",thousand metric tons,
VEN,mining__crude_steel_production,2022,27000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__gypsum_production,2012,1432.517,metric tons,usgs-minerals-yearbook/MYB3-2016,"Gypsum, crude",kilograms,
ARG,mining__gypsum_production,2013,1585.942,metric tons,usgs-minerals-yearbook/MYB3-2016,"Gypsum, crude",kilograms,r
ARG,mining__gypsum_production,2014,1560960.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Gypsum, mine","Metric tons, gross weight",
ARG,mining__gypsum_production,2015,1314655.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine","Metric tons, gross weight",
ARG,mining__gypsum_production,2016,1558390.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine","Metric tons, gross weight",
ARG,mining__gypsum_production,2017,1275608.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, mine","Metric tons, gross weight",
ARG,mining__gypsum_production,2018,897217.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, mine","Metric tons, gross weight",
ARG,mining__gypsum_production,2019,761016.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, mine","Metric tons, gross weight",r
ARG,mining__gypsum_production,2020,499092.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, mine","Metric tons, gross weight",
ARG,mining__gypsum_production,2021,500000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, mine","Metric tons, gross weight",e
ESP,mining__gypsum_production,2014,7000000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Gypsum, including anhydrite",thousand metric tons,
ESP,mining__gypsum_production,2015,7404000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, including anhydrite",thousand metric tons,r
ESP,mining__gypsum_production,2016,8936000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, including anhydrite",thousand metric tons,r
ESP,mining__gypsum_production,2017,9545000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, including anhydrite",thousand metric tons,
ESP,mining__gypsum_production,2018,10593000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, including anhydrite",thousand metric tons,
ESP,mining__gypsum_production,2019,11279000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, including anhydrite",thousand metric tons,
ESP,mining__gypsum_production,2020,13376000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, including anhydrite",thousand metric tons,
ESP,mining__gypsum_production,2021,11000000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, including anhydrite",thousand metric tons,r
ESP,mining__gypsum_production,2022,11000000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, including anhydrite",thousand metric tons,e
IRN,mining__gypsum_production,2014,19550000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,Gypsum,thousand metric tons,r
IRN,mining__gypsum_production,2015,20000000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Gypsum,thousand metric tons,
IRN,mining__gypsum_production,2016,16377000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Gypsum,thousand metric tons,
IRN,mining__gypsum_production,2017,13476000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, mine",thousand metric tons,r
IRN,mining__gypsum_production,2018,13852000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,
IRN,mining__gypsum_production,2019,16147000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine",thousand metric tons,
IRN,mining__gypsum_production,2020,16000000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine",thousand metric tons,e
IRN,mining__gypsum_production,2021,16000000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine",thousand metric tons,e
IRN,mining__gypsum_production,2022,16000000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine",thousand metric tons,e
IRN,mining__gypsum_production,2023,16000000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine",thousand metric tons,e
IRQ,mining__gypsum_production,2014,1200000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,Gypsume,"Thousand metric tons, gross weight",
IRQ,mining__gypsum_production,2015,1000000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Gypsume,"Thousand metric tons, gross weight",
IRQ,mining__gypsum_production,2016,1000000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Gypsume,"Thousand metric tons, gross weight",
IRQ,mining__gypsum_production,2017,1000000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Gypsume,"Thousand metric tons, gross weight",
IRQ,mining__gypsum_production,2018,1000000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, minee","Thousand metric tons, gross weight",
IRQ,mining__gypsum_production,2019,1000000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",
IRQ,mining__gypsum_production,2020,1000000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",r
IRQ,mining__gypsum_production,2021,1100000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",e
IRQ,mining__gypsum_production,2022,1100000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",e
IRQ,mining__gypsum_production,2023,1100000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",e
ITA,mining__gypsum_production,2014,5887000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Gypsum, mine",thousand metric tons,
ITA,mining__gypsum_production,2015,572000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine",thousand metric tons,
ITA,mining__gypsum_production,2016,617000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine",thousand metric tons,
ITA,mining__gypsum_production,2017,469000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine",thousand metric tons,
ITA,mining__gypsum_production,2018,189000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,
ITA,mining__gypsum_production,2019,298000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,
ITA,mining__gypsum_production,2020,164000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,
ITA,mining__gypsum_production,2021,160000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,e
ITA,mining__gypsum_production,2022,847000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,
RUS,mining__gypsum_production,2014,4419000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Gypsum, mine",thousand metric tons,
RUS,mining__gypsum_production,2015,4223000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine",thousand metric tons,
RUS,mining__gypsum_production,2016,3996000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine",thousand metric tons,
RUS,mining__gypsum_production,2017,3975000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, mine",thousand metric tons,
RUS,mining__gypsum_production,2018,5487000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,
RUS,mining__gypsum_production,2019,4199000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,
RUS,mining__gypsum_production,2020,4063000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,
RUS,mining__gypsum_production,2021,4100000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,e
RUS,mining__gypsum_production,2022,4100000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine",thousand metric tons,e
SAU,mining__gypsum_production,2014,1780000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,Gypsum,"Thousand metric tons, gross weight",r
SAU,mining__gypsum_production,2015,2780000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine","Thousand metric tons, gross weight",
SAU,mining__gypsum_production,2016,3000000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine","Thousand metric tons, gross weight",
SAU,mining__gypsum_production,2017,3150000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, mine","Thousand metric tons, gross weight",
SAU,mining__gypsum_production,2018,3307000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine","Thousand metric tons, gross weight",
SAU,mining__gypsum_production,2019,3472000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",
SAU,mining__gypsum_production,2020,3803000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",
SAU,mining__gypsum_production,2021,3640000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",r
SAU,mining__gypsum_production,2022,3822000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",r
SAU,mining__gypsum_production,2023,3800000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Gypsum, mine","Thousand metric tons, gross weight",e
TUR,mining__gypsum_production,2014,12600000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Gypsum, mine","Metric tons, gross weight",
TUR,mining__gypsum_production,2015,8639000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine","Metric tons, gross weight",
TUR,mining__gypsum_production,2016,10124221.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Gypsum, mine","Metric tons, gross weight",
TUR,mining__gypsum_production,2017,10223112.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Gypsum, mine","Metric tons, gross weight",
TUR,mining__gypsum_production,2018,10896476.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine","Metric tons, gross weight",
TUR,mining__gypsum_production,2019,7489129.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine","Metric tons, gross weight",
TUR,mining__gypsum_production,2020,9280864.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine","Metric tons, gross weight",
TUR,mining__gypsum_production,2021,10620061.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine","Metric tons, gross weight",
TUR,mining__gypsum_production,2022,10679212.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Gypsum, mine","Metric tons, gross weight",
ARG,mining__iron_ore_production_gross_weight,2014,197000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron ore, mine, Gross weight",thousand metric tons,
ARG,mining__iron_ore_production_gross_weight,2015,197000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, Gross weight",thousand metric tons,
ARG,mining__iron_ore_production_gross_weight,2016,94000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, Gross weight",thousand metric tons,
ARG,mining__iron_ore_production_gross_weight,2017,3401000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,r
ARG,mining__iron_ore_production_gross_weight,2018,3794000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,r
ARG,mining__iron_ore_production_gross_weight,2019,3051000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,r
ARG,mining__iron_ore_production_gross_weight,2020,2456000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,
ARG,mining__iron_ore_production_gross_weight,2021,3551000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,
IRN,mining__iron_ore_production_gross_weight,2014,51544000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron ore, mine, Gross weight",thousand metric tons,r
IRN,mining__iron_ore_production_gross_weight,2015,48427000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, Gross weight",thousand metric tons,
IRN,mining__iron_ore_production_gross_weight,2016,45890000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, Gross weight",thousand metric tons,
IRN,mining__iron_ore_production_gross_weight,2017,33967000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,
IRN,mining__iron_ore_production_gross_weight,2018,68091000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, Gross weight",thousand metric tons,r
IRN,mining__iron_ore_production_gross_weight,2019,64275000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron ore, mine, Gross weight",thousand metric tons,
IRN,mining__iron_ore_production_gross_weight,2020,77973000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron ore, mine, Gross weight",thousand metric tons,
IRN,mining__iron_ore_production_gross_weight,2021,82717000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron ore, mine, Gross weight",thousand metric tons,
IRN,mining__iron_ore_production_gross_weight,2022,78326000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron ore, mine, Gross weight",thousand metric tons,
IRN,mining__iron_ore_production_gross_weight,2023,87860000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron ore, mine, Gross weight",thousand metric tons,
KOR,mining__iron_ore_production_gross_weight,2014,693000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron ore, mine, Gross weight",thousand metric tons,
KOR,mining__iron_ore_production_gross_weight,2015,445000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, Gross weight",thousand metric tons,
KOR,mining__iron_ore_production_gross_weight,2016,445000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, Gross weight",thousand metric tons,
KOR,mining__iron_ore_production_gross_weight,2017,311000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,
KOR,mining__iron_ore_production_gross_weight,2018,383000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,
KOR,mining__iron_ore_production_gross_weight,2019,342000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,
KOR,mining__iron_ore_production_gross_weight,2020,575000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,
KOR,mining__iron_ore_production_gross_weight,2021,539000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,
RUS,mining__iron_ore_production_gross_weight,2014,102018500.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron ore, mine, concentrate, Gross weight","Metric tons, gross weight",
RUS,mining__iron_ore_production_gross_weight,2015,101049000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, concentrate, Gross weight","Metric tons, gross weight",
RUS,mining__iron_ore_production_gross_weight,2016,101097000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, concentrate, Gross weight","Metric tons, gross weight",
RUS,mining__iron_ore_production_gross_weight,2017,95042000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, concentrate, Gross weight",thousand metric tons,
RUS,mining__iron_ore_production_gross_weight,2018,96063000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, concentrates, Gross weight","Metric tons, gross weight",
RUS,mining__iron_ore_production_gross_weight,2019,97531000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, concentrates, Gross weight","Metric tons, gross weight",
RUS,mining__iron_ore_production_gross_weight,2020,100015000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, concentrates, Gross weight","Metric tons, gross weight",
RUS,mining__iron_ore_production_gross_weight,2021,100600000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, concentrates, Gross weight","Metric tons, gross weight",
RUS,mining__iron_ore_production_gross_weight,2022,95100000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, concentrates, Gross weight","Metric tons, gross weight",
TUR,mining__iron_ore_production_gross_weight,2012,6557.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron ore, mine production, Gross weight","Metric tons, gross weight",
TUR,mining__iron_ore_production_gross_weight,2013,8492.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron ore, mine production, Gross weight","Metric tons, gross weight",
TUR,mining__iron_ore_production_gross_weight,2014,11887000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron ore, mine, Gross weight",thousand metric tons,r
TUR,mining__iron_ore_production_gross_weight,2015,7761000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, Gross weight",thousand metric tons,
TUR,mining__iron_ore_production_gross_weight,2016,7137000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, mine, Gross weight",thousand metric tons,
TUR,mining__iron_ore_production_gross_weight,2017,9992000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, mine, Gross weight",thousand metric tons,
TUR,mining__iron_ore_production_gross_weight,2018,15650000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, Gross weight",thousand metric tons,
TUR,mining__iron_ore_production_gross_weight,2019,16382000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, Gross weight",thousand metric tons,
TUR,mining__iron_ore_production_gross_weight,2020,21455000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, Gross weight",thousand metric tons,
TUR,mining__iron_ore_production_gross_weight,2021,16051000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, Gross weight",thousand metric tons,
TUR,mining__iron_ore_production_gross_weight,2022,19954000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, mine, Gross weight",thousand metric tons,
VEN,mining__iron_ore_production_gross_weight,2014,11256000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron ore, Gross weight",thousand metric tons,
VEN,mining__iron_ore_production_gross_weight,2015,11716000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, Gross weight",thousand metric tons,
VEN,mining__iron_ore_production_gross_weight,2016,12000000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron ore, Gross weight",thousand metric tons,
VEN,mining__iron_ore_production_gross_weight,2017,4005000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron ore, Gross weight",thousand metric tons,
VEN,mining__iron_ore_production_gross_weight,2018,2474000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, Gross weight",thousand metric tons,
VEN,mining__iron_ore_production_gross_weight,2019,1096000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, Gross weight",thousand metric tons,
VEN,mining__iron_ore_production_gross_weight,2020,780000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, Gross weight",thousand metric tons,
VEN,mining__iron_ore_production_gross_weight,2021,2257000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, Gross weight",thousand metric tons,
VEN,mining__iron_ore_production_gross_weight,2022,2250000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron ore, Gross weight",thousand metric tons,e
ARG,mining__lead_mine_production_pb_content,2012,26475.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Lead, Mine, Pb content","Metric tons, gross weight",
ARG,mining__lead_mine_production_pb_content,2013,28673.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Lead, Mine, Pb content","Metric tons, gross weight",
ARG,mining__lead_mine_production_pb_content,2014,29911.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Mine, Pb content","Metric tons, gross weight",
ARG,mining__lead_mine_production_pb_content,2015,29834.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, Pb content","Metric tons, gross weight",
ARG,mining__lead_mine_production_pb_content,2016,28016.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, Pb content","Metric tons, gross weight",
ARG,mining__lead_mine_production_pb_content,2017,40135.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",
ARG,mining__lead_mine_production_pb_content,2018,28260.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",
ARG,mining__lead_mine_production_pb_content,2019,42957.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",r
ARG,mining__lead_mine_production_pb_content,2020,23008.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",
ARG,mining__lead_mine_production_pb_content,2021,17098.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",
