country_iso3,indicator_id,item,element,crop_slug,year,value,unit,source_dataset,source_edition,source_column,notes
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2005,5100000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1384_2005-06,current,"Value revised across editions: cbi_annual_review_1384_2005-06[current]=areaNone,prod5100.0; cbi_annual_review_1385_2006-07[prior]=area153.0,prod4902.0"
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2006,186000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2006,6709000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2007,4200000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1386_2007-08,current,"Value revised across editions: cbi_annual_review_1386_2007-08[current]=areaNone,prod4200.0; cbi_annual_review_1387_2008-09[prior]=area159.8,prod5407.2"
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2008,54000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area54.0,prod1829.3; cbi_annual_review_1388_2009-10[prior]=area54.0,prod1829.3; cbi_annual_review_1389_2010-11[prior]=area56.0,prod2016.0"
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2008,1829300.0,t,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area54.0,prod1829.3; cbi_annual_review_1388_2009-10[prior]=area54.0,prod1829.3; cbi_annual_review_1389_2010-11[prior]=area56.0,prod2016.0"
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2009,2041000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1388_2009-10,current,"Value revised across editions: cbi_annual_review_1388_2009-10[current]=areaNone,prod2041.0; cbi_annual_review_1389_2010-11[current]=area99.0,prod4096.0"
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2010,99000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2010,4096000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2011,4578000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,current,"Value revised across editions: cbi_annual_review_1390_2011-12[current]=areaNone,prod4578.0; cbi_annual_review_1391_2012-13[prior]=area110.0,prod4703.0"
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2012,97000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area97.0,prod4655.0; cbi_annual_review_1392_2013-14[prior]=area96.0,prod4070.0; cbi_annual_review_1393_2014-15[prior]=area83.0,prod3467.0"
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2012,4655000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area97.0,prod4655.0; cbi_annual_review_1392_2013-14[prior]=area96.0,prod4070.0; cbi_annual_review_1393_2014-15[prior]=area83.0,prod3467.0"
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2013,83000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area83.0,prod3467.0; cbi_annual_review_1393_2014-15[current]=area97.0,prod4731.0; cbi_annual_review_1394_2015-16[prior]=area97.0,prod4731.0"
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2013,3467000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area83.0,prod3467.0; cbi_annual_review_1393_2014-15[current]=area97.0,prod4731.0; cbi_annual_review_1394_2015-16[prior]=area97.0,prod4731.0"
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2014,105000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2014,5594000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2015,110000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2015,5966000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2016,141000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2016,8080000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2017,119000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2017,7394000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2018,80000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2018,3834000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2019,108000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2019,5607000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2020,120000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2020,6522000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2021,132000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2021,7467000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,1999,26000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,1999,2236000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2000,26000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2000,2367000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2001,37000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2001,3195000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2002,43000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2002,3712000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2003,6200000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1382_2003-04,current,"Value revised across editions: cbi_annual_review_1382_2003-04[current]=areaNone,prod6200.0; cbi_annual_review_1383_2004-05[prior]=area55.0,prod5196.0"
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2004,6100000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1383_2004-05,current,"Value revised across editions: cbi_annual_review_1383_2004-05[current]=areaNone,prod6100.0; cbi_annual_review_1384_2005-06[prior]=area61.0,prod5911.0"
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2005,6450000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1384_2005-06,current,"Value revised across editions: cbi_annual_review_1384_2005-06[current]=areaNone,prod6450.0; cbi_annual_review_1385_2006-07[prior]=area63.0,prod5530.0"
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2006,67000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2006,4959000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2007,5312000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1386_2007-08,current,"Value revised across editions: cbi_annual_review_1386_2007-08[current]=areaNone,prod5312.0; cbi_annual_review_1387_2008-09[prior]=area61.2,prod5314.8"
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2008,61600.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area61.6,prod3097.5; cbi_annual_review_1388_2009-10[prior]=area61.6,prod3097.5; cbi_annual_review_1389_2010-11[prior]=area60.0,prod2823.0"
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2008,3097500.0,t,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area61.6,prod3097.5; cbi_annual_review_1388_2009-10[prior]=area61.6,prod3097.5; cbi_annual_review_1389_2010-11[prior]=area60.0,prod2823.0"
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2009,3035000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1388_2009-10,current,"Value revised across editions: cbi_annual_review_1388_2009-10[current]=areaNone,prod3035.0; cbi_annual_review_1389_2010-11[current]=area68.0,prod5685.0"
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2010,68000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2010,5685000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2011,6500000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,current,"Value revised across editions: cbi_annual_review_1390_2011-12[current]=areaNone,prod6500.0; cbi_annual_review_1391_2012-13[prior]=area77.0,prod5659.0"
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2012,85000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area85.0,prod5378.0; cbi_annual_review_1392_2013-14[prior]=area83.0,prod5361.0; cbi_annual_review_1393_2014-15[prior]=area87.0,prod6537.0"
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2012,5378000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area85.0,prod5378.0; cbi_annual_review_1392_2013-14[prior]=area83.0,prod5361.0; cbi_annual_review_1393_2014-15[prior]=area87.0,prod6537.0"
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2013,87000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area87.0,prod6537.0; cbi_annual_review_1393_2014-15[current]=area89.0,prod6589.0; cbi_annual_review_1394_2015-16[prior]=area89.0,prod6589.0"
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2013,6537000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area87.0,prod6537.0; cbi_annual_review_1393_2014-15[current]=area89.0,prod6589.0; cbi_annual_review_1394_2015-16[prior]=area89.0,prod6589.0"
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2014,87000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2014,7407000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2015,90000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2015,7480000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2016,93000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2016,7800000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2017,88000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2017,5100000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2018,69000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2018,4569000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2019,87000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2019,7751000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2020,90000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2020,5925000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,sugar_cane__area_harvested,Sugar cane,Area harvested,sugar_cane,2021,97000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,sugar_cane__production,Sugar cane,Production,sugar_cane,2021,6092000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,1999,34000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,tea__production,Tea (green leaf),Production,tea,1999,275000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2000,31000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,tea__production,Tea (green leaf),Production,tea,2000,223000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2001,31000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,
IRN,tea__production,Tea (green leaf),Production,tea,2001,228000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2002,31000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,tea__production,Tea (green leaf),Production,tea,2002,213000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,tea__production,Tea (green leaf),Production,tea,2004,130000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1383_2004-05,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2012,27000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1393_2014-15,prior,
IRN,tea__production,Tea (green leaf),Production,tea,2012,97000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1393_2014-15,prior,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2013,28000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1393_2014-15,current,
IRN,tea__production,Tea (green leaf),Production,tea,2013,72000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1393_2014-15,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2014,28000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,tea__production,Tea (green leaf),Production,tea,2014,88000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2015,20000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,tea__production,Tea (green leaf),Production,tea,2015,144000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2016,18000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,tea__production,Tea (green leaf),Production,tea,2016,108000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2017,21000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,tea__production,Tea (green leaf),Production,tea,2017,113000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2018,19000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,tea__production,Tea (green leaf),Production,tea,2018,129000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2019,22000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,tea__production,Tea (green leaf),Production,tea,2019,132000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2020,21000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,tea__production,Tea (green leaf),Production,tea,2020,176000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,tea__area_harvested,Tea (green leaf),Area harvested,tea,2021,23000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,tea__production,Tea (green leaf),Production,tea,2021,179000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,1999,23000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,1999,22000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2000,20000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2000,21000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2001,20000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2001,20000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2002,21000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2002,27000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2004,26000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1383_2004-05,current,"Value revised across editions: cbi_annual_review_1383_2004-05[current]=areaNone,prod26.0; cbi_annual_review_1384_2005-06[prior]=area11.0,prod13.0"
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2005,14000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1384_2005-06,current,"Value revised across editions: cbi_annual_review_1384_2005-06[current]=areaNone,prod14.0; cbi_annual_review_1385_2006-07[prior]=area14.0,prod22.0"
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2006,12000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2006,16000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2008,10800.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area10.8,prod16.7; cbi_annual_review_1388_2009-10[prior]=area10.8,prod16.7; cbi_annual_review_1389_2010-11[prior]=area8.0,prod9.0"
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2008,16700.0,t,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area10.8,prod16.7; cbi_annual_review_1388_2009-10[prior]=area10.8,prod16.7; cbi_annual_review_1389_2010-11[prior]=area8.0,prod9.0"
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2009,11000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1388_2009-10,current,"Value revised across editions: cbi_annual_review_1388_2009-10[current]=areaNone,prod11.0; cbi_annual_review_1389_2010-11[current]=area10.0,prod14.0"
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2010,10000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2010,14000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2012,11000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area11.0,prod20.0; cbi_annual_review_1392_2013-14[prior]=area11.0,prod20.0; cbi_annual_review_1393_2014-15[prior]=area9.0,prod19.0"
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2012,20000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area11.0,prod20.0; cbi_annual_review_1392_2013-14[prior]=area11.0,prod20.0; cbi_annual_review_1393_2014-15[prior]=area9.0,prod19.0"
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2013,9000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area9.0,prod19.0; cbi_annual_review_1393_2014-15[current]=area11.0,prod19.0; cbi_annual_review_1394_2015-16[prior]=area11.0,prod19.0"
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2013,19000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area9.0,prod19.0; cbi_annual_review_1393_2014-15[current]=area11.0,prod19.0; cbi_annual_review_1394_2015-16[prior]=area11.0,prod19.0"
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2014,10000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2014,24000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2015,11000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2015,21000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2016,10000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2016,19000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2017,10000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2017,19000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2018,11000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2018,25000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2019,12000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2019,26000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2020,5000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2020,10000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,tobacco__area_harvested,"Tobacco, unmanufactured",Area harvested,tobacco,2021,9000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,tobacco__production,"Tobacco, unmanufactured",Production,tobacco,2021,21000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,1999,4739000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,wheat__production,Wheat,Production,wheat,1999,8673000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2000,5101000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,wheat__production,Wheat,Production,wheat,2000,8088000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2001,5547000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,"Value revised across editions: cbi_annual_review_1380_2001-02[current]=area5547.0,prod9453.0; cbi_annual_review_1381_2002-03[prior]=area5553.0,prod9459.0"
