province,indicator,year_sh,value,unit,value_label_fa,rank,edition,source_title_fa
سيستان و بلوچستان,insurance_premium_per_capita_million_rial,1401,6.756702318805032,(میلیون ریال),شاخص,31,jaygah_1398-1402,11- حق بیمه سرانه
فارس,insurance_premium_per_capita_million_rial,1397,4,(میلیون ریال),شاخص,16,jaygah_1398-1402,11- حق بیمه سرانه
فارس,insurance_premium_per_capita_million_rial,1398,5.1,(میلیون ریال),شاخص,17,jaygah_1398-1402,11- حق بیمه سرانه
فارس,insurance_premium_per_capita_million_rial,1399,6.8,(میلیون ریال),شاخص,15,jaygah_1398-1402,11- حق بیمه سرانه
فارس,insurance_premium_per_capita_million_rial,1400,9.43,(میلیون ریال),شاخص,15,jaygah_1398-1402,11- حق بیمه سرانه
فارس,insurance_premium_per_capita_million_rial,1401,14.628756637550689,(میلیون ریال),شاخص,17,jaygah_1398-1402,11- حق بیمه سرانه
قزوين,insurance_premium_per_capita_million_rial,1397,4.1,(میلیون ریال),شاخص,13,jaygah_1398-1402,11- حق بیمه سرانه
قزوين,insurance_premium_per_capita_million_rial,1398,5.3,(میلیون ریال),شاخص,14,jaygah_1398-1402,11- حق بیمه سرانه
قزوين,insurance_premium_per_capita_million_rial,1399,7.3,(میلیون ریال),شاخص,10,jaygah_1398-1402,11- حق بیمه سرانه
قزوين,insurance_premium_per_capita_million_rial,1400,10.52,(میلیون ریال),شاخص,12,jaygah_1398-1402,11- حق بیمه سرانه
قزوين,insurance_premium_per_capita_million_rial,1401,16.281322547123214,(میلیون ریال),شاخص,13,jaygah_1398-1402,11- حق بیمه سرانه
قم,insurance_premium_per_capita_million_rial,1397,4.2,(میلیون ریال),شاخص,12,jaygah_1398-1402,11- حق بیمه سرانه
قم,insurance_premium_per_capita_million_rial,1398,5.6,(میلیون ریال),شاخص,11,jaygah_1398-1402,11- حق بیمه سرانه
قم,insurance_premium_per_capita_million_rial,1399,7,(میلیون ریال),شاخص,14,jaygah_1398-1402,11- حق بیمه سرانه
قم,insurance_premium_per_capita_million_rial,1400,9.69,(میلیون ریال),شاخص,14,jaygah_1398-1402,11- حق بیمه سرانه
قم,insurance_premium_per_capita_million_rial,1401,15.840462273816556,(میلیون ریال),شاخص,14,jaygah_1398-1402,11- حق بیمه سرانه
کردستان,insurance_premium_per_capita_million_rial,1397,2.1,(میلیون ریال),شاخص,30,jaygah_1398-1402,11- حق بیمه سرانه
کردستان,insurance_premium_per_capita_million_rial,1398,2.9,(میلیون ریال),شاخص,30,jaygah_1398-1402,11- حق بیمه سرانه
کردستان,insurance_premium_per_capita_million_rial,1399,4,(میلیون ریال),شاخص,30,jaygah_1398-1402,11- حق بیمه سرانه
کردستان,insurance_premium_per_capita_million_rial,1400,5.72,(میلیون ریال),شاخص,30,jaygah_1398-1402,11- حق بیمه سرانه
کردستان,insurance_premium_per_capita_million_rial,1401,9.323756476098808,(میلیون ریال),شاخص,30,jaygah_1398-1402,11- حق بیمه سرانه
کرمان,insurance_premium_per_capita_million_rial,1397,3.7,(میلیون ریال),شاخص,19,jaygah_1398-1402,11- حق بیمه سرانه
کرمان,insurance_premium_per_capita_million_rial,1398,4.7,(میلیون ریال),شاخص,19,jaygah_1398-1402,11- حق بیمه سرانه
کرمان,insurance_premium_per_capita_million_rial,1399,6,(میلیون ریال),شاخص,20,jaygah_1398-1402,11- حق بیمه سرانه
کرمان,insurance_premium_per_capita_million_rial,1400,9.09,(میلیون ریال),شاخص,18,jaygah_1398-1402,11- حق بیمه سرانه
کرمان,insurance_premium_per_capita_million_rial,1401,13.997911257908843,(میلیون ریال),شاخص,21,jaygah_1398-1402,11- حق بیمه سرانه
کرمانشاه,insurance_premium_per_capita_million_rial,1397,3.3,(میلیون ریال),شاخص,21,jaygah_1398-1402,11- حق بیمه سرانه
کرمانشاه,insurance_premium_per_capita_million_rial,1398,4.4,(میلیون ریال),شاخص,20,jaygah_1398-1402,11- حق بیمه سرانه
کرمانشاه,insurance_premium_per_capita_million_rial,1399,5.8,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
کرمانشاه,insurance_premium_per_capita_million_rial,1400,8,(میلیون ریال),شاخص,23,jaygah_1398-1402,11- حق بیمه سرانه
کرمانشاه,insurance_premium_per_capita_million_rial,1401,12.599391094461428,(میلیون ریال),شاخص,25,jaygah_1398-1402,11- حق بیمه سرانه
كهگیلويه و بوير احمد,insurance_premium_per_capita_million_rial,1397,3.5,(میلیون ریال),شاخص,20,jaygah_1398-1402,11- حق بیمه سرانه
كهگیلويه و بوير احمد,insurance_premium_per_capita_million_rial,1398,4.3,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
كهگیلويه و بوير احمد,insurance_premium_per_capita_million_rial,1399,5.2,(میلیون ریال),شاخص,27,jaygah_1398-1402,11- حق بیمه سرانه
كهگیلويه و بوير احمد,insurance_premium_per_capita_million_rial,1400,6.93,(میلیون ریال),شاخص,31,jaygah_1398-1402,11- حق بیمه سرانه
كهگیلويه و بوير احمد,insurance_premium_per_capita_million_rial,1401,12.755275257857507,(میلیون ریال),شاخص,23,jaygah_1398-1402,11- حق بیمه سرانه
گلستان,insurance_premium_per_capita_million_rial,1397,3.2,(میلیون ریال),شاخص,25,jaygah_1398-1402,11- حق بیمه سرانه
گلستان,insurance_premium_per_capita_million_rial,1398,4.3,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
گلستان,insurance_premium_per_capita_million_rial,1399,5.8,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
گلستان,insurance_premium_per_capita_million_rial,1400,8,(میلیون ریال),شاخص,24,jaygah_1398-1402,11- حق بیمه سرانه
گلستان,insurance_premium_per_capita_million_rial,1401,12.69681352992654,(میلیون ریال),شاخص,24,jaygah_1398-1402,11- حق بیمه سرانه
گيلان,insurance_premium_per_capita_million_rial,1397,4.6,(میلیون ریال),شاخص,9,jaygah_1398-1402,11- حق بیمه سرانه
گيلان,insurance_premium_per_capita_million_rial,1398,5.9,(میلیون ریال),شاخص,7,jaygah_1398-1402,11- حق بیمه سرانه
گيلان,insurance_premium_per_capita_million_rial,1399,8.2,(میلیون ریال),شاخص,8,jaygah_1398-1402,11- حق بیمه سرانه
گيلان,insurance_premium_per_capita_million_rial,1400,11.37,(میلیون ریال),شاخص,8,jaygah_1398-1402,11- حق بیمه سرانه
گيلان,insurance_premium_per_capita_million_rial,1401,17.387175753922552,(میلیون ریال),شاخص,9,jaygah_1398-1402,11- حق بیمه سرانه
لرستان,insurance_premium_per_capita_million_rial,1397,2.5,(میلیون ریال),شاخص,29,jaygah_1398-1402,11- حق بیمه سرانه
لرستان,insurance_premium_per_capita_million_rial,1398,3.4,(میلیون ریال),شاخص,29,jaygah_1398-1402,11- حق بیمه سرانه
لرستان,insurance_premium_per_capita_million_rial,1399,4.7,(میلیون ریال),شاخص,29,jaygah_1398-1402,11- حق بیمه سرانه
لرستان,insurance_premium_per_capita_million_rial,1400,6.56,(میلیون ریال),شاخص,29,jaygah_1398-1402,11- حق بیمه سرانه
لرستان,insurance_premium_per_capita_million_rial,1401,11.479144414038476,(میلیون ریال),شاخص,29,jaygah_1398-1402,11- حق بیمه سرانه
مازندران,insurance_premium_per_capita_million_rial,1397,4.7,(میلیون ریال),شاخص,7,jaygah_1398-1402,11- حق بیمه سرانه
مازندران,insurance_premium_per_capita_million_rial,1398,6.1,(میلیون ریال),شاخص,6,jaygah_1398-1402,11- حق بیمه سرانه
مازندران,insurance_premium_per_capita_million_rial,1399,8.6,(میلیون ریال),شاخص,5,jaygah_1398-1402,11- حق بیمه سرانه
مازندران,insurance_premium_per_capita_million_rial,1400,12.59,(میلیون ریال),شاخص,4,jaygah_1398-1402,11- حق بیمه سرانه
مازندران,insurance_premium_per_capita_million_rial,1401,18.327140476958473,(میلیون ریال),شاخص,6,jaygah_1398-1402,11- حق بیمه سرانه
مرکزي,insurance_premium_per_capita_million_rial,1397,4.4,(میلیون ریال),شاخص,11,jaygah_1398-1402,11- حق بیمه سرانه
مرکزي,insurance_premium_per_capita_million_rial,1398,5.9,(میلیون ریال),شاخص,7,jaygah_1398-1402,11- حق بیمه سرانه
مرکزي,insurance_premium_per_capita_million_rial,1399,7.9,(میلیون ریال),شاخص,9,jaygah_1398-1402,11- حق بیمه سرانه
مرکزي,insurance_premium_per_capita_million_rial,1400,11.14,(میلیون ریال),شاخص,10,jaygah_1398-1402,11- حق بیمه سرانه
مرکزي,insurance_premium_per_capita_million_rial,1401,18.020685150634655,(میلیون ریال),شاخص,8,jaygah_1398-1402,11- حق بیمه سرانه
هرمزگان,insurance_premium_per_capita_million_rial,1397,5.8,(میلیون ریال),شاخص,3,jaygah_1398-1402,11- حق بیمه سرانه
هرمزگان,insurance_premium_per_capita_million_rial,1398,5.7,(میلیون ریال),شاخص,9,jaygah_1398-1402,11- حق بیمه سرانه
هرمزگان,insurance_premium_per_capita_million_rial,1399,8.6,(میلیون ریال),شاخص,5,jaygah_1398-1402,11- حق بیمه سرانه
هرمزگان,insurance_premium_per_capita_million_rial,1400,13.54,(میلیون ریال),شاخص,3,jaygah_1398-1402,11- حق بیمه سرانه
هرمزگان,insurance_premium_per_capita_million_rial,1401,21.68649508027265,(میلیون ریال),شاخص,3,jaygah_1398-1402,11- حق بیمه سرانه
همدان,insurance_premium_per_capita_million_rial,1397,3.3,(میلیون ریال),شاخص,24,jaygah_1398-1402,11- حق بیمه سرانه
همدان,insurance_premium_per_capita_million_rial,1398,4.3,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
همدان,insurance_premium_per_capita_million_rial,1399,5.8,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
همدان,insurance_premium_per_capita_million_rial,1400,8.01,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
همدان,insurance_premium_per_capita_million_rial,1401,12.545966661680179,(میلیون ریال),شاخص,26,jaygah_1398-1402,11- حق بیمه سرانه
يزد,insurance_premium_per_capita_million_rial,1397,7,(میلیون ریال),شاخص,2,jaygah_1398-1402,11- حق بیمه سرانه
يزد,insurance_premium_per_capita_million_rial,1398,9,(میلیون ریال),شاخص,2,jaygah_1398-1402,11- حق بیمه سرانه
يزد,insurance_premium_per_capita_million_rial,1399,11.7,(میلیون ریال),شاخص,2,jaygah_1398-1402,11- حق بیمه سرانه
يزد,insurance_premium_per_capita_million_rial,1400,16.93,(میلیون ریال),شاخص,2,jaygah_1398-1402,11- حق بیمه سرانه
يزد,insurance_premium_per_capita_million_rial,1401,25.311080861021434,(میلیون ریال),شاخص,2,jaygah_1398-1402,11- حق بیمه سرانه
