country_iso3,category,commodity,unit,year,value,flag,source_yearbook_edition
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Onyx","metric tons, gross weight",2019,36000,r,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Onyx","metric tons, gross weight",2020,37000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Onyx","metric tons, gross weight",2021,37000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Travertine","metric tons, gross weight",2017,2222000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Travertine","metric tons, gross weight",2018,2441000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Travertine","metric tons, gross weight",2019,2248000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Travertine","metric tons, gross weight",2020,2582000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Travertine","metric tons, gross weight",2021,3563000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Size and shape unspecified, calcite","metric tons, gross weight",2017,9445257,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Size and shape unspecified, calcite","metric tons, gross weight",2018,9769000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Size and shape unspecified, calcite","metric tons, gross weight",2019,6767137,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Size and shape unspecified, calcite","metric tons, gross weight",2020,7848901,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Size and shape unspecified, calcite","metric tons, gross weight",2021,5485120,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Total","metric tons, gross weight",2017,123000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Total","metric tons, gross weight",2018,123000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Total","metric tons, gross weight",2019,123000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Total","metric tons, gross weight",2020,115000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Total","metric tons, gross weight",2021,115000,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Byproduct, natural gas and petroleum","metric tons, gross weight",2014,72900,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Byproduct, natural gas and petroleum","metric tons, gross weight",2015,72900,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Byproduct, natural gas and petroleum","metric tons, gross weight",2016,73000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Byproduct, natural gas and petroleum","metric tons, gross weight",2017,73000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Byproduct, natural gas and petroleum","metric tons, gross weight",2018,73000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Byproduct, natural gas and petroleum","metric tons, gross weight",2019,73000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Other, unspecified","metric tons, gross weight",2014,9000,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Other, unspecified","metric tons, gross weight",2015,10000,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Other, unspecified","metric tons, gross weight",2016,10000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Other, unspecified","metric tons, gross weight",2017,10000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Other, unspecified","metric tons, gross weight",2018,10000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Other, unspecified","metric tons, gross weight",2019,10000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Pyrites","metric tons, gross weight",2014,40000,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Pyrites","metric tons, gross weight",2015,40000,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Pyrites","metric tons, gross weight",2016,40000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Pyrites","metric tons, gross weight",2017,40000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Pyrites","metric tons, gross weight",2018,40000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Pyrites","metric tons, gross weight",2019,40000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Total","metric tons, gross weight",2014,122000,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Total","metric tons, gross weight",2015,123000,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Total","metric tons, gross weight",2016,123000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Total","metric tons, gross weight",2017,123000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Total","metric tons, gross weight",2018,123000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Sulfur, S content, Total","metric tons, gross weight",2019,123000,e,MYB3-2019
TUR,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2014,5048,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2015,9681,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2016,8559,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2017,3882,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2018,4000,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophillitee","metric tons, gross weight",2015,50000,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophillitee","metric tons, gross weight",2016,50000,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophillitee","metric tons, gross weight",2017,50000,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophillitee","metric tons, gross weight",2018,50000,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophillitee","metric tons, gross weight",2019,50000,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophyllite","metric tons, gross weight",2017,470600,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophyllite","metric tons, gross weight",2018,266111,,MYB3-2022
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophyllite","metric tons, gross weight",2019,88335,,MYB3-2022
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophyllite","metric tons, gross weight",2020,129291,,MYB3-2022
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophyllite","metric tons, gross weight",2021,187232,,MYB3-2022
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Pyrophyllite","metric tons, gross weight",2022,0,,MYB3-2022
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Talc","metric tons, gross weight",2015,9681,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Talc","metric tons, gross weight",2016,8559,,MYB3-2019
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Talc","metric tons, gross weight",2017,3882,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Talc","metric tons, gross weight",2018,18105,,MYB3-2022
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Talc","metric tons, gross weight",2019,3742,,MYB3-2022
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Talc","metric tons, gross weight",2020,14179,,MYB3-2022
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Talc","metric tons, gross weight",2021,33118,,MYB3-2022
TUR,INDUSTRIAL MINERALS,"Talc and related minerals, Talc","metric tons, gross weight",2022,43196,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2014,716,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2015,425,,MYB3-2019
TUR,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2016,1050,,MYB3-2019
TUR,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2017,1618,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2018,18183,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2019,1370,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2020,19230,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2021,3300,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2022,21230,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Zeolites,"metric tons, gross weight",2014,49366,,MYB3-2017-18
TUR,INDUSTRIAL MINERALS,Zeolites,"metric tons, gross weight",2015,55224,,MYB3-2019
TUR,INDUSTRIAL MINERALS,Zeolites,"metric tons, gross weight",2016,71568,,MYB3-2019
TUR,INDUSTRIAL MINERALS,Zeolites,"metric tons, gross weight",2017,63250,,MYB3-2020-21
TUR,INDUSTRIAL MINERALS,Zeolites,"metric tons, gross weight",2018,99848,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Zeolites,"metric tons, gross weight",2019,73354,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Zeolites,"metric tons, gross weight",2020,46019,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Zeolites,"metric tons, gross weight",2021,36947,,MYB3-2022
TUR,INDUSTRIAL MINERALS,Zeolites,"metric tons, gross weight",2022,74548,,MYB3-2022
TUR,METALS,"Aluminum, Aluminae","metric tons, gross weight",2014,195000,,MYB3-2017-18
TUR,METALS,"Aluminum, Aluminae","metric tons, gross weight",2015,294000,,MYB3-2019
TUR,METALS,"Aluminum, Aluminae","metric tons, gross weight",2016,305000,,MYB3-2019
TUR,METALS,"Aluminum, Aluminae","metric tons, gross weight",2017,300000,,MYB3-2020-21
TUR,METALS,"Aluminum, Aluminae","metric tons, gross weight",2018,300000,,MYB3-2022
TUR,METALS,"Aluminum, Aluminae","metric tons, gross weight",2019,300000,,MYB3-2022
TUR,METALS,"Aluminum, Aluminae","metric tons, gross weight",2020,300000,,MYB3-2022
TUR,METALS,"Aluminum, Aluminae","metric tons, gross weight",2021,300000,,MYB3-2022
TUR,METALS,"Aluminum, Aluminae","metric tons, gross weight",2022,300000,,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","metric tons, gross weight",2014,1091442,,MYB3-2017-18
TUR,METALS,"Aluminum, Bauxite","metric tons, gross weight",2015,1050000,,MYB3-2019
TUR,METALS,"Aluminum, Bauxite","metric tons, gross weight",2016,1000000,,MYB3-2019
TUR,METALS,"Aluminum, Bauxite","metric tons, gross weight",2017,1719144,r,MYB3-2020-21
TUR,METALS,"Aluminum, Bauxite","metric tons, gross weight",2018,678138,r,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","metric tons, gross weight",2019,2255480,,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","metric tons, gross weight",2020,2399680,,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","metric tons, gross weight",2021,2764873,,MYB3-2022
TUR,METALS,"Aluminum, Bauxite","metric tons, gross weight",2022,2072968,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primary","metric tons, gross weight",2014,30400,,MYB3-2017-18
TUR,METALS,"Aluminum, Metal, primary","metric tons, gross weight",2015,45900,,MYB3-2019
TUR,METALS,"Aluminum, Metal, primary","metric tons, gross weight",2016,78800,,MYB3-2019
TUR,METALS,"Aluminum, Metal, primary","metric tons, gross weight",2017,80000,e,MYB3-2019
TUR,METALS,"Aluminum, Metal, primary","metric tons, gross weight",2018,80000,e,MYB3-2019
TUR,METALS,"Aluminum, Metal, primary","metric tons, gross weight",2019,80000,e,MYB3-2019
TUR,METALS,"Aluminum, Metal, primarye","metric tons, gross weight",2017,85000,r,MYB3-2020-21
TUR,METALS,"Aluminum, Metal, primarye","metric tons, gross weight",2018,73000,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primarye","metric tons, gross weight",2019,78000,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primarye","metric tons, gross weight",2020,80000,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primarye","metric tons, gross weight",2021,79000,,MYB3-2022
TUR,METALS,"Aluminum, Metal, primarye","metric tons, gross weight",2022,80000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","metric tons, gross weight",2014,11100,,MYB3-2017-18
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","metric tons, gross weight",2015,7100,,MYB3-2019
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","metric tons, gross weight",2016,10000,,MYB3-2019
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","metric tons, gross weight",2017,17600,,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","metric tons, gross weight",2018,13000,e,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","metric tons, gross weight",2019,14000,"r, e",MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","metric tons, gross weight",2020,10000,e,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weight","metric tons, gross weight",2021,18000,e,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","metric tons, gross weight",2018,13000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","metric tons, gross weight",2019,14000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","metric tons, gross weight",2020,10000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","metric tons, gross weight",2021,18000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Gross weighte","metric tons, gross weight",2022,42000,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","metric tons, gross weight",2014,3070,e,MYB3-2017-18
TUR,METALS,"Antimony, mine, Concentrate, Sb content","metric tons, gross weight",2015,1950,e,MYB3-2019
TUR,METALS,"Antimony, mine, Concentrate, Sb content","metric tons, gross weight",2016,2520,,MYB3-2019
TUR,METALS,"Antimony, mine, Concentrate, Sb content","metric tons, gross weight",2017,2500,e,MYB3-2020-21
TUR,METALS,"Antimony, mine, Concentrate, Sb content","metric tons, gross weight",2018,1840,e,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","metric tons, gross weight",2019,1970,e,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","metric tons, gross weight",2020,1458,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","metric tons, gross weight",2021,2567,,MYB3-2022
TUR,METALS,"Antimony, mine, Concentrate, Sb content","metric tons, gross weight",2022,5800,e,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","metric tons, gross weight",2014,55791,,MYB3-2017-18
TUR,METALS,"Antimony, mine, Ore, Gross weight","metric tons, gross weight",2015,35501,,MYB3-2019
TUR,METALS,"Antimony, mine, Ore, Gross weight","metric tons, gross weight",2016,50000,,MYB3-2019
TUR,METALS,"Antimony, mine, Ore, Gross weight","metric tons, gross weight",2017,87940,,MYB3-2020-21
TUR,METALS,"Antimony, mine, Ore, Gross weight","metric tons, gross weight",2018,64975,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","metric tons, gross weight",2019,69330,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","metric tons, gross weight",2020,46712,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","metric tons, gross weight",2021,76519,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Gross weight","metric tons, gross weight",2022,194394,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","metric tons, gross weight",2014,3100,,MYB3-2017-18
TUR,METALS,"Antimony, mine, Ore, Sb contente","metric tons, gross weight",2015,2000,,MYB3-2019
TUR,METALS,"Antimony, mine, Ore, Sb contente","metric tons, gross weight",2016,2800,,MYB3-2019
TUR,METALS,"Antimony, mine, Ore, Sb contente","metric tons, gross weight",2017,4900,,MYB3-2020-21
TUR,METALS,"Antimony, mine, Ore, Sb contente","metric tons, gross weight",2018,3600,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","metric tons, gross weight",2019,3800,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","metric tons, gross weight",2020,2600,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","metric tons, gross weight",2021,4300,,MYB3-2022
TUR,METALS,"Antimony, mine, Ore, Sb contente","metric tons, gross weight",2022,11000,,MYB3-2022
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","metric tons, gross weight",2014,10241477,r,MYB3-2017-18
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","metric tons, gross weight",2015,8301218,,MYB3-2019
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","metric tons, gross weight",2016,6066022,,MYB3-2019
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","metric tons, gross weight",2017,7849500,,MYB3-2020-21
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","metric tons, gross weight",2018,10757199,,MYB3-2022
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","metric tons, gross weight",2019,8666114,,MYB3-2022
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","metric tons, gross weight",2020,6164598,,MYB3-2022
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","metric tons, gross weight",2021,6960683,,MYB3-2022
TUR,METALS,"Chromium, mine, chromite, 34% to 43% Cr2O","metric tons, gross weight",2022,8278124,,MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","metric tons, gross weight",2014,0,,MYB3-2017-18
TUR,METALS,"Cobalt, mine, Co content","metric tons, gross weight",2016,100,e,MYB3-2019
TUR,METALS,"Cobalt, mine, Co content","metric tons, gross weight",2017,220,,MYB3-2020-21
TUR,METALS,"Cobalt, mine, Co content","metric tons, gross weight",2018,259,,MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","metric tons, gross weight",2019,610,"r, e",MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","metric tons, gross weight",2020,2550,"r, e",MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","metric tons, gross weight",2021,2700,"r, e",MYB3-2022
TUR,METALS,"Cobalt, mine, Co content","metric tons, gross weight",2022,2100,e,MYB3-2022
TUR,METALS,"Copper, Ferrochromium","metric tons, gross weight",2014,86025,r,MYB3-2017-18
TUR,METALS,"Copper, Ferrochromium","metric tons, gross weight",2015,82650,r,MYB3-2017-18
TUR,METALS,"Copper, Ferrochromium","metric tons, gross weight",2016,75000,r,MYB3-2017-18
TUR,METALS,"Copper, Ferrochromium","metric tons, gross weight",2017,83894,,MYB3-2017-18
TUR,METALS,"Copper, Ferrochromium","metric tons, gross weight",2018,68626,,MYB3-2017-18
TUR,METALS,"Copper, Ferrosilicon","metric tons, gross weight",2014,4000,,MYB3-2017-18
TUR,METALS,"Copper, Ferrosilicon","metric tons, gross weight",2015,1400,,MYB3-2017-18
TUR,METALS,"Copper, Ferrosilicon","metric tons, gross weight",2016,2900,,MYB3-2017-18
TUR,METALS,"Copper, Ferrosilicon","metric tons, gross weight",2017,2900,,MYB3-2017-18
TUR,METALS,"Copper, Ferrosilicon","metric tons, gross weight",2018,3500,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","metric tons, gross weight",2018,79600,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","metric tons, gross weight",2019,73500,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","metric tons, gross weight",2020,107000,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","metric tons, gross weight",2021,110000,r,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","metric tons, gross weight",2022,115000,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","metric tons, gross weight",2018,400000,e,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","metric tons, gross weight",2019,679342,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","metric tons, gross weight",2020,880422,r,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","metric tons, gross weight",2021,775957,r,MYB3-2022
TUR,METALS,"Copper, Mine, concentrate, exclusive of pyrite, Gross weight","metric tons, gross weight",2022,923336,,MYB3-2022
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","metric tons, gross weight",2015,108000,,MYB3-2019
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","metric tons, gross weight",2016,100000,,MYB3-2019
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","metric tons, gross weight",2017,83000,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","metric tons, gross weight",2018,79600,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","metric tons, gross weight",2019,73500,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","metric tons, gross weight",2020,107000,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","metric tons, gross weight",2021,108000,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","metric tons, gross weight",2015,526931,,MYB3-2019
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","metric tons, gross weight",2016,523537,,MYB3-2019
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","metric tons, gross weight",2017,415649,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","metric tons, gross weight",2018,400000,e,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","metric tons, gross weight",2019,679342,r,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","metric tons, gross weight",2020,689349,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrite, Gross weight","metric tons, gross weight",2021,778133,,MYB3-2020-21
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","metric tons, gross weight",2014,122000,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","metric tons, gross weight",2015,108000,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","metric tons, gross weight",2016,100000,r,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","metric tons, gross weight",2017,83000,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","metric tons, gross weight",2018,79600,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","metric tons, gross weight",2014,541137,r,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","metric tons, gross weight",2015,526931,r,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","metric tons, gross weight",2016,523537,r,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","metric tons, gross weight",2017,415639,,MYB3-2017-18
TUR,METALS,"Copper, Mine, concentrates, exclusive of pyrites, Gross weight","metric tons, gross weight",2018,400000,e,MYB3-2017-18
TUR,METALS,"Copper, Refinery, Primary","metric tons, gross weight",2014,61300,,MYB3-2017-18
TUR,METALS,"Copper, Refinery, Primary","metric tons, gross weight",2015,74000,,MYB3-2019
TUR,METALS,"Copper, Refinery, Primary","metric tons, gross weight",2016,47400,,MYB3-2019
TUR,METALS,"Copper, Refinery, Primary","metric tons, gross weight",2017,88000,,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Primary","metric tons, gross weight",2018,116300,,MYB3-2022
TUR,METALS,"Copper, Refinery, Primary","metric tons, gross weight",2019,106000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Primary","metric tons, gross weight",2020,116100,,MYB3-2022
TUR,METALS,"Copper, Refinery, Primary","metric tons, gross weight",2021,117000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Primary","metric tons, gross weight",2022,124600,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondary","metric tons, gross weight",2014,10000,e,MYB3-2017-18
TUR,METALS,"Copper, Refinery, Secondary","metric tons, gross weight",2015,10000,e,MYB3-2019
TUR,METALS,"Copper, Refinery, Secondary","metric tons, gross weight",2016,5000,,MYB3-2019
TUR,METALS,"Copper, Refinery, Secondary","metric tons, gross weight",2017,7000,,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondary","metric tons, gross weight",2018,10000,,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondary","metric tons, gross weight",2019,10000,,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondary","metric tons, gross weight",2020,10000,e,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondary","metric tons, gross weight",2021,10000,e,MYB3-2020-21
TUR,METALS,"Copper, Refinery, Secondarye","metric tons, gross weight",2018,10000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondarye","metric tons, gross weight",2019,10000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondarye","metric tons, gross weight",2020,10000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondarye","metric tons, gross weight",2021,10000,,MYB3-2022
TUR,METALS,"Copper, Refinery, Secondarye","metric tons, gross weight",2022,10000,,MYB3-2022
TUR,METALS,"Copper, Smelter, Primary","metric tons, gross weight",2014,40600,,MYB3-2017-18
TUR,METALS,"Copper, Smelter, Primary","metric tons, gross weight",2015,45400,,MYB3-2019
TUR,METALS,"Copper, Smelter, Primary","metric tons, gross weight",2016,46200,,MYB3-2019
TUR,METALS,"Copper, Smelter, Primary","metric tons, gross weight",2017,53400,,MYB3-2020-21
TUR,METALS,"Copper, Smelter, Primary","metric tons, gross weight",2018,85400,,MYB3-2022
TUR,METALS,"Copper, Smelter, Primary","metric tons, gross weight",2019,83700,,MYB3-2022
TUR,METALS,"Copper, Smelter, Primary","metric tons, gross weight",2020,78900,,MYB3-2022
TUR,METALS,"Copper, Smelter, Primary","metric tons, gross weight",2021,79000,,MYB3-2022
TUR,METALS,"Copper, Smelter, Primary","metric tons, gross weight",2022,79000,,MYB3-2022
TUR,METALS,"Copper, Smelter, Secondary","metric tons, gross weight",2014,5000,,MYB3-2017-18
