country_iso3,source_table,table_title,series,year,value
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1989,88.06
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1990,1550.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1990,90.56
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1990,1705.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1990,91.82
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1991,1591.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1991,92.92
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1991,1754.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1991,94.43
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1992,1622.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1992,94.74
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1992,1775.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1992,95.57
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1993,1622.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1993,94.78
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1993,1754.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1993,94.43
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1994,1661.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1994,97.03
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1994,1799.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1994,96.86
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1995,1712.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1995,100.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1995,1857.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1995,100.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1996,1749.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1996,102.19
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1996,1900.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1996,102.28
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1997,1811.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1997,105.81
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1997,1972.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1997,106.16
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1998,1882.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1998,109.92
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1998,2054.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1998,110.61
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1999,1950.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1999,113.89
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1999,2135.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1999,114.93
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),2000,2027.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),2000,118.41
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),2000,2219.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),2000,119.45
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1800,128.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1801,146.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1802,169.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1803,227.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1804,263.8
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1805,203.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1806,133.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1807,111.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1808,94.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1809,92.5
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1810,101.8
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1811,205.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1812,331.3
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1813,203.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1814,161.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1815,141.5
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1816,118.5
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1817,120.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1818,125.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1819,117.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1820,104.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1821,84.5
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1822,84.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1823,83.8
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1824,123.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1825,123.3
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1826,102.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1827,81.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1828,78.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1829,75.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1830,82.4
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1830,66.67
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1831,96.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1831,66.89
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1832,110.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1832,71.48
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1833,107.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1833,64.64
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1834,88.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1834,64.42
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1835,97.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1835,73.58
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1836,107.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1836,75.15
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1837,124.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1837,78.17
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1838,126.3
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1838,79.42
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1839,111.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1839,78.23
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1840,107.5
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1840,75.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1841,95.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1841,73.38
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1842,101.4
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1842,71.75
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1843,91.5
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1843,72.32
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1844,88.4
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1844,73.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1845,79.5
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1845,73.68
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1846,99.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1846,69.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1847,121.5
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1847,80.57
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1848,86.8
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1848,69.26
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1849,84.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1849,64.29
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1850,85.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1850,84.13
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1850,79.27
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1850,68.43
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1851,88.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1851,86.25
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1851,79.44
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1851,67.95
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1852,84.8
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1852,87.78
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1852,76.29
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1852,66.55
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1853,91.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1853,95.89
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1853,91.87
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1853,71.05
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1854,90.4
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1854,98.38
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1854,94.03
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1854,75.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1855,90.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1855,94.42
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1855,97.18
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1855,76.29
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1856,107.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1856,139.22
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1856,97.18
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1856,81.31
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1857,109.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1857,137.93
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1857,92.37
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1857,83.34
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1858,106.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1858,131.53
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1858,87.73
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1858,74.68
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1859,96.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1859,102.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1859,90.71
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1859,75.17
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1860,104.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1860,109.87
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1860,92.21
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1860,80.87
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1861,110.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1861,123.95
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1861,93.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1861,80.93
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1862,109.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1862,123.84
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1862,95.19
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1862,80.51
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1863,111.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1863,123.16
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1863,97.35
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1863,86.07
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1864,112.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1864,120.15
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1864,96.68
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1864,85.24
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1865,107.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1865,113.11
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1865,94.03
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1865,82.07
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1866,110.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1866,115.53
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1866,96.02
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1866,81.69
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1867,114.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1867,131.17
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1867,106.14
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1867,80.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1868,115.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1868,145.32
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1868,97.68
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1868,87.05
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1869,97.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1869,119.59
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1869,87.73
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1869,83.61
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1870,103.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1870,116.58
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1870,92.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1870,85.55
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1871,101.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1871,120.84
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1871,91.21
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1871,85.76
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1872,96.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1872,115.43
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1872,91.38
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1872,88.31
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1873,98.9
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1873,111.41
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1873,92.21
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1873,95.19
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1874,102.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1874,119.12
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1874,97.84
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1874,94.04
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1875,101.0
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1875,116.15
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1875,94.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1875,92.01
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1876,100.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1876,116.84
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1876,94.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1876,90.76
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1877,101.3
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1877,117.88
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1877,95.52
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1877,91.63
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1878,99.5
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1878,122.83
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1878,99.67
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1878,91.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1879,104.7
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1879,128.71
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1879,100.6
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1879,91.84
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1880,101.2
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1880,127.75
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1880,97.35
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1880,93.15
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1881,107.1
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1881,120.97
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1881,100.83
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Prados de la Escosura,1881,93.26
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Reher/Ballesteros,1882,112.3
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Ballesteros,1882,134.02
ESP,Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)",Alcaide,1882,105.31
