year,date_if_more_precise,frequency,rial_per_usd_parallel,source_confidence,unit,citation,notes,country_iso3
1998,1998-11,monthly,7057.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, November 1998. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1998,1998-12,monthly,7140.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, December 1998. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-01,monthly,7964.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, January 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-02,monthly,8232.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, February 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-03,monthly,8059.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, March 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-04,monthly,8130.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, April 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-05,monthly,8703.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, May 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-06,monthly,9144.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, June 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-07,monthly,9099.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, July 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-08,monthly,8903.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, August 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-09,monthly,8703.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, September 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-10,monthly,8656.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, October 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-11,monthly,8708.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, November 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1999,1999-12,monthly,8650.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, December 1999. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-01,monthly,8410.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, January 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-02,monthly,8210.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, February 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-03,monthly,8353.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, March 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-04,monthly,8512.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, April 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-05,monthly,8375.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, May 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-06,monthly,8276.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, June 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-07,monthly,8203.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, July 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-08,monthly,8212.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, August 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-09,monthly,8207.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, September 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-10,monthly,8116.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, October 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-11,monthly,7987.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, November 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2000,2000-12,monthly,7998.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, December 2000. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-01,monthly,8003.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, January 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-02,monthly,8004.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, February 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-03,monthly,8028.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, March 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-04,monthly,8018.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, April 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-05,monthly,7996.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, May 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-06,monthly,7994.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, June 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-07,monthly,7994.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, July 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-08,monthly,8014.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, August 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-09,monthly,8037.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, September 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-10,monthly,8017.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, October 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-11,monthly,7999.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, November 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2001,2001-11-01,point_observation,7970,directly_observed,IRR_per_USD,"World Bank, Report No. 22953-IRN, ""Iran: Trade and Foreign Exchange Policies in Iran -- Reform Agenda, Economic Implications and Impact on the Poor"" (Nov 1, 2001), front-matter ""Currency Equivalents"" box, p.i. https://documents1.worldbank.org/curated/en/122611468752357210/pdf/multi0page.pdf","Tehran Stock Exchange (TSE) rate as of the report's Nov 1, 2001 reference date -- the TSE rate was, by this report's own description, the de facto market/parallel rate at the time (applied to ""all legal non-oil exports and most other legal imports""). Independent World-Bank-sourced cross-check against this dataset's own Bahmani-Oskooee/CBI-sourced monthly series, which shows 7,999 for both Nov-2001 and Dec-2001 -- within 0.4%, consistent across two independent primary sources (World Bank vs. Central Bank of Iran).",IRN
2001,2001-12,monthly,7999.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, December 2001. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2002,2002-01,monthly,8014.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, January 2002. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2002,2002-02,monthly,7996.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, February 2002. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2002,2002-03,monthly,7996.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, March 2002. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
2002,2002-04,monthly,7991.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, April 2002. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
