STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2011,,6.8000002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2012,,6.0999999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2013,,9.1000004,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2014,,9.1999998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2015,,9.6999998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2016,,10.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2017,,11.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2018,,9.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2019,,12.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2020,,11.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2021,,13.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2022,,11.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2023,,15,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2024,,12.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1960,,72.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1965,,70,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1970,,78,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1975,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1978,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1982,,82.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1985,,75,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1990,,58,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1993,,52.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1994,,40,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1995,,36.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1996,,36,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1997,,37,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1998,,35.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1999,,36.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2000,,36.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2001,,35.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2002,,35.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2003,,35.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2004,,34.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2005,,50.099998,,B,Time series break,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2006,,50.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2007,,49.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2008,,49.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2009,,49.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2010,,47.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2011,,47,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2012,,45.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2013,,44.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2014,,42.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2015,,41.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2016,,41.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2017,,39.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2018,,39.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2019,,39.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2020,,38.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2021,,40.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2022,,39.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2023,,39.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GBR,United Kingdom,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2024,,40.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1960,,34,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1961,,33.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1962,,33.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1963,,32.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1964,,32.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1965,,32,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1966,,31.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1967,,31.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1968,,30.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1969,,30.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1970,,30,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1971,,29.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1972,,28.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1973,,27.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1974,,27,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1975,,26,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1976,,26,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1977,,26.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1978,,25.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1979,,26.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1980,,25.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1981,,24,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1983,,23.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1984,,21.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1985,,20.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1986,,19.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1987,,19.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1988,,19,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1989,,18.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1990,,18.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1991,,18.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1992,,17.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1993,,17.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1994,,17.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1995,,16.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1996,,16.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1997,,15.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1998,,15.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1999,,15.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2000,,14.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2001,,14.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2002,,14.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2003,,14.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2004,,13.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2005,,13.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2006,,13.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2007,,13.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2008,,13.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2009,,13.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2010,,13.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2011,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2012,,12.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2013,,12.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2014,,12.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2015,,12.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2016,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2017,,11.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2018,,11.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2019,,11.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2020,,12.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2021,,11.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,USA,United States,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2022,,11.3,,A,Normal value,0,Units,1,One
