STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,MN,Men,6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,MN,Men,5.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,MN,Men,6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,SW_LIFS,Life satisfaction,L,Value,MN,Men,4.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,MN,Men,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,WMN,Women,5.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,WMN,Women,5.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,SW_LIFS,Life satisfaction,L,Value,WMN,Women,5.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,SW_LIFS,Life satisfaction,L,Value,HGH,High,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,SW_LIFS,Life satisfaction,L,Value,HGH,High,5.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,SW_LIFS,Life satisfaction,L,Value,LW,Low,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,LW,Low,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,LW,Low,5.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,LW,Low,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,LW,Low,5.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,LW,Low,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,LW,Low,6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,LW,Low,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,LW,Low,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,SW_LIFS,Life satisfaction,L,Value,LW,Low,4.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,LW,Low,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,LW,Low,6.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,HO_NUMR,Rooms per person,L,Value,TOT,Total,1.8,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,HO_NUMR,Rooms per person,L,Value,TOT,Total,1.8,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,HO_NUMR,Rooms per person,L,Value,TOT,Total,1.2,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,HO_NUMR,Rooms per person,L,Value,TOT,Total,1.4,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,HO_NUMR,Rooms per person,L,Value,TOT,Total,1.5,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,HO_NUMR,Rooms per person,L,Value,TOT,Total,2,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,HO_NUMR,Rooms per person,L,Value,TOT,Total,1.7,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,HO_NUMR,Rooms per person,L,Value,TOT,Total,1.9,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,HO_NUMR,Rooms per person,L,Value,TOT,Total,1.7,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,HO_NUMR,Rooms per person,L,Value,TOT,Total,1,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,HO_NUMR,Rooms per person,L,Value,TOT,Total,2,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,HO_NUMR,Rooms per person,L,Value,TOT,Total,2.4,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,34375,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,38971,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,20791,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,29431,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,24590,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,34984,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,24877,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,27155,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,33730,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,33049,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,51147,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,IW_HNFW,Household net wealth,L,Value,TOT,Total,298639,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,IW_HNFW,Household net wealth,L,Value,TOT,Total,304317,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,IW_HNFW,Household net wealth,L,Value,TOT,Total,148323,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,IW_HNFW,Household net wealth,L,Value,TOT,Total,295020,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,IW_HNFW,Household net wealth,L,Value,TOT,Total,362340,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,IW_HNFW,Household net wealth,L,Value,TOT,Total,248599,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,IW_HNFW,Household net wealth,L,Value,TOT,Total,255303,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,IW_HNFW,Household net wealth,L,Value,TOT,Total,366534,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,IW_HNFW,Household net wealth,L,Value,TOT,Total,524422,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,IW_HNFW,Household net wealth,L,Value,TOT,Total,684500,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,JE_PEARN,Personal earnings,L,Value,TOT,Total,45581,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,JE_PEARN,Personal earnings,L,Value,TOT,Total,53745,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,JE_PEARN,Personal earnings,L,Value,TOT,Total,27207,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,JE_PEARN,Personal earnings,L,Value,TOT,Total,37769,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,JE_PEARN,Personal earnings,L,Value,TOT,Total,41960,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,JE_PEARN,Personal earnings,L,Value,TOT,Total,58828,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,JE_PEARN,Personal earnings,L,Value,TOT,Total,28410,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,JE_PEARN,Personal earnings,L,Value,TOT,Total,37922,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,JE_PEARN,Personal earnings,L,Value,TOT,Total,47020,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,JE_PEARN,Personal earnings,L,Value,TOT,Total,47147,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,JE_PEARN,Personal earnings,L,Value,TOT,Total,69392,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,TOT,Total,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,TOT,Total,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,TOT,Total,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,TOT,Total,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,TOT,Total,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,TOT,Total,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,MN,Men,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,MN,Men,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,MN,Men,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,MN,Men,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,WMN,Women,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,WMN,Women,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,WMN,Women,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,WMN,Women,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,WMN,Women,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,EQ_AIRP,Air pollution,L,Value,TOT,Total,11.4,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,EQ_AIRP,Air pollution,L,Value,TOT,Total,12,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,EQ_AIRP,Air pollution,L,Value,TOT,Total,14.5,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,EQ_AIRP,Air pollution,L,Value,TOT,Total,15.9,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,EQ_AIRP,Air pollution,L,Value,TOT,Total,27.3,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,EQ_AIRP,Air pollution,L,Value,TOT,Total,12.2,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,EQ_AIRP,Air pollution,L,Value,TOT,Total,8.3,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,EQ_AIRP,Air pollution,L,Value,TOT,Total,10,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,EQ_AIRP,Air pollution,L,Value,TOT,Total,5.8,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,EQ_AIRP,Air pollution,L,Value,TOT,Total,27.1,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,EQ_AIRP,Air pollution,L,Value,TOT,Total,10.1,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,EQ_AIRP,Air pollution,L,Value,TOT,Total,7.7,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,HS_LEB,Life expectancy,L,Value,TOT,Total,82.9,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,HS_LEB,Life expectancy,L,Value,TOT,Total,81.4,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,HS_LEB,Life expectancy,L,Value,TOT,Total,81.7,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,HS_LEB,Life expectancy,L,Value,TOT,Total,83.6,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,HS_LEB,Life expectancy,L,Value,TOT,Total,83.3,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,HS_LEB,Life expectancy,L,Value,TOT,Total,82.2,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,HS_LEB,Life expectancy,L,Value,TOT,Total,81.8,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,HS_LEB,Life expectancy,L,Value,TOT,Total,83.9,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,HS_LEB,Life expectancy,L,Value,TOT,Total,83.2,,A,,YR,Years,0,Units,,
