country_iso3,source_table,table_title,category,code,indicator,unit,year,value
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2009,9.986
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2010,4.138
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2011,4.764
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2012,4.086
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2013,1.51
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2014,1.113
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2015,1.7607
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2016,1.06
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2017,0.9500000000000001
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2018,1.5113999999999999
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2019,0.313
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4,Dívida bruta consolidada dos Fundos da Segurança Social,106 €,2020,2.5
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2000,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2001,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2002,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2003,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2004,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2005,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2006,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2007,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2008,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2009,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2010,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2011,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2012,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2013,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2014,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2015,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2016,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2017,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2018,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2019,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.1,Numerário e depósitos,106 €,2020,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2000,51.182
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2001,206.406
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2002,25.762
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2003,198.298
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2004,169.529
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2005,117.547
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2006,81.599
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2007,49.346
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2008,23.288
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2009,9.986
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2010,4.138
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2011,4.764
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2012,4.086
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2013,1.51
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2014,1.113
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2015,1.7607
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2016,1.06
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2017,0.9500000000000001
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2018,1.5114
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2019,0.31289999999999996
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.,Empréstimos,106 €,2020,2.5
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2000,47.54
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2001,200.611
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2002,20.963
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2003,0.231
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2004,0.161
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2005,0.02
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2006,0.07
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2007,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2008,0.121
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2009,0.382
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2010,0.121
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2011,2.891
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2012,2.818
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2013,0.35
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2014,0.12
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2015,0.7664
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2016,0.0202
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2017,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2018,0.5814
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2019,0.1729
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.1,Curto prazo,106 €,2020,2.04
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2000,3.642
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2001,5.795
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2002,4.799
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2003,198.067
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2004,169.368
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2005,117.527
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2006,81.529
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2007,49.346
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2008,23.167
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2009,9.604
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2010,4.017
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2011,1.873
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2012,1.268
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2013,1.16
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2014,0.993
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2015,0.9943
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2016,1.0398
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2017,0.9500000000000001
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2018,0.93
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2019,0.13999999999999999
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.2.2,Longo prazo,106 €,2020,0.46
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2000,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2001,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2002,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2003,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2004,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2005,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2006,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2007,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2008,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2009,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2010,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2011,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2012,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2013,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2014,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2015,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2016,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2017,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2018,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2019,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3,Títulos,106 €,2020,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2000,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2001,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2002,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2003,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2004,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2005,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2006,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2007,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2008,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2009,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2010,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2011,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2012,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2013,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2014,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2015,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2016,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2017,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2018,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2019,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.1,Curto prazo,106 €,2020,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2000,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2001,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2002,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2003,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2004,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2005,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2006,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2007,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2008,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2009,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2010,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2011,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2012,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2013,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2014,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2015,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2016,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2017,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2018,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2019,0
PRT,Q6.3,6.3 - Dívida bruta consolidada das administrações públicas ao valor nominal (dívida de Maastricht),Fundos da Segurança Social,4.3.2,Longo prazo,106 €,2020,0
PRT,Q7.3,7.3 - Síntese da Balança de Pagamentos,,1,Balança Corrente e de Capital,106 €,1948,-20.737
PRT,Q7.3,7.3 - Síntese da Balança de Pagamentos,,1,Balança Corrente e de Capital,106 €,1949,-15.606
PRT,Q7.3,7.3 - Síntese da Balança de Pagamentos,,1,Balança Corrente e de Capital,106 €,1950,-1.721
