country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed,notes
IRN,Iran,1965,-0.2298,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,-9.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1966,-0.1294,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,-0.5381,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,-3.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1967,-0.0462,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,-0.189,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,-7.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1968,-0.103,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,-0.4182,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,-3.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1969,-0.0488,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,-0.1918,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,-11.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1970,-0.1452,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.5605,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,-7.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1971,-0.0977,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,-0.3621,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1972,-10.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1972,-0.136,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1972,-0.4736,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1973,-28.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1973,-0.4123,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1973,-1.1882,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1963,0,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1963,0.0,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1963,0.0,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1964,0,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1964,0.0,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,0.0,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,-2.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1965,-0.0343,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,-0.1422,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,-2.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1966,-0.029,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,-0.1208,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,-2.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1967,-0.0304,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,-0.1242,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,-2.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1968,-0.0317,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,-0.1287,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,2.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1969,0.029,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,0.1141,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,-0.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1970,-0.0066,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.0255,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,0.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1971,0.004,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,0.0147,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1972,-2.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1972,-0.037,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1972,-0.1288,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1973,-5.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_import_deposits,Other Items (net; increase = -) — Import Deposits,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1973,-0.0784,current US$ (computed),other_items_net_increase_import_deposits.USD_NOMINAL,"Other Items (net; increase = -) — Import Deposits (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1973,-0.2259,constant 2015 US$ (computed),other_items_net_increase_import_deposits.USD_REAL_2015,"Other Items (net; increase = -) — Import Deposits (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1963,-0.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1963,-0.0106,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1963,-0.0464,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1964,-0.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1964,-0.0106,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,-0.0447,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,-2.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1965,-0.0343,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,-0.1422,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,-4.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1966,-0.0568,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,-0.2361,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,-2.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1967,-0.029,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,-0.1188,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,-2.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1968,-0.033,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,-0.134,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,-2.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1969,-0.0317,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,-0.1244,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,-2.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1970,-0.0343,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.1325,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,-6.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1971,-0.0792,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,-0.2936,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1972,-3.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1972,-0.0462,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1972,-0.1609,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1973,-11.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_capital_accounts,Other Items (net; increase = -) — Capital Accounts,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1973,-0.1669,current US$ (computed),other_items_net_increase_capital_accounts.USD_NOMINAL,"Other Items (net; increase = -) — Capital Accounts (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1973,-0.4811,constant 2015 US$ (computed),other_items_net_increase_capital_accounts.USD_REAL_2015,"Other Items (net; increase = -) — Capital Accounts (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1963,0.9,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1963,0.0119,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1963,0.0522,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1964,-1.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1964,-0.0172,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,-0.0726,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,1.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1965,0.0132,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,0.0547,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
