country_iso3,source_table,table_title,code,indicator,unit,year,value
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,94,Activities of membership organizations,SAR million,2022,10576
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,94,Activities of membership organizations,SAR million,2023,11831
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,94,Activities of membership organizations,SAR million,2024,12279
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,95,Repair of computers and personal and household goods,SAR million,2018,3275
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,95,Repair of computers and personal and household goods,SAR million,2019,3442
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,95,Repair of computers and personal and household goods,SAR million,2020,3051
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,95,Repair of computers and personal and household goods,SAR million,2021,4104
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,95,Repair of computers and personal and household goods,SAR million,2022,4727
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,95,Repair of computers and personal and household goods,SAR million,2023,5439
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,95,Repair of computers and personal and household goods,SAR million,2024,6060
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,96,Other personal service activities,SAR million,2018,6953
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,96,Other personal service activities,SAR million,2019,7061
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,96,Other personal service activities,SAR million,2020,6587
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,96,Other personal service activities,SAR million,2021,9620
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,96,Other personal service activities,SAR million,2022,10828
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,96,Other personal service activities,SAR million,2023,12298
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,96,Other personal service activities,SAR million,2024,13257
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,T,Activities of households,SAR million,2018,24867
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,T,Activities of households,SAR million,2019,28400
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,T,Activities of households,SAR million,2020,31814
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,T,Activities of households,SAR million,2021,35563
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,T,Activities of households,SAR million,2022,39885
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,T,Activities of households,SAR million,2023,45984
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,T,Activities of households,SAR million,2024,47528
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,97,Activities of households as employers of domestic personnel,SAR million,2018,24867
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,97,Activities of households as employers of domestic personnel,SAR million,2019,28400
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,97,Activities of households as employers of domestic personnel,SAR million,2020,31814
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,97,Activities of households as employers of domestic personnel,SAR million,2021,35563
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,97,Activities of households as employers of domestic personnel,SAR million,2022,39885
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,97,Activities of households as employers of domestic personnel,SAR million,2023,45984
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,97,Activities of households as employers of domestic personnel,SAR million,2024,47528
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Value Added,SAR million,2018,3239875
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Value Added,SAR million,2019,3241384
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Value Added,SAR million,2020,2760117
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Value Added,SAR million,2021,3471520
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Value Added,SAR million,2022,4439541
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Value Added,SAR million,2023,4332889
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Value Added,SAR million,2024,4446405
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Net Taxes on Products,SAR million,2018,84744
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Net Taxes on Products,SAR million,2019,91953
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Net Taxes on Products,SAR million,2020,119700
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Net Taxes on Products,SAR million,2021,213458
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Net Taxes on Products,SAR million,2022,206990
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Net Taxes on Products,SAR million,2023,236804
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Net Taxes on Products,SAR million,2024,256623
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Domestic Product,SAR million,2018,3324619
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Domestic Product,SAR million,2019,3333338
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Domestic Product,SAR million,2020,2879817
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Domestic Product,SAR million,2021,3684979
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Domestic Product,SAR million,2022,4646532
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Domestic Product,SAR million,2023,4569693
SAU,Table 1,Gross Domestic Product By Main Economic Activity at Current Prices,,Gross Domestic Product,SAR million,2024,4703029
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Residential Building Construction,SAR million,2018,139497
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Residential Building Construction,SAR million,2019,141238
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Residential Building Construction,SAR million,2020,143154
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Residential Building Construction,SAR million,2021,197850
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Residential Building Construction,SAR million,2022,243225
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Residential Building Construction,SAR million,2023,279809
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Residential Building Construction,SAR million,2024,293387
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2018,9971
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2019,12715
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2020,9340
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2021,2326
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2022,5409
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2023,1800
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2024,2297
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2018,129526
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2019,128522
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2020,133815
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2021,195523
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2022,237816
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2023,278008
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2024,291090
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2018,128215
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2019,126413
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2020,131647
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2021,192384
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2022,235279
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2023,274852
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2024,286948
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2018,1310
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2019,2109
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2020,2168
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2021,3139
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2022,2537
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2023,3156
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2024,4143
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Non- Residential Building and Other Construction,SAR million,2018,192121
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Non- Residential Building and Other Construction,SAR million,2019,191208
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Non- Residential Building and Other Construction,SAR million,2020,188439
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Non- Residential Building and Other Construction,SAR million,2021,211507
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Non- Residential Building and Other Construction,SAR million,2022,282043
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Non- Residential Building and Other Construction,SAR million,2023,353931
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Non- Residential Building and Other Construction,SAR million,2024,389768
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2018,96284
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2019,96111
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2020,86128
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2021,60412
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2022,97899
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2023,144060
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2024,166597
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2018,95837
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2019,95098
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2020,102310
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2021,151095
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2022,184144
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2023,209871
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2024,223171
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2018,94336
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2019,93010
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2020,96861
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2021,140483
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2022,173110
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2023,199140
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2024,209510
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2018,1501
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2019,2088
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2020,5449
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2021,10611
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2022,11035
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2023,10731
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2024,13662
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Transport Equipment,SAR million,2018,130426
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Transport Equipment,SAR million,2019,162974
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Transport Equipment,SAR million,2020,131111
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Transport Equipment,SAR million,2021,130580
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Transport Equipment,SAR million,2022,169647
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Transport Equipment,SAR million,2023,162368
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Transport Equipment,SAR million,2024,156628
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2018,48608
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2019,37927
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2020,39758
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2021,24842
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2022,25323
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2023,31060
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2024,19171
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2018,81818
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2019,125047
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2020,91353
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2021,105738
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2022,144324
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2023,131309
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2024,137457
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2018,76407
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2019,125096
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2020,86664
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2021,102408
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2022,140215
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2023,126481
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2024,131091
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2018,5411
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2019,-49
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2020,4689
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2021,3330
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2022,4109
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2023,4828
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2024,6366
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Machinery and Equipment,SAR million,2018,216980
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Machinery and Equipment,SAR million,2019,196938
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Machinery and Equipment,SAR million,2020,175789
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Machinery and Equipment,SAR million,2021,231861
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Machinery and Equipment,SAR million,2022,321575
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Machinery and Equipment,SAR million,2023,344519
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Machinery and Equipment,SAR million,2024,443813
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2018,20981
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2019,11056
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2020,11776
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2021,13249
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2022,9754
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2023,11745
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2024,8514
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2018,195999
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2019,185882
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2020,164013
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2021,218612
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2022,311821
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2023,332774
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2024,435299
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2018,95044
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2019,88840
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2020,93006
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2021,168030
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2022,225986
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2023,251484
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2024,302583
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2018,100956
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2019,97042
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2020,71007
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2021,50582
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2022,85835
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2023,81290
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2024,132716
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Capital Goods not elsewhere Classified,SAR million,2018,34704
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Capital Goods not elsewhere Classified,SAR million,2019,56417
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Capital Goods not elsewhere Classified,SAR million,2020,65369
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Capital Goods not elsewhere Classified,SAR million,2021,95061
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Capital Goods not elsewhere Classified,SAR million,2022,112205
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Capital Goods not elsewhere Classified,SAR million,2023,133548
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,Capital Goods not elsewhere Classified,SAR million,2024,156928
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2018,3269
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2019,4664
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2020,7357
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2021,7493
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2022,13632
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2023,15678
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2024,13673
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2018,31436
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2019,51754
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2020,58012
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2021,87569
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2022,98573
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2023,117870
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2024,143255
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2018,25924
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2019,24231
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2020,25368
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2021,45831
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2022,61638
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2023,73219
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2024,85293
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2018,5512
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2019,27522
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2020,32644
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2021,41737
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2022,36934
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2023,44651
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2024,57962
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,All Capital Goods,SAR million,2018,713729
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,All Capital Goods,SAR million,2019,748775
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,All Capital Goods,SAR million,2020,703861
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,All Capital Goods,SAR million,2021,866859
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,All Capital Goods,SAR million,2022,1128695
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,All Capital Goods,SAR million,2023,1274175
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,,All Capital Goods,SAR million,2024,1440524
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2018,179113
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2019,162472
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2020,154359
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2021,108323
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2022,152017
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2023,204343
