"ref_area","source","indicator","time","obs_value","note_indicator","note_source"
"SLB","FX:3247","EAR_INEE_NOC_NB","2002",293,"T30:229",
"SLB","FX:3247","EAR_INEE_NOC_NB","2001",293,"T30:229",
"SLB","FX:3247","EAR_INEE_NOC_NB","2000",293,"T30:229",
"SLB","FX:3247","EAR_INEE_NOC_NB","1999",293,"T30:229",
"SLB","FX:3247","EAR_INEE_NOC_NB","1998",293,"T30:229",
"SLB","FX:3247","EAR_INEE_NOC_NB","1997",293,"T30:229",
"SLB","FX:3247","EAR_INEE_NOC_NB","1996",293,"T30:229",
"SLE","FX:3285","EAR_INEE_NOC_NB","2024",800,"I19:3444_T30:400",
"SLE","FX:3285","EAR_INEE_NOC_NB","2023",800,"I19:3444_T30:400",
"SLE","FX:3285","EAR_INEE_NOC_NB","2022",600,"I19:3444_T30:400",
"SLE","FX:3285","EAR_INEE_NOC_NB","2021",600000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2020",600000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2019",500000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2018",500000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2017",500000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2016",500000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2015",500000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2014",500000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2013",21000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2012",21000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2011",21000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2010",21000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2009",21000,"I19:3444_T30:44",
"SLE","FX:3285","EAR_INEE_NOC_NB","2008",21000,"I19:3444_T30:44",
"SLV","XA:3142","EAR_INEE_NOC_NB","2024",365,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2023",365,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2022",365,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2021",365,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2020",304.166,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2019",304.166,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2018",304.166,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2017",304.166,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2016",250.025,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2015",250.025,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2014",240.292,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2013",231.166,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2012",222.346,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2011",222.346,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2010",205.92,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2009",205.92,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2008",190.71,"I19:6292_T30:78",
"SLV","XA:3142","EAR_INEE_NOC_NB","2007",155.2,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","2006",147.7,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","2005",134.1,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","2004",134.1,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","2003",134.1,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","2002",124.8,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","2001",124.8,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","2000",125.3,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","1999",125.3,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","1998",125.3,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","1997",114.9,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","1996",114.9,"T30:78","R1:2475"
"SLV","XA:3142","EAR_INEE_NOC_NB","1995",114.9,"T30:78","R1:2475"
"SMR","EA:5918","EAR_INEE_NOC_NB","2024",1728.38,"I19:3446_T30:202","S3:24"
"SMR","EA:5918","EAR_INEE_NOC_NB","2023",1728.38,"I19:3446_T30:202","S3:24"
"SMR","EA:5918","EAR_INEE_NOC_NB","2022",1688,"I19:3446_T30:202","S3:24"
"SMR","EA:5918","EAR_INEE_NOC_NB","2019",1501.49,"T8:3277_T12:1516_T30:202",
"SMR","EA:5918","EAR_INEE_NOC_NB","2018",1501.49,"T8:3277_T12:1516_T30:202",
"SMR","EA:5918","EAR_INEE_NOC_NB","2017",1501.49,"T8:3277_T12:1516_T30:202",
"SRB","FX:3282","EAR_INEE_NOC_NB","2025",72396,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2024",63700,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2023",53993,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2022",47193,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2021",43044,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2020",40502,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2019",36365,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2018",33355,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2017",30586,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2016",28379,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2015",28403,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2014",26941,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2013",26976,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2012",27206,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2011",24067,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2010",21218,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2009",20578,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2008",18409,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2007",14897,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2006",12520,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2005",10476,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2004",8943,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2003",6740,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2002",5617,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2001",2932,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","2000",471,"I19:3444_T30:203","R1:2383_S3:18"
"SRB","FX:3282","EAR_INEE_NOC_NB","1999",387,"I19:3444_T30:203","R1:2383_S3:18"
"SUR","FX:16092","EAR_INEE_NOC_NB","2024",4160,"I19:6286_T30:102_I33:6299",
"SUR","FX:16092","EAR_INEE_NOC_NB","2023",4160,"I19:6286_T30:102_I33:6299",
"SUR","FX:16092","EAR_INEE_NOC_NB","2022",4160,"I19:6286_T30:102_I33:6299",
"SUR","FX:16092","EAR_INEE_NOC_NB","2021",1747.2,"I19:6286_T30:102_I33:6299",
"SUR","FX:16092","EAR_INEE_NOC_NB","2020",1747.2,"I19:6286_T30:102_I33:6299",
"SUR","FX:16092","EAR_INEE_NOC_NB","2019",1747.2,"I19:6286_T30:102_I33:6299",
"SUR","FX:16092","EAR_INEE_NOC_NB","2018",1277.12,"I19:6286_T30:102_I33:6299",
"SUR","FX:16092","EAR_INEE_NOC_NB","2017",1277.12,"I19:6286_T30:102_I33:6299",
"SUR","FX:16092","EAR_INEE_NOC_NB","2016",1085.76,"I19:6286_T30:102_I33:6299",
"SUR","FX:16092","EAR_INEE_NOC_NB","2015",892.32,"I19:6286_T30:102_I33:6299",
"SVK","FX:3281","EAR_INEE_NOC_NB","2025",816,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2024",750,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2023",700,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2022",646,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2021",623,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2020",580,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2019",520,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2018",480,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2017",435,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2016",405,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2015",380,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2014",352,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2013",338,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2012",327,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2011",317,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2010",308,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2009",296,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2008",268,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2007",226,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2006",180,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2005",169,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2004",152,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2003",134,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2002",112,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2001",104,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","2000",94,"I19:3444_T30:204","R1:2383_S3:18"
"SVK","FX:3281","EAR_INEE_NOC_NB","1999",79,"I19:3444_T30:204","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2025",1278,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2024",1254,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2023",1203,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2022",1074,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2021",1024,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2020",941,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2019",887,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2018",843,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2017",805,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2016",791,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2015",791,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2014",789,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2013",784,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2012",763,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2011",748,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2010",734,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2009",589,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2008",567,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2007",522,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2006",512,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2005",491,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2004",465,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2003",443,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2002",418,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2001",386,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","2000",371,"I19:3444_T30:205","R1:2383_S3:18"
"SVN","FX:3279","EAR_INEE_NOC_NB","1999",348,"I19:3444_T30:205","R1:2383_S3:18"
"SWZ","FX:3276","EAR_INEE_NOC_NB","2024",600,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2023",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2022",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2021",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2020",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2019",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2018",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2017",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2016",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2015",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2014",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2013",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2012",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2011",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2010",420,"I19:6287_T30:49",
"SWZ","FX:3276","EAR_INEE_NOC_NB","2009",420,"I19:6287_T30:49",
"SYC","FX:16101","EAR_INEE_NOC_NB","2024",6628.364,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2023",6628.364,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2022",6633.467,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2021",6633.467,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2020",6633.467,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2019",6061.467,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2018",5772,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2017",5772,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2016",5772,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2015",4628,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2014",4628,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2013",3856.667,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2012",3640,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2011",3640,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2010",3432,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2009",2860,"T30:43_I33:6298",
"SYC","FX:16101","EAR_INEE_NOC_NB","2008",2860,"T30:43_I33:6298",
"SYR","FX:3275","EAR_INEE_NOC_NB","2024",14760,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2023",14760,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2022",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2021",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2020",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2019",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2018",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2017",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2016",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2015",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2014",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2013",9765,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2012",6110,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2011",6110,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2010",6110,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2009",6110,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2008",6110,"I19:3444_T30:148",
"SYR","FX:3275","EAR_INEE_NOC_NB","2007",5900,"T30:148","R1:2803"
"SYR","FX:3275","EAR_INEE_NOC_NB","2006",5900,"T30:148","R1:2803"
"SYR","FX:3275","EAR_INEE_NOC_NB","2005",3200,"T30:148","R1:2803"
"SYR","FX:3275","EAR_INEE_NOC_NB","2004",3200,"T30:148","R1:2803"
"SYR","FX:3275","EAR_INEE_NOC_NB","2003",3175,"T30:148","R1:2803"
"SYR","FX:3275","EAR_INEE_NOC_NB","2002",3175,"T30:148","R1:2803"
"SYR","FX:3275","EAR_INEE_NOC_NB","2001",2664,"T30:148","R1:2803"
"SYR","FX:3275","EAR_INEE_NOC_NB","2000",2664,"T30:148","R1:2803"
"TCD","FX:3273","EAR_INEE_NOC_NB","2024",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2023",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2022",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2021",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2020",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2019",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2018",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2017",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2016",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2015",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2014",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2013",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2012",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2011",60000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2010",28000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2009",28000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2008",28000,"I19:6285_T30:53",
"TCD","FX:3273","EAR_INEE_NOC_NB","2007",28000,"T30:53","R1:2803_S7:56"
"TCD","FX:3273","EAR_INEE_NOC_NB","2006",25720,"T30:53","R1:2803_S7:56"
"TCD","FX:3273","EAR_INEE_NOC_NB","2005",25720,"T30:53","R1:2803_S7:56"
"TCD","FX:3273","EAR_INEE_NOC_NB","2004",25720,"T30:53","R1:2803_S7:56"
"TCD","FX:3273","EAR_INEE_NOC_NB","2003",25480,"T30:53","R1:2803_S7:56"
"TCD","FX:3273","EAR_INEE_NOC_NB","2002",25480,"T30:53","R1:2803_S7:56"
"TCD","FX:3273","EAR_INEE_NOC_NB","2001",25480,"T30:53","R1:2803_S7:56"
"TCD","FX:3273","EAR_INEE_NOC_NB","2000",25480,"T30:53","R1:2803_S7:56"
"TGO","FX:3272","EAR_INEE_NOC_NB","2024",52500,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2023",52500,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2022",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2021",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2020",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2019",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2018",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2017",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2016",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2015",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2014",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2013",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2012",35000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2011",28000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2010",28000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2009",28000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2008",28000,"I19:6285_T30:54",
"TGO","FX:3272","EAR_INEE_NOC_NB","2007",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","2006",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","2005",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","2004",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","2003",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","2002",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","2001",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","2000",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","1999",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","1998",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","1997",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","1996",13757,"T30:54","S8:61"
"TGO","FX:3272","EAR_INEE_NOC_NB","1995",13757,"T30:54","S8:61"
"THA","FX:3271","EAR_INEE_NOC_NB","2024",8963,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2023",8710,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2022",8710,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2021",8320,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2020",8320,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2019",8190,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2018",8190,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2017",7930,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2016",7800,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2015",7800,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2014",7800,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2013",7800,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2012",6214,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2011",4446,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2010",4160,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2009",4030,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2008",4030,"T8:128_T30:151_I33:6297",
"THA","FX:3271","EAR_INEE_NOC_NB","2007",4966,"T30:151","S4:2886"
"THA","FX:3271","EAR_INEE_NOC_NB","2006",4784,"T30:151","S4:2886"
"THA","FX:3271","EAR_INEE_NOC_NB","2005",4628,"T30:151","S4:2886"
"THA","FX:3271","EAR_INEE_NOC_NB","2004",4420,"T30:151","S4:2886"
"THA","FX:3271","EAR_INEE_NOC_NB","2003",4394,"T30:151","S4:2886"
"THA","FX:3271","EAR_INEE_NOC_NB","2002",4290,"T30:151","S4:2886"
