"ref_area","source","indicator","classif1","time","obs_value","note_indicator","note_source"
"PRT","FX:3297","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1997",283,"T30:199",
"PRT","FX:3297","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1996",272,"T30:199",
"PRT","FX:3297","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1995",259,"T30:199",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2024",2798309,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2024",986.174,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2024",370.135,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2023",2289324,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2023",813.741,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2023",314.085,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2022",2289324,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2022",817.772,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2022",327.854,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2021",2289324,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2021",831.119,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2021",337.949,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2020",2192839,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2020",820.124,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2020",323.853,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2019",2192839,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2019",826.896,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2019",351.376,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2018",2112562,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2018",810.307,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2018",368.549,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2017",2041123,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2017",814.925,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2017",363.258,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2016",1964507,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2016",804.817,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2016",346.441,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2015",1824055.6,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2015",759.766,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2015",350.448,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2014",1824055.6,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2014",774.689,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2014",408.781,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2013",1658232.4,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2013",727.693,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2013",385.288,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2012",1658232.4,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2012",749.884,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2012",375.025,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2011",1658232.4,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2011",739.59,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2011",395.401,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2010",1507484,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2010",705.577,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2010",316.803,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2009",1408863,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2009",678.953,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2009",283.663,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2008",1341775,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2008",665.749,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2008",307.514,"I19:6289_T30:95",
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2007",1341775,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2007",706.241,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2007",266.611,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2006",1219795,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2006",674.983,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2006",216.464,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2005",1089103,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2005",639.815,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2005",176.289,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2004",972413,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2004",590.13,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2004",162.758,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2003",972413,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2003",599.59,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2003",151.364,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2002",876048,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2002",603.377,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2002",153.256,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2001",782186,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2001",586.056,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2001",190.502,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2000",680162,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2000",531.629,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","2000",195.093,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1999",591445,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1999",487.352,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","1999",189.622,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1998",591444,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1998",509.119,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","1998",216.925,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1997",528075,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1997",499.337,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","1997",242.474,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1996",480067,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1996",474.398,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","1996",233.404,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1995",436425,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1995",460.05,"T30:95","R1:2475"
"PRY","XA:3160","EAR_INEE_CUR_NB","CUR_TYPE_USD","1995",222.323,"T30:95","R1:2475"
"PSE","FX:7389","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2013",1450,"T30:157","R1:2803_S7:57"
"PSE","FX:7389","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2012",1450,"T30:157","R1:2803_S7:57"
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2024",1000,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2024",362.912,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_USD","2024",274.725,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2023",1000,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2023",356.982,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_USD","2023",274.725,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2022",1000,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2022",353.25,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_USD","2022",274.725,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2021",1000,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2021",343.413,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_USD","2021",274.725,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2020",1000,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2020",365.895,"I19:3444_T30:144",
"QAT","FX:16099","EAR_INEE_CUR_NB","CUR_TYPE_USD","2020",274.725,"I19:3444_T30:144",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2025",4050,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2025",1857.344,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2025",905.932,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2024",3700,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2024",1799.119,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2024",804.632,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2023",3000,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2023",1523.743,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2023",655.839,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2022",2550,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2022",1281.503,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2022",543.887,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2021",2300,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2021",1205.098,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2021",552.829,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2020",2230,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2020",1185.728,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2020",525.449,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2019",2080,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2019",1109.904,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2019",490.806,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2018",1900,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2018",992.554,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2018",482.036,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2017",1450,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2017",772.938,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2017",357.805,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2016",1250,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2016",686.942,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2016",307.944,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2015",1050,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2015",550.419,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2015",262.129,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2014",900,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2014",476.475,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2014",268.723,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2013",800,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2013",424.637,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2013",240.391,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2012",700,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2012",373.747,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2012",201.834,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2011",670,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2011",362.65,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2011",219.772,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2010",600,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2010",324.026,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2010",188.804,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2009",600,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2009",319.403,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2009",196.765,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2008",500,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2008",270.804,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2008",198.503,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2007",390,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2007",219.28,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2007",159.951,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2006",330,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2006",194.599,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2006",117.48,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2005",310,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2005",188.775,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2005",106.396,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2004",280,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2004",193.703,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2004",85.793,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2003",250,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2003",183.508,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2003",75.301,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2002",175,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2002",154.168,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2002",52.941,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2001",140,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2001",149.371,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2001",48.175,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2000",70,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2000",95.502,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","2000",32.245,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1999",45,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1999",84.771,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","1999",29.349,"I19:3444_T30:200","R1:2383_S3:18"
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1998",35,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1998",93.918,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","1998",39.434,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1997",25,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1997",96.259,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","1997",34.877,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1996",9.7,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1996",85.445,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","1996",31.45,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1995",7.5,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1995",94.884,"T30:200",
"ROU","FX:3293","EAR_INEE_CUR_NB","CUR_TYPE_USD","1995",36.886,"T30:200",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2024",19242,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2024",662.379,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_USD","2024",207.904,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2023",16642,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2023",603.401,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_USD","2023",195.416,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2022",15279,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2022",563.29,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_USD","2022",223.1,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2021",12792,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2021",496.67,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_USD","2021",173.676,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2020",12130,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2020",479.092,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_USD","2020",168.227,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2019",11280,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2019",442.551,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_USD","2019",174.242,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2018",11163,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2018",431.375,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_USD","2018",178.129,"I19:6286_T30:201",
"RUS","FX:3316","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2017",7800,"I19:6286_T30:201",
