"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2023",30.48,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2023",63.91,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2023",93.661,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2023",58.342,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2023",29.342,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2023",45.397,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2023",66.654,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2023",59.342,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2022",63.638,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2022",95.816,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2022",58.143,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2022",61.85,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2022",56.656,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2022",63.697,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2022",96.38,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2022",55.22,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2022",65.89,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2022",49.066,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2022",63.543,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2022",92.087,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2022",62.049,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2022",50.94,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2022",64.504,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2022",63.638,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2022",95.816,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2022",48.846,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2022",84.593,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2022",47.707,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2022",60.455,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2022",49.786,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2022",63.697,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2022",96.38,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2022",47.402,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2022",85.572,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2022",45.595,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2022",55.98,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2022",31.425,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2022",63.543,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2022",92.087,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2022",50.776,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2022",49.715,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2022",58.652,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2022",66.32,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2022",62.129,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2021",65.12,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2021",96.69,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2021",59.551,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2021",63.54,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2021",57.905,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2021",65.958,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2021",96.835,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2021",57.367,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2021",68.09,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2021",51.102,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2021",63.718,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2021",95.25,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2021",62.52,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2021",51.399,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2021",65.091,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2021",65.12,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2021",96.69,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2021",51.832,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2021",85.836,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2021",44.179,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2021",62.397,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2021",49.609,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2021",65.958,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2021",96.835,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2021",52.059,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2021",87.158,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2021",40.705,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2021",57.931,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2021",33.168,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2021",63.718,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2021",95.25,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2021",51.524,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2021",40.982,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2021",60.05,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2021",68.402,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2021",60.719,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2020",64.024,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2020",96.241,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2020",58.151,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2020",62.284,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2020",56.462,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2020",63.379,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2020",96.546,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2020",54.09,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2020",65.837,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2020",47.589,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2020",65.13,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2020",93.599,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2020",63.841,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2020",53.319,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2020",66.435,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2020",64.024,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2020",96.241,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2020",54.644,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2020",82.786,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2020",23.105,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2020",60.456,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2020",49.755,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2020",63.379,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2020",96.546,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2020",54.541,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2020",83.807,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2020",22.664,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2020",54.036,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2020",32.424,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2020",65.13,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2020",93.599,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2020",54.795,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2020",38.629,"U",,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2020",24.219,"U",,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2020",69.795,,,,"R1:3513"
"SLV","BX:461","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2020",62.452,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2019",80.728,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2019",89.277,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2019",78.295,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2019",76.862,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2019",78.726,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2019",79.368,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2019",89.593,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2019",76.641,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2019",75.288,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2019",77.088,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2019",83.833,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2019",88.661,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2019",82.252,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2019",81.788,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2019",82.361,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2019",80.728,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2019",89.277,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2019",70.256,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2019",91.391,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2019",85.352,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2019",79.645,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2019",78.284,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2019",79.368,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2019",89.593,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2019",65.754,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2019",93.758,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2019",83.979,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2019",76.573,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2019",77.342,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2019",83.833,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2019",88.661,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2019",81.402,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2019",,"U",,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2019",89.124,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2019",86.902,,,,"R1:3513"
"SOM","BA:15656","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2019",80.312,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2025",11.444,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2025",49.718,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2025",6.243,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2025",8.054,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2025",5.37,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2025",11.291,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2025",30.558,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2025",8.29,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2025",10.891,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2025",6.448,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2025",11.626,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2025",80.286,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2025",3.876,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2025",1.919,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2025",4.433,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2025",11.444,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2025",49.718,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2025",2.659,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2025",29.145,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2025",3.482,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2025",5.726,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2025",4.813,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2025",11.291,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2025",30.558,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2025",3.184,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2025",32.548,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2025",3.82,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2025",6.353,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2025",6.674,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2025",11.626,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2025",80.286,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2025",1.86,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2025",2.049,"U",,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2025",2.324,"U",,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2025",5.002,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2025",3.792,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2024",12.028,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2024",50.88,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2024",6.308,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2024",8.209,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2024",5.36,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2024",11.426,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2024",30.916,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2024",8.155,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2024",10.945,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2024",6.128,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2024",12.751,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2024",82.197,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2024",4.175,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2024",2.448,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2024",4.694,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2024",12.028,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2024",50.88,,,,"R1:3513"
"SRB","BA:467","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2024",3.141,,,,"R1:3513"
