"ref_area","source","indicator","sex","time","obs_value","obs_status","note_indicator","note_source"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_F","2024",2912626.729,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_T","2023",2980338.344,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_M","2023",3167653.735,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_F","2023",2721728.233,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_T","2022",2804118.395,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_M","2022",2962663.31,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_F","2022",2574319.714,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_T","2021",2589998.796,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_M","2021",2705248.594,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_F","2021",2418500.087,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_T","2019",2646762.073,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_M","2019",2820604.192,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_F","2019",2400176.73,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_T","2018",2590061.358,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_M","2018",2787709.961,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_F","2018",2299073.266,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_T","2017",2451865.076,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_M","2017",2600819.147,,"T30:95","R1:3513"
"PRY","BX:14043","EAR_EMTA_SEX_NB","SEX_F","2017",2220584.943,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2016",2075944.677,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2016",2224502.525,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2016",1847331.033,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2015",2093259.272,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2015",2256790.413,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2015",1861511.52,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2014",2035461.723,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2014",2250058.002,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2014",1710404.014,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2013",1903658.703,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2013",2082879.73,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2013",1655693.221,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2012",1680374.219,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2012",1823791.061,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2012",1458619.588,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2011",1633673.763,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2011",1782085.647,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2011",1405119.544,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2010",1393409.774,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2010",1528108.718,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2010",1167335.104,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2009",1262973.16,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2009",1386143.966,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2009",1069208.271,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2008",1216062.833,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2008",1338597.349,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2008",1010714.079,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2007",1061324.364,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2007",1181841.552,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2007",865948.1,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2006",1047254.39,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2006",1156150.564,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2006",873955.48,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2005",918977.298,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2005",1024539.58,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2005",765672.161,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2004",804576.105,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2004",884462.721,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2004",679616.45,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2003",833219.657,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2003",927338.879,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2003",683218.142,,"T30:95","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2002",737552.677,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2002",824220.254,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2002",599929.181,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","2001",835030.998,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","2001",884497.612,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","2001",757906.772,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","1999",777157.115,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","1999",826197.732,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","1999",695111.627,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_T","1998",704482.77,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_M","1998",758698.75,"B","T30:95_I11:264","R1:3513"
"PRY","BX:534","EAR_EMTA_SEX_NB","SEX_F","1998",609802.698,"B","T30:95_I11:264","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2025",3195.099,,"T30:157","R1:3513_S4:6333"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2025",3378.622,,"T30:157","R1:3513_S4:6333"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2025",2517.289,,"T30:157","R1:3513_S4:6333"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2024",3088.247,"B","T30:157_I11:264","R1:3513_S4:6333"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2024",3257.093,"B","T30:157_I11:264","R1:3513_S4:6333"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2024",2473.516,"B","T30:157_I11:264","R1:3513_S4:6333"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2022",3067.468,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2022",3214.543,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2022",2288.269,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2021",2928.24,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2021",3047.657,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2021",2298.93,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2020",2893.606,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2020",2983.688,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2020",2444.932,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2019",2775.75,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2019",2891.029,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2019",2211.151,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2018",2621.965,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2018",2735.796,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2018",2045.212,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2017",2435.791,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2017",2535.59,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2017",1889.867,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2016",2341.693,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2016",2431.439,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2016",1867.254,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_T","2015",2255.985,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_M","2015",2342.028,,"T30:157","R1:3513"
"PSE","BA:592","EAR_EMTA_SEX_NB","SEX_F","2015",1810.676,,"T30:157","R1:3513"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2024",1413.135,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2024",1511.099,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2024",1292.626,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2023",1231.55,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2023",1308.706,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2023",1135.142,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2022",1015.684,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2022",1073.489,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2022",943.104,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2021",954.663,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2021",988.726,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2021",910.296,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2020",833.648,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2020",860.141,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2020",798.438,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2019",798.518,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2019",818.836,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2019",770.869,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2018",561.008,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2018",579.868,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2018",535.445,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2017",438.849,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2017",452.272,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2017",421.032,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2016",401.397,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2016",421.924,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2016",373.851,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2015",366.938,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2015",390.885,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2015",335.101,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2014",349.127,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2014",369.367,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2014",322.19,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2013",328.856,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2013",348.826,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2013",302.002,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2012",331.07,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2012",354.398,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2012",299.65,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2011",328.304,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2011",350.16,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2011",299.513,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2010",325.846,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2010",348.159,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2010",295.723,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2009",355.054,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2009",380.99,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2009",320.814,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2008",338.295,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2008",364.646,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2008",302.84,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_T","2007",291.743,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_M","2007",316.743,,"T30:393","R1:3513_T2:85"
"ROU","BB:439","EAR_EMTA_SEX_NB","SEX_F","2007",259.189,,"T30:393","R1:3513_T2:85"
"RUS","DA:122","EAR_EMTA_SEX_NB","SEX_T","2006",12203,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_NB","SEX_T","2005",7637.7,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_NB","SEX_T","2004",6831.8,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_NB","SEX_T","2002",4414,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_NB","SEX_T","2001",3240,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_NB","SEX_T","2000",2223,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_NB","SEX_T","1999",1581,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_NB","SEX_T","1998",1095,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_NB","SEX_T","1997",950,,"T30:201",
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_T","2024",69850.796,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_M","2024",83061.804,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_F","2024",53287.999,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_T","2023",54569.446,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_M","2023",65506.865,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_F","2023",41355.652,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_T","2022",41784.348,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_M","2022",49715.666,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_F","2022",31764.669,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_T","2021",40708.075,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_M","2021",47886.643,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_F","2021",31612.177,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_T","2017",45647.63,"B","T30:39_I11:264","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_M","2017",54981.265,"B","T30:39_I11:264","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_NB","SEX_F","2017",34099.954,"B","T30:39_I11:264","R1:3513"
"RWA","BB:763","EAR_EMTA_SEX_NB","SEX_T","2014",60387.79,"B","T30:39_I11:264","R1:3513"
"RWA","BB:763","EAR_EMTA_SEX_NB","SEX_M","2014",68202.166,"B","T30:39_I11:264","R1:3513"
"RWA","BB:763","EAR_EMTA_SEX_NB","SEX_F","2014",47486.984,"B","T30:39_I11:264","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_NB","SEX_T","2022",155379.238,"B","T30:48_I11:264","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_NB","SEX_M","2022",170748.426,"B","T30:48_I11:264","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_NB","SEX_F","2022",68495.762,"B","T30:48_I11:264","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_NB","SEX_T","2011",452.718,,"T30:48","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_NB","SEX_M","2011",462.656,,"T30:48","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_NB","SEX_F","2011",403.07,,"T30:48","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_T","2024",169275.655,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_M","2024",187710.294,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_F","2024",123738.559,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_T","2023",93595.61,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_M","2023",103776.48,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_F","2023",71581.28,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_T","2022",97572.594,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_M","2022",111828.917,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_F","2022",65897.957,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_T","2019",85966.014,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_M","2019",98897.264,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_NB","SEX_F","2019",58507.003,,"T30:42","R1:3513"
"SEN","BX:1608","EAR_EMTA_SEX_NB","SEX_T","2011",105131.304,"B","T30:42_I11:264","R1:3513"
"SEN","BX:1608","EAR_EMTA_SEX_NB","SEX_M","2011",110551.034,"B","T30:42_I11:264","R1:3513"
"SEN","BX:1608","EAR_EMTA_SEX_NB","SEX_F","2011",90938.174,"B","T30:42_I11:264","R1:3513"
"SLB","BB:14050","EAR_EMTA_SEX_NB","SEX_T","2005",14206.702,,"T30:229","R1:3513"
"SLB","BB:14050","EAR_EMTA_SEX_NB","SEX_M","2005",15151.922,,"T30:229","R1:3513"
"SLB","BB:14050","EAR_EMTA_SEX_NB","SEX_F","2005",11929.336,,"T30:229","R1:3513"
"SLE","BX:15953","EAR_EMTA_SEX_NB","SEX_T","2018",2057586.761,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_EMTA_SEX_NB","SEX_M","2018",2141609.126,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_EMTA_SEX_NB","SEX_F","2018",1707039.809,,"T30:44","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2024",484.409,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2024",492.071,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2024",472.167,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2023",450.144,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2023",456.515,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2023",440.047,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2022",414.734,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2022",413.597,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2022",416.637,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2021",390.652,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2021",383.74,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2021",403.1,,"T30:78","R1:3513"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2019",380.286,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2019",379.67,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2019",381.393,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2018",358.185,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2018",356.735,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2018",360.705,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2017",344.977,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2017",344.682,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2017",345.496,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2016",324.722,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2016",324.141,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2016",325.724,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2015",331.55,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2015",329.841,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2015",334.503,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2014",330.575,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2014",326.28,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2014",337.535,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2013",325.789,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2013",321.096,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2013",333.65,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2012",307.289,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2012",305.332,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2012",310.612,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2011",296.44,,"T30:78","R1:3513_T2:85"
