# Series;Series description (EN);Metric;Unit of Measure;Reference date;Value;State
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2023-08-31;5.9;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2023-07-31;5.74;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2023-06-30;5.59;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2023-05-31;5.49;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2023-04-30;5.33;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2023-03-31;5.12;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2023-02-28;4.99;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2023-01-31;4.75;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-12-31;4.35;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-11-30;4.18;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-10-31;3.88;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-09-30;3.22;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-08-31;2.88;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-07-31;2.67;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-06-30;2.24;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-05-31;2.14;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-04-30;2.15;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-03-31;2.13;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-02-28;2.15;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2022-01-31;2.18;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-12-31;2.12;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-11-30;2.22;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-10-31;2.31;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-09-30;2.22;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-08-31;2.2;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-07-31;2.16;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-06-30;2.2;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-05-31;2.2;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-04-30;2.25;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-03-31;2.24;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-02-28;1.85;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2021-01-31;2.35;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-12-31;2.24;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-11-30;2.32;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-10-31;2.38;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-09-30;2.1;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-08-31;2.28;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-07-31;1.98;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-06-30;1.88;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-05-31;1.53;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-04-30;2.2;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-03-31;2.52;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-02-29;2.59;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2020-01-31;2.61;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-12-31;2.52;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-11-30;2.59;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-10-31;2.63;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-09-30;2.58;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-08-31;2.68;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-07-31;2.62;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-06-30;2.62;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-05-31;2.7;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-04-30;2.69;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-03-31;2.72;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-02-28;2.73;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2019-01-31;2.77;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-12-31;2.75;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-11-30;2.76;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-10-31;2.84;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-09-30;2.74;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-08-31;2.75;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-07-31;2.68;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-06-30;2.65;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-05-31;2.83;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-04-30;2.88;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-03-31;2.8;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-02-28;2.91;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2018-01-31;2.87;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-12-31;2.87;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-11-30;2.95;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-10-31;3.08;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-09-30;3.04;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-08-31;3.14;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-07-31;3.06;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-06-30;2.97;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-05-31;3.11;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-04-30;3.21;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-03-31;3.16;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-02-28;3.25;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2017-01-31;3.35;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-12-31;3.21;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-11-30;3.36;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-10-31;3.4;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-09-30;3.39;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-08-31;3.41;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-07-31;3.45;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-06-30;3.33;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-05-31;3.52;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-04-30;3.58;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-03-31;3.55;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-02-29;3.7;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2016-01-31;3.88;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-12-31;3.63;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-11-30;3.79;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-10-31;3.97;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-09-30;3.99;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-08-31;4.14;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-07-31;4.09;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-06-30;4.05;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-05-31;4.27;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-04-30;4.44;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-03-31;4.49;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-02-28;4.69;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2015-01-31;4.97;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-12-31;4.68;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-11-30;4.93;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-10-31;5.21;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-09-30;5.2;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-08-31;5.43;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-07-31;5.47;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-06-30;5.61;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-05-31;5.82;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-04-30;5.92;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-03-31;5.86;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-02-28;6.02;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2014-01-31;6.18;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-12-31;5.89;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-11-30;6.14;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-10-31;6.27;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-09-30;6.25;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-08-31;6.43;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-07-31;6.42;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-06-30;6.34;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-05-31;6.51;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-04-30;6.62;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-03-31;6.55;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-02-28;6.59;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2013-01-31;6.68;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2012-12-31;6.52;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2012-11-30;6.68;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2012-10-31;6.79;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2012-09-30;6.8;
12533747;Interest Rate-Loans-Non Financial Corporations MU-< 1M (New Business);Annualized agreed rate;Percentage;2012-08-31;6.97;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2007-05-31;6.01;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2007-04-30;5.95;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2007-03-31;6.05;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2007-02-28;5.88;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2007-01-31;5.92;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-12-31;5.67;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-11-30;5.65;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-10-31;5.26;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-09-30;5.5;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-08-31;5.37;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-07-31;5.44;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-06-30;5.09;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-05-31;5.25;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-04-30;5.12;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-03-31;5.07;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-02-28;5.16;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2006-01-31;4.95;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-12-31;4.76;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-11-30;4.99;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-10-31;4.87;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-09-30;4.92;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-08-31;4.92;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-07-31;4.75;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-06-30;4.74;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-05-31;4.89;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-04-30;4.91;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-03-31;4.83;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-02-28;4.88;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2005-01-31;4.81;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-12-31;4.39;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-11-30;4.77;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-10-31;4.83;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-09-30;4.81;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-08-31;4.8;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-07-31;4.71;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-06-30;4.46;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-05-31;4.52;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-04-30;4.63;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-03-31;4.55;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-02-29;4.89;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2004-01-31;4.92;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-12-31;4.51;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-11-30;4.96;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-10-31;4.84;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-09-30;4.88;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-08-31;4.89;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-07-31;4.87;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-06-30;4.76;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-05-31;5.36;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-04-30;5.28;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-03-31;5.29;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-02-28;5.39;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2003-01-31;5.5;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2026-04-30;3.78;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2026-03-31;3.53;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2026-02-28;3.71;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2026-01-31;3.71;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-12-31;3.65;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-11-30;3.68;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-10-31;3.67;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-09-30;3.61;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-08-31;3.54;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-07-31;3.65;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-06-30;3.67;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-05-31;3.74;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-04-30;4.10;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-03-31;4.06;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-02-28;4.27;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2025-01-31;4.24;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-12-31;4.30;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-11-30;4.46;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-10-31;4.57;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-09-30;4.97;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-08-31;5.22;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-07-31;5.11;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-06-30;5.35;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-05-31;5.55;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-04-30;5.62;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-03-31;5.61;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-02-29;5.52;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2024-01-31;5.58;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-12-31;5.66;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-11-30;5.71;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-10-31;5.71;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-09-30;5.7;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-08-31;5.82;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-07-31;5.63;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-06-30;5.39;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-05-31;5.34;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-04-30;5.07;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-03-31;5;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-02-28;4.62;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2023-01-31;4.41;
12533748;Interest Rate-Loans-Non Financial Corporations MU-(New Business);Annualized agreed rate;Percentage;2022-12-31;4.41;
