STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1987,,43.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1988,,41.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1989,,40.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1990,,38.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1991,,39.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1992,,38.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,36.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1994,,35.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,33.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,32.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,31.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,29.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,23.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,2019,,23.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,2020,,23.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,2021,,23.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,2022,,22.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,2023,,22.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,GBR,United Kingdom,TUD,Trade union density,PT_SAL,Percentage of employees,2024,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1962,,29.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1978,,23.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1983,,20.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1984,,18.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1985,,18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1986,,17.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1987,,17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1988,,16.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1989,,16.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1990,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1991,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1992,,15.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,15.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1994,,15.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,14.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,14.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,14.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,13.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,13.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,13.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,13.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2002,,13.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,12.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,12.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,12.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2006,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2007,,12.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,12.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2009,,12.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,11.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2011,,11.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2012,,11.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,11.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2014,,11.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2015,,11.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,10.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2017,,10.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2018,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2019,,10.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2020,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2021,,10.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2022,,10.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2023,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,USA,United States,TUD,Trade union density,PT_SAL,Percentage of employees,2024,,9.8999996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1983,,16.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2002,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,FRA,France,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,10.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1963,,9.3999996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1964,,11.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1965,,11.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1966,,11.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1967,,12.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1968,,12.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1969,,12.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1970,,12.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1971,,12.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1972,,12.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1973,,13.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1974,,14.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1975,,15.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1976,,16.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1977,,16.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1978,,16.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1979,,16.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1980,,14.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1981,,14.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1982,,14.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1983,,14.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1984,,13.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1985,,12.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1986,,12.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1987,,13.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1988,,17.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1989,,18.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1991,,15.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1992,,14.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1994,,13.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,12.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,12.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,11.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,11.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,11.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,11.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,11.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,10.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,10.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,9.8999996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2006,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2007,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,10.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2009,,9.8999996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,9.6000004,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2011,,9.8000002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2012,,9.8999996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,10.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,KOR,Korea,TUD,Trade union density,PT_SAL,Percentage of employees,2014,,10.1,,A,Normal value,0,Units,1,One
