country_iso3,country_name,year,date,percentile_group,wid_variable_code,value,data_quality_score,source_dataset
USA,United States,1969,1969-01-01,p90p100,sptinc996i,0.3152,5.0,wid-world
USA,United States,1969,1969-01-01,p90p100,sptinc992i,0.3903,5.0,wid-world
USA,United States,1969,1969-01-01,p0p100,anninc992i,46663.7,4.0,wid-world
USA,United States,1969,1969-01-01,p99p100,shweal999j,0.2738,4.0,wid-world
USA,United States,1969,1969-01-01,p99p100,shweal996i,0.275,4.0,wid-world
USA,United States,1969,1969-01-01,p99p100,shweal992m,0.2734,4.0,wid-world
USA,United States,1969,1969-01-01,p90p100,sptinc992f,0.4382,5.0,wid-world
USA,United States,1969,1969-01-01,p90p100,sptinc999j,0.3411,5.0,wid-world
USA,United States,1969,1969-01-01,p0p100,anninc999i,28856.0,4.0,wid-world
USA,United States,1969,1969-01-01,p99p100,shweal992j,0.2738,4.0,wid-world
USA,United States,1969,1969-01-01,p99p100,shweal992t,0.2832,4.0,wid-world
USA,United States,1969,1969-01-01,p99p100,shweal992i,0.2748,4.0,wid-world
USA,United States,1969,1969-01-01,p99p100,sptinc992i,0.1257,5.0,wid-world
USA,United States,1969,1969-01-01,p99p100,sptinc992f,0.1583,5.0,wid-world
USA,United States,1969,1969-01-01,p90p100,shweal999j,0.6825,4.0,wid-world
USA,United States,1969,1969-01-01,p90p100,sptinc992m,0.3371,5.0,wid-world
USA,United States,1969,1969-01-01,p90p100,shweal992i,0.6902,4.0,wid-world
USA,United States,1969,1969-01-01,p90p100,sptinc992t,0.3666,5.0,wid-world
USA,United States,1969,1969-01-01,p90p100,shweal996i,0.6723,4.0,wid-world
USA,United States,1969,1969-01-01,p90p100,shweal999i,0.6902,4.0,wid-world
USA,United States,1969,1969-01-01,p90p100,sptinc999i,0.3903,5.0,wid-world
USA,United States,1969,1969-01-01,p90p100,shweal992j,0.6825,4.0,wid-world
USA,United States,1969,1969-01-01,p90p100,sptinc992j,0.3411,5.0,wid-world
USA,United States,1969,1969-01-01,p99p100,sptinc992j,0.116,5.0,wid-world
USA,United States,1969,1969-01-01,p99p100,sptinc992m,0.1037,5.0,wid-world
USA,United States,1969,1969-01-01,p99p100,sptinc992t,0.1227,5.0,wid-world
USA,United States,1969,1969-01-01,p99p100,sptinc996i,0.1002,5.0,wid-world
USA,United States,1969,1969-01-01,p99p100,sptinc999i,0.1257,5.0,wid-world
USA,United States,1969,1969-01-01,p99p100,sptinc999j,0.116,5.0,wid-world
USA,United States,1970,1970-01-01,p99p100,shweal992f,0.2702,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,shweal992t,0.7070000000000001,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,shweal992m,0.6851,4.0,wid-world
USA,United States,1970,1970-01-01,p99p100,shweal999i,0.2687,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,shweal992f,0.6955,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,sptinc996i,0.3128,5.0,wid-world
USA,United States,1970,1970-01-01,p90p100,sptinc992i,0.387,5.0,wid-world
USA,United States,1970,1970-01-01,p0p100,anninc992i,46634.2,4.0,wid-world
USA,United States,1970,1970-01-01,p99p100,shweal999j,0.2667,4.0,wid-world
USA,United States,1970,1970-01-01,p99p100,shweal996i,0.2682,4.0,wid-world
USA,United States,1970,1970-01-01,p99p100,shweal992m,0.2672,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,sptinc992f,0.4305,5.0,wid-world
USA,United States,1970,1970-01-01,p90p100,sptinc999j,0.3355,5.0,wid-world
USA,United States,1970,1970-01-01,p0p100,anninc999i,28993.2,4.0,wid-world
USA,United States,1970,1970-01-01,p99p100,shweal992j,0.2667,4.0,wid-world
USA,United States,1970,1970-01-01,p99p100,shweal992t,0.2787,4.0,wid-world
USA,United States,1970,1970-01-01,p99p100,shweal992i,0.2687,4.0,wid-world
USA,United States,1970,1970-01-01,p99p100,sptinc992i,0.1206,5.0,wid-world
USA,United States,1970,1970-01-01,p99p100,sptinc992f,0.1478,5.0,wid-world
USA,United States,1970,1970-01-01,p90p100,shweal999j,0.6953,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,sptinc992m,0.3359,5.0,wid-world
USA,United States,1970,1970-01-01,p90p100,shweal992i,0.6907,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,sptinc992t,0.3644,5.0,wid-world
USA,United States,1970,1970-01-01,p90p100,shweal996i,0.6705,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,shweal999i,0.6907,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,sptinc999i,0.387,5.0,wid-world
USA,United States,1970,1970-01-01,p90p100,shweal992j,0.6953,4.0,wid-world
USA,United States,1970,1970-01-01,p90p100,sptinc992j,0.3355,5.0,wid-world
USA,United States,1970,1970-01-01,p99p100,sptinc992j,0.107,5.0,wid-world
USA,United States,1970,1970-01-01,p99p100,sptinc992m,0.1006,5.0,wid-world
USA,United States,1970,1970-01-01,p99p100,sptinc992t,0.1175,5.0,wid-world
USA,United States,1970,1970-01-01,p99p100,sptinc996i,0.096,5.0,wid-world
USA,United States,1970,1970-01-01,p99p100,sptinc999i,0.1206,5.0,wid-world
USA,United States,1970,1970-01-01,p99p100,sptinc999j,0.107,5.0,wid-world
USA,United States,1971,1971-01-01,p99p100,shweal992f,0.2677,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,shweal992t,0.7055,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,shweal992m,0.6813,4.0,wid-world
USA,United States,1971,1971-01-01,p99p100,shweal999i,0.2665,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,shweal992f,0.6918000000000001,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,sptinc996i,0.3154,5.0,wid-world
USA,United States,1971,1971-01-01,p90p100,sptinc992i,0.3891,5.0,wid-world
USA,United States,1971,1971-01-01,p0p100,anninc992i,47280.0,4.0,wid-world
USA,United States,1971,1971-01-01,p99p100,shweal999j,0.2662,4.0,wid-world
USA,United States,1971,1971-01-01,p99p100,shweal996i,0.262,4.0,wid-world
USA,United States,1971,1971-01-01,p99p100,shweal992m,0.2648,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,sptinc992f,0.4289,5.0,wid-world
USA,United States,1971,1971-01-01,p90p100,sptinc999j,0.3408,5.0,wid-world
USA,United States,1971,1971-01-01,p0p100,anninc999i,29574.8,4.0,wid-world
USA,United States,1971,1971-01-01,p99p100,shweal992j,0.2662,4.0,wid-world
USA,United States,1971,1971-01-01,p99p100,shweal992t,0.2763,4.0,wid-world
USA,United States,1971,1971-01-01,p99p100,shweal992i,0.2665,4.0,wid-world
USA,United States,1971,1971-01-01,p99p100,sptinc992i,0.1212,5.0,wid-world
USA,United States,1971,1971-01-01,p99p100,sptinc992f,0.1469,5.0,wid-world
USA,United States,1971,1971-01-01,p90p100,shweal999j,0.6818000000000001,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,sptinc992m,0.3393,5.0,wid-world
USA,United States,1971,1971-01-01,p90p100,shweal992i,0.687,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,sptinc992t,0.3684,5.0,wid-world
USA,United States,1971,1971-01-01,p90p100,shweal996i,0.6644,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,shweal999i,0.687,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,sptinc999i,0.3891,5.0,wid-world
USA,United States,1971,1971-01-01,p90p100,shweal992j,0.6818000000000001,4.0,wid-world
USA,United States,1971,1971-01-01,p90p100,sptinc992j,0.3408,5.0,wid-world
USA,United States,1971,1971-01-01,p99p100,sptinc992j,0.1105,5.0,wid-world
USA,United States,1971,1971-01-01,p99p100,sptinc992m,0.1018,5.0,wid-world
USA,United States,1971,1971-01-01,p99p100,sptinc992t,0.1184,5.0,wid-world
USA,United States,1971,1971-01-01,p99p100,sptinc996i,0.0965,5.0,wid-world
USA,United States,1971,1971-01-01,p99p100,sptinc999i,0.1212,5.0,wid-world
USA,United States,1971,1971-01-01,p99p100,sptinc999j,0.1105,5.0,wid-world
USA,United States,1972,1972-01-01,p99p100,shweal992f,0.2628,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,shweal992t,0.7101000000000001,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,shweal992m,0.6835,4.0,wid-world
USA,United States,1972,1972-01-01,p99p100,shweal999i,0.2623,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,shweal992f,0.6938000000000001,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,sptinc996i,0.3183,5.0,wid-world
USA,United States,1972,1972-01-01,p90p100,sptinc992i,0.3904,5.0,wid-world
USA,United States,1972,1972-01-01,p0p100,anninc992i,48909.3,4.0,wid-world
USA,United States,1972,1972-01-01,p99p100,shweal999j,0.2644,4.0,wid-world
USA,United States,1972,1972-01-01,p99p100,shweal996i,0.2607,4.0,wid-world
USA,United States,1972,1972-01-01,p99p100,shweal992m,0.2616,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,sptinc992f,0.4284,5.0,wid-world
USA,United States,1972,1972-01-01,p90p100,sptinc999j,0.3442,5.0,wid-world
USA,United States,1972,1972-01-01,p0p100,anninc999i,30841.6,4.0,wid-world
USA,United States,1972,1972-01-01,p99p100,shweal992j,0.2644,4.0,wid-world
USA,United States,1972,1972-01-01,p99p100,shweal992t,0.2729,4.0,wid-world
USA,United States,1972,1972-01-01,p99p100,shweal992i,0.2623,4.0,wid-world
USA,United States,1972,1972-01-01,p99p100,sptinc992i,0.1209,5.0,wid-world
USA,United States,1972,1972-01-01,p99p100,sptinc992f,0.1447,5.0,wid-world
USA,United States,1972,1972-01-01,p90p100,shweal999j,0.6933,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,sptinc992m,0.3415,5.0,wid-world
USA,United States,1972,1972-01-01,p90p100,shweal992i,0.6891,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,sptinc992t,0.372,5.0,wid-world
USA,United States,1972,1972-01-01,p90p100,shweal996i,0.669,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,shweal999i,0.6891,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,sptinc999i,0.3904,5.0,wid-world
USA,United States,1972,1972-01-01,p90p100,shweal992j,0.6933,4.0,wid-world
USA,United States,1972,1972-01-01,p90p100,sptinc992j,0.3442,5.0,wid-world
USA,United States,1972,1972-01-01,p99p100,sptinc992j,0.1108,5.0,wid-world
USA,United States,1972,1972-01-01,p99p100,sptinc992m,0.1022,5.0,wid-world
USA,United States,1972,1972-01-01,p99p100,sptinc992t,0.1187,5.0,wid-world
USA,United States,1972,1972-01-01,p99p100,sptinc996i,0.097,5.0,wid-world
USA,United States,1972,1972-01-01,p99p100,sptinc999i,0.1209,5.0,wid-world
USA,United States,1972,1972-01-01,p99p100,sptinc999j,0.1108,5.0,wid-world
USA,United States,1973,1973-01-01,p99p100,shweal992f,0.2522,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,shweal992t,0.7031000000000001,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,shweal992m,0.675,4.0,wid-world
USA,United States,1973,1973-01-01,p99p100,shweal999i,0.2525,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,shweal992f,0.6847000000000001,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,sptinc996i,0.3185,5.0,wid-world
USA,United States,1973,1973-01-01,p90p100,sptinc992i,0.389,5.0,wid-world
USA,United States,1973,1973-01-01,p0p100,anninc992i,50816.2,4.0,wid-world
USA,United States,1973,1973-01-01,p99p100,shweal999j,0.2531,4.0,wid-world
USA,United States,1973,1973-01-01,p99p100,shweal996i,0.2522,4.0,wid-world
USA,United States,1973,1973-01-01,p99p100,shweal992m,0.2526,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,sptinc992f,0.4219,5.0,wid-world
USA,United States,1973,1973-01-01,p90p100,sptinc999j,0.3462,5.0,wid-world
USA,United States,1973,1973-01-01,p0p100,anninc999i,32356.9,4.0,wid-world
USA,United States,1973,1973-01-01,p99p100,shweal992j,0.2531,4.0,wid-world
USA,United States,1973,1973-01-01,p99p100,shweal992t,0.2634,4.0,wid-world
USA,United States,1973,1973-01-01,p99p100,shweal992i,0.2525,4.0,wid-world
USA,United States,1973,1973-01-01,p99p100,sptinc992i,0.1189,5.0,wid-world
USA,United States,1973,1973-01-01,p99p100,sptinc992f,0.1393,5.0,wid-world
USA,United States,1973,1973-01-01,p90p100,shweal999j,0.6824,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,sptinc992m,0.3425,5.0,wid-world
USA,United States,1973,1973-01-01,p90p100,shweal992i,0.6802,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,sptinc992t,0.3717,5.0,wid-world
USA,United States,1973,1973-01-01,p90p100,shweal996i,0.6629,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,shweal999i,0.6802,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,sptinc999i,0.389,5.0,wid-world
USA,United States,1973,1973-01-01,p90p100,shweal992j,0.6824,4.0,wid-world
USA,United States,1973,1973-01-01,p90p100,sptinc992j,0.3462,5.0,wid-world
USA,United States,1973,1973-01-01,p99p100,sptinc992j,0.1088,5.0,wid-world
USA,United States,1973,1973-01-01,p99p100,sptinc992m,0.1014,5.0,wid-world
USA,United States,1973,1973-01-01,p99p100,sptinc992t,0.1166,5.0,wid-world
USA,United States,1973,1973-01-01,p99p100,sptinc996i,0.096,5.0,wid-world
USA,United States,1973,1973-01-01,p99p100,sptinc999i,0.1189,5.0,wid-world
USA,United States,1973,1973-01-01,p99p100,sptinc999j,0.1088,5.0,wid-world
USA,United States,1974,1974-01-01,p99p100,shweal992f,0.2405,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,shweal992t,0.6952,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,shweal992m,0.6679,4.0,wid-world
USA,United States,1974,1974-01-01,p99p100,shweal999i,0.2427,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,shweal992f,0.6733,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,sptinc996i,0.3163,5.0,wid-world
USA,United States,1974,1974-01-01,p90p100,sptinc992i,0.3839,5.0,wid-world
USA,United States,1974,1974-01-01,p0p100,anninc992i,49111.4,4.0,wid-world
USA,United States,1974,1974-01-01,p99p100,shweal999j,0.2406,4.0,wid-world
USA,United States,1974,1974-01-01,p99p100,shweal996i,0.243,4.0,wid-world
USA,United States,1974,1974-01-01,p99p100,shweal992m,0.2451,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,sptinc992f,0.4086,5.0,wid-world
USA,United States,1974,1974-01-01,p90p100,sptinc999j,0.3356,5.0,wid-world
USA,United States,1974,1974-01-01,p0p100,anninc999i,31603.1,4.0,wid-world
USA,United States,1974,1974-01-01,p99p100,shweal992j,0.2406,4.0,wid-world
USA,United States,1974,1974-01-01,p99p100,shweal992t,0.2551,4.0,wid-world
USA,United States,1974,1974-01-01,p99p100,shweal992i,0.2427,4.0,wid-world
USA,United States,1974,1974-01-01,p99p100,sptinc992i,0.1162,5.0,wid-world
USA,United States,1974,1974-01-01,p99p100,sptinc992f,0.1301,5.0,wid-world
USA,United States,1974,1974-01-01,p90p100,shweal999j,0.6665,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,sptinc992m,0.3421,5.0,wid-world
USA,United States,1974,1974-01-01,p90p100,shweal992i,0.6709,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,sptinc992t,0.3682,5.0,wid-world
USA,United States,1974,1974-01-01,p90p100,shweal996i,0.6582,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,shweal999i,0.6709,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,sptinc999i,0.3839,5.0,wid-world
USA,United States,1974,1974-01-01,p90p100,shweal992j,0.6665,4.0,wid-world
USA,United States,1974,1974-01-01,p90p100,sptinc992j,0.3356,5.0,wid-world
USA,United States,1974,1974-01-01,p99p100,sptinc992j,0.1037,5.0,wid-world
USA,United States,1974,1974-01-01,p99p100,sptinc992m,0.1011,5.0,wid-world
USA,United States,1974,1974-01-01,p99p100,sptinc992t,0.1138,5.0,wid-world
USA,United States,1974,1974-01-01,p99p100,sptinc996i,0.0945,5.0,wid-world
USA,United States,1974,1974-01-01,p99p100,sptinc999i,0.1162,5.0,wid-world
USA,United States,1974,1974-01-01,p99p100,sptinc999j,0.1037,5.0,wid-world
USA,United States,1975,1975-01-01,p99p100,shweal992f,0.2343,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,shweal992t,0.6916,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,shweal992m,0.6632,4.0,wid-world
USA,United States,1975,1975-01-01,p99p100,shweal999i,0.2357,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,shweal992f,0.6686000000000001,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,sptinc996i,0.319,5.0,wid-world
USA,United States,1975,1975-01-01,p90p100,sptinc992i,0.3823,5.0,wid-world
USA,United States,1975,1975-01-01,p0p100,anninc992i,47478.7,4.0,wid-world
USA,United States,1975,1975-01-01,p99p100,shweal999j,0.237,4.0,wid-world
USA,United States,1975,1975-01-01,p99p100,shweal996i,0.2374,4.0,wid-world
USA,United States,1975,1975-01-01,p99p100,shweal992m,0.2371,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,sptinc992f,0.4029,5.0,wid-world
USA,United States,1975,1975-01-01,p90p100,sptinc999j,0.3395,5.0,wid-world
USA,United States,1975,1975-01-01,p0p100,anninc999i,30887.5,4.0,wid-world
USA,United States,1975,1975-01-01,p99p100,shweal992j,0.237,4.0,wid-world
USA,United States,1975,1975-01-01,p99p100,shweal992t,0.2489,4.0,wid-world
USA,United States,1975,1975-01-01,p99p100,shweal992i,0.2357,4.0,wid-world
USA,United States,1975,1975-01-01,p99p100,sptinc992i,0.1152,5.0,wid-world
USA,United States,1975,1975-01-01,p99p100,sptinc992f,0.1264,5.0,wid-world
USA,United States,1975,1975-01-01,p90p100,shweal999j,0.6702,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,sptinc992m,0.344,5.0,wid-world
USA,United States,1975,1975-01-01,p90p100,shweal992i,0.6662,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,sptinc992t,0.3693,5.0,wid-world
USA,United States,1975,1975-01-01,p90p100,shweal996i,0.6584,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,shweal999i,0.6662,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,sptinc999i,0.3823,5.0,wid-world
USA,United States,1975,1975-01-01,p90p100,shweal992j,0.6702,4.0,wid-world
USA,United States,1975,1975-01-01,p90p100,sptinc992j,0.3395,5.0,wid-world
USA,United States,1975,1975-01-01,p99p100,sptinc992j,0.1043,5.0,wid-world
USA,United States,1975,1975-01-01,p99p100,sptinc992m,0.1016,5.0,wid-world
USA,United States,1975,1975-01-01,p99p100,sptinc992t,0.1135,5.0,wid-world
USA,United States,1975,1975-01-01,p99p100,sptinc996i,0.0945,5.0,wid-world
USA,United States,1975,1975-01-01,p99p100,sptinc999i,0.1152,5.0,wid-world
USA,United States,1975,1975-01-01,p99p100,sptinc999j,0.1043,5.0,wid-world
USA,United States,1976,1976-01-01,p99p100,shweal992f,0.2279,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,shweal992t,0.6851,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,shweal992m,0.654,4.0,wid-world
USA,United States,1976,1976-01-01,p99p100,shweal999i,0.2287,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,shweal992f,0.6617000000000001,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,sptinc996i,0.32,5.0,wid-world
USA,United States,1976,1976-01-01,p90p100,sptinc992i,0.3813,5.0,wid-world
USA,United States,1976,1976-01-01,p0p100,anninc992i,49209.4,4.0,wid-world
USA,United States,1976,1976-01-01,p99p100,shweal999j,0.226,4.0,wid-world
USA,United States,1976,1976-01-01,p99p100,shweal996i,0.2312,4.0,wid-world
USA,United States,1976,1976-01-01,p99p100,shweal992m,0.2295,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,sptinc992f,0.3991,5.0,wid-world
USA,United States,1976,1976-01-01,p90p100,sptinc999j,0.339,5.0,wid-world
USA,United States,1976,1976-01-01,p0p100,anninc999i,32365.8,4.0,wid-world
USA,United States,1976,1976-01-01,p99p100,shweal992j,0.226,4.0,wid-world
USA,United States,1976,1976-01-01,p99p100,shweal992t,0.2426,4.0,wid-world
USA,United States,1976,1976-01-01,p99p100,shweal992i,0.2287,4.0,wid-world
USA,United States,1976,1976-01-01,p99p100,sptinc992i,0.1149,5.0,wid-world
USA,United States,1976,1976-01-01,p99p100,sptinc992f,0.125,5.0,wid-world
USA,United States,1976,1976-01-01,p90p100,shweal999j,0.6535000000000001,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,sptinc992m,0.3449,5.0,wid-world
USA,United States,1976,1976-01-01,p90p100,shweal992i,0.6581,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,sptinc992t,0.3709,5.0,wid-world
USA,United States,1976,1976-01-01,p90p100,shweal996i,0.6519,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,shweal999i,0.6581,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,sptinc999i,0.3813,5.0,wid-world
USA,United States,1976,1976-01-01,p90p100,shweal992j,0.6535000000000001,4.0,wid-world
USA,United States,1976,1976-01-01,p90p100,sptinc992j,0.339,5.0,wid-world
USA,United States,1976,1976-01-01,p99p100,sptinc992j,0.1036,5.0,wid-world
USA,United States,1976,1976-01-01,p99p100,sptinc992m,0.1019,5.0,wid-world
USA,United States,1976,1976-01-01,p99p100,sptinc992t,0.1137,5.0,wid-world
USA,United States,1976,1976-01-01,p99p100,sptinc996i,0.0945,5.0,wid-world
USA,United States,1976,1976-01-01,p99p100,sptinc999i,0.1149,5.0,wid-world
USA,United States,1976,1976-01-01,p99p100,sptinc999j,0.1036,5.0,wid-world
USA,United States,1977,1977-01-01,p99p100,shweal992f,0.2249,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,shweal992t,0.6832,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,shweal992m,0.6499,4.0,wid-world
USA,United States,1977,1977-01-01,p99p100,shweal999i,0.2251,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,shweal992f,0.6576000000000001,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,sptinc996i,0.3211,5.0,wid-world
USA,United States,1977,1977-01-01,p90p100,sptinc992i,0.3813,5.0,wid-world
USA,United States,1977,1977-01-01,p0p100,anninc992i,50516.2,4.0,wid-world
USA,United States,1977,1977-01-01,p99p100,shweal999j,0.2268,4.0,wid-world
USA,United States,1977,1977-01-01,p99p100,shweal996i,0.2278,4.0,wid-world
USA,United States,1977,1977-01-01,p99p100,shweal992m,0.2254,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,sptinc992f,0.3979,5.0,wid-world
USA,United States,1977,1977-01-01,p90p100,sptinc999j,0.3427,5.0,wid-world
USA,United States,1977,1977-01-01,p0p100,anninc999i,33581.7,4.0,wid-world
USA,United States,1977,1977-01-01,p99p100,shweal992j,0.2268,4.0,wid-world
USA,United States,1977,1977-01-01,p99p100,shweal992t,0.241,4.0,wid-world
USA,United States,1977,1977-01-01,p99p100,shweal992i,0.2251,4.0,wid-world
USA,United States,1977,1977-01-01,p99p100,sptinc992i,0.1155,5.0,wid-world
USA,United States,1977,1977-01-01,p99p100,sptinc992f,0.1245,5.0,wid-world
USA,United States,1977,1977-01-01,p90p100,shweal999j,0.6593,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,sptinc992m,0.3464,5.0,wid-world
USA,United States,1977,1977-01-01,p90p100,shweal992i,0.654,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,sptinc992t,0.3737,5.0,wid-world
USA,United States,1977,1977-01-01,p90p100,shweal996i,0.6494,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,shweal999i,0.654,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,sptinc999i,0.3813,5.0,wid-world
USA,United States,1977,1977-01-01,p90p100,shweal992j,0.6593,4.0,wid-world
USA,United States,1977,1977-01-01,p90p100,sptinc992j,0.3427,5.0,wid-world
USA,United States,1977,1977-01-01,p99p100,sptinc992j,0.1058,5.0,wid-world
USA,United States,1977,1977-01-01,p99p100,sptinc992m,0.1029,5.0,wid-world
USA,United States,1977,1977-01-01,p99p100,sptinc992t,0.1149,5.0,wid-world
USA,United States,1977,1977-01-01,p99p100,sptinc996i,0.0951,5.0,wid-world
USA,United States,1977,1977-01-01,p99p100,sptinc999i,0.1155,5.0,wid-world
USA,United States,1977,1977-01-01,p99p100,sptinc999j,0.1058,5.0,wid-world
USA,United States,1978,1978-01-01,p99p100,shweal992f,0.2235,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,shweal992t,0.6779000000000001,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,shweal992m,0.6434000000000001,4.0,wid-world
USA,United States,1978,1978-01-01,p99p100,shweal999i,0.2233,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,shweal992f,0.6492,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,sptinc996i,0.3211,5.0,wid-world
USA,United States,1978,1978-01-01,p90p100,sptinc992i,0.3803,5.0,wid-world
USA,United States,1978,1978-01-01,p0p100,anninc992i,52246.5,4.0,wid-world
USA,United States,1978,1978-01-01,p99p100,shweal999j,0.2179,4.0,wid-world
USA,United States,1978,1978-01-01,p99p100,shweal996i,0.2249,4.0,wid-world
USA,United States,1978,1978-01-01,p99p100,shweal992m,0.2231,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,sptinc992f,0.3941,5.0,wid-world
USA,United States,1978,1978-01-01,p90p100,sptinc999j,0.3402,5.0,wid-world
USA,United States,1978,1978-01-01,p0p100,anninc999i,35093.4,4.0,wid-world
USA,United States,1978,1978-01-01,p99p100,shweal992j,0.2179,4.0,wid-world
USA,United States,1978,1978-01-01,p99p100,shweal992t,0.2394,4.0,wid-world
USA,United States,1978,1978-01-01,p99p100,shweal992i,0.2233,4.0,wid-world
USA,United States,1978,1978-01-01,p99p100,sptinc992i,0.1159,5.0,wid-world
USA,United States,1978,1978-01-01,p99p100,sptinc992f,0.1232,5.0,wid-world
USA,United States,1978,1978-01-01,p90p100,shweal999j,0.6391,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,sptinc992m,0.3472,5.0,wid-world
USA,United States,1978,1978-01-01,p90p100,shweal992i,0.6465000000000001,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,sptinc992t,0.3743,5.0,wid-world
USA,United States,1978,1978-01-01,p90p100,shweal996i,0.6438,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,shweal999i,0.6465000000000001,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,sptinc999i,0.3803,5.0,wid-world
USA,United States,1978,1978-01-01,p90p100,shweal992j,0.6391,4.0,wid-world
USA,United States,1978,1978-01-01,p90p100,sptinc992j,0.3402,5.0,wid-world
USA,United States,1978,1978-01-01,p99p100,sptinc992j,0.1035,5.0,wid-world
USA,United States,1978,1978-01-01,p99p100,sptinc992m,0.104,5.0,wid-world
USA,United States,1978,1978-01-01,p99p100,sptinc992t,0.1153,5.0,wid-world
USA,United States,1978,1978-01-01,p99p100,sptinc996i,0.0953,5.0,wid-world
USA,United States,1978,1978-01-01,p99p100,sptinc999i,0.1159,5.0,wid-world
USA,United States,1978,1978-01-01,p99p100,sptinc999j,0.1035,5.0,wid-world
