country_iso3,country_name,indicator_id,indicator_label,year,date,value,unit,source_dataset,source_file
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1348,1348-01-01,743.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1450,1450-01-01,781.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1500,1500-01-01,768.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1500,1500-01-01,6300.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1600,1600-01-01,7900.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1650,1650-01-01,832.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1700,1700-01-01,897.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1700,1700-01-01,8400.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1750,1750-01-01,923.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1820,1820-01-01,974.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1820,1820-01-01,10074.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1870,1870-01-01,1165.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1870,1870-01-01,11793.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1913,1913-01-01,1473.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1913,1913-01-01,15000.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1918,1918-01-01,832.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1923,1923-01-01,999.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1923,1923-01-01,13877.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1924,1924-01-01,1084.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1924,1924-01-01,13968.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1925,1925-01-01,1199.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1925,1925-01-01,14059.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1926,1926-01-01,1382.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1926,1926-01-01,14151.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1927,1927-01-01,1248.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1927,1927-01-01,14250.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1928,1928-01-01,1361.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1928,1928-01-01,14476.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1929,1929-01-01,1554.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1929,1929-01-01,14705.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1930,1930-01-01,1600.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1930,1930-01-01,14928.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1931,1931-01-01,1669.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1931,1931-01-01,15174.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1932,1932-01-01,1543.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1932,1932-01-01,15414.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1933,1933-01-01,1718.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1933,1933-01-01,15658.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1934,1934-01-01,1731.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1934,1934-01-01,15906.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1935,1935-01-01,1739.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1935,1935-01-01,16158.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1936,1936-01-01,2034.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1936,1936-01-01,16434.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1937,1937-01-01,2066.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1937,1937-01-01,16725.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1938,1938-01-01,2209.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1938,1938-01-01,17016.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1939,1939-01-01,2324.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1939,1939-01-01,17517.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1940,1940-01-01,2146.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1940,1940-01-01,17821.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1941,1941-01-01,1932.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1941,1941-01-01,18011.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1942,1942-01-01,1994.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1942,1942-01-01,18203.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1943,1943-01-01,1792.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1943,1943-01-01,18396.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1944,1944-01-01,1696.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1944,1944-01-01,18592.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1945,1945-01-01,1452.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1945,1945-01-01,18790.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1946,1946-01-01,1831.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1946,1946-01-01,19235.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1947,1947-01-01,1890.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1947,1947-01-01,19690.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1948,1948-01-01,2098.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1948,1948-01-01,20156.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1949,1949-01-01,1946.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1949,1949-01-01,20634.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1950,1950-01-01,2079.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1950,1950-01-01,21121.639,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1951,1951-01-01,2299.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1951,1951-01-01,21669.334,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1952,1952-01-01,2522.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1952,1952-01-01,22235.677,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1953,1953-01-01,2745.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1953,1953-01-01,22830.516,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1954,1954-01-01,2609.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1954,1954-01-01,23463.817,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1955,1955-01-01,2754.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1955,1955-01-01,24144.571,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1956,1956-01-01,2777.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1956,1956-01-01,24877.395,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1957,1957-01-01,2920.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1957,1957-01-01,25670.939,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1958,1958-01-01,2973.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1958,1958-01-01,26505.694,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1959,1959-01-01,3030.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1959,1959-01-01,27355.811,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1960,1960-01-01,3041.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1960,1960-01-01,28217.122,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1961,1961-01-01,3022.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1961,1961-01-01,29029.976,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1962,1962-01-01,3142.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1962,1962-01-01,29788.695,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1963,1963-01-01,3374.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1963,1963-01-01,30509.221,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1964,1964-01-01,3453.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1964,1964-01-01,31227.361,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1965,1965-01-01,3481.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1965,1965-01-01,31950.718,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1966,1966-01-01,3824.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1966,1966-01-01,32677.758,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1967,1967-01-01,3929.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1967,1967-01-01,33411.317,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1968,1968-01-01,4122.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1968,1968-01-01,34164.759,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1969,1969-01-01,4267.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1969,1969-01-01,34952.315,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1970,1970-01-01,4398.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1970,1970-01-01,35758.382,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1971,1971-01-01,4715.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1971,1971-01-01,36579.964,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1972,1972-01-01,4929.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1972,1972-01-01,37492.953,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1973,1973-01-01,5050.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1973,1973-01-01,38503.442,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1974,1974-01-01,5353.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1974,1974-01-01,39512.945,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1975,1975-01-01,5719.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1975,1975-01-01,40529.798,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1976,1976-01-01,6110.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1976,1976-01-01,41471.745,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1977,1977-01-01,6271.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1977,1977-01-01,42376.642,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1978,1978-01-01,6350.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1978,1978-01-01,43274.733,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1979,1979-01-01,6204.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1979,1979-01-01,44165.463,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1980,1980-01-01,6070.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1980,1980-01-01,45047.973,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1981,1981-01-01,6201.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1981,1981-01-01,46253.234,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1982,1982-01-01,6381.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1982,1982-01-01,47464.184,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1983,1983-01-01,6489.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1983,1983-01-01,48660.621,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1984,1984-01-01,6736.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1984,1984-01-01,49839.742,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1985,1985-01-01,6958.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1985,1985-01-01,50997.013,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1986,1986-01-01,7323.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1986,1986-01-01,52127.339,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1987,1987-01-01,7838.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1987,1987-01-01,53242.665,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1988,1988-01-01,8019.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1988,1988-01-01,54355.531,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1989,1989-01-01,7992.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1989,1989-01-01,55462.482,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1990,1990-01-01,8606.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1990,1990-01-01,56560.676,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1991,1991-01-01,8658.37842796921,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1991,1991-01-01,57520.11,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1992,1992-01-01,9150.434559004287,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1992,1992-01-01,58475.45,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1993,1993-01-01,9865.300684435108,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1993,1993-01-01,59426.68,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1994,1994-01-01,9308.695420908027,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1994,1994-01-01,60374.83,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1995,1995-01-01,9962.536572317964,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1995,1995-01-01,61317.85,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1996,1996-01-01,10644.633979720156,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1996,1996-01-01,62256.76,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1997,1997-01-01,11432.436812926795,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1997,1997-01-01,63191.57,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1998,1998-01-01,11772.830051334433,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1998,1998-01-01,64096.63,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1999,1999-01-01,11151.67362088466,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),1999,1999-01-01,65020.15,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2000,2000-01-01,11904.008181075744,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2000,2000-01-01,65948.8,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2001,2001-01-01,10950.992093676403,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2001,2001-01-01,66869.25,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2002,2002-01-01,11753.953608919272,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2002,2002-01-01,67728.13,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2003,2003-01-01,12380.206831943839,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2003,2003-01-01,68540.83,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2004,2004-01-01,13423.794626208915,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2004,2004-01-01,69365.84,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2005,2005-01-01,14487.758287957331,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2005,2005-01-01,70223.69,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2006,2006-01-01,15425.188711193154,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2006,2006-01-01,71106.17,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2007,2007-01-01,16090.834837989993,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2007,2007-01-01,71991.73,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2008,2008-01-01,16182.732804414645,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2008,2008-01-01,72909.09,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2009,2009-01-01,15188.420447724917,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2009,2009-01-01,73921.89,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2010,2010-01-01,16528.119272825865,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2010,2010-01-01,75053.72,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2011,2011-01-01,17919.0,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2011,2011-01-01,76164.0,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2012,2012-01-01,18539.221973778134,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2012,2012-01-01,77140.88,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2013,2013-01-01,19855.717636344623,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2013,2013-01-01,78138.29,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2014,2014-01-01,20557.401315525167,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2014,2014-01-01,79199.31,thousands,maddison-project,mpd2023_web.xlsx
