correlation_id,chart_id,chart_title,event_date,event_title,event_source_file,relationship_type,confidence,direction,lag_description,justification,caveats
evm_001879,wdi__GC.TAX.TOTL.GD,Tax revenue (% of GDP),1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001880,wdi__GC.REV.XGRT.GD,"Revenue, excluding grants (% of GDP)",1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001881,wdi__GC.XPN.TRFT,Subsidies and other transfers,1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001882,wdi__GC.TAX.YPKG,"Taxes on income, profits and capital gains",1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001883,wdi__GC.AST.TOTL.GD,Net acquisition of financial assets (% of GDP),1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001884,wdi__GC.NFN.TOTL.GD,Net investment in nonfinancial assets (% of GDP),1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001885,wdi__GC.XPN.TOTL.GD,Expense (% of GDP),1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001886,wdi__GC.TAX.INTT,Taxes on international trade,1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001887,wdi__GC.TAX.OTHR,Other taxes,1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001888,weo__primary_balance,Government Primary Balance (excl. interest),1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001889,weo__net_govt_debt,Government Net Debt (assets netted),1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001890,pahlavi__oil_revenue_by_allocation_1955_63,"Oil Revenue by Allocation (Budget/NIOC/Plan Org/B.P.C.), 1955/56-1962/63",1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001891,pahlavi__oil_revenue_distribution_pct_1957_59,"Oil Revenue Distribution by Recipient (% share), 1957-1959",1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001892,majlis__supplementary_budget_additions,"Mid-Year Supplementary Budget Additions (FY1357, 1358, 1369)",1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001893,iran_sci1399__government_budget_summary_1385_1400,Total Country Budget: Resources & Uses Breakdown (SH1385-1400),1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001894,iran_giews__wheat_guaranteed_purchase_price_2013_2026,"Government-Guaranteed Wheat Procurement Price, Common & Durum (2013-2026)",1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001895,iran_monetary__liquidity_m2_monetary_base_2000_2023,Money Supply and Monetary Base,1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001896,iran_monetary__government_debt_to_central_bank_1978_2016,Government Debt to the Central Bank,1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001897,iranplanbudgetorg__annual_budget_law_totals,Annual Budget Law Totals,1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001898,iran_provincial__capital_expenditure_share_1397_1401,Capital Expenditure Budget Execution Share by Province,1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001899,iran_provincial__current_expenditure_share_1397_1401,Current Expenditure Budget Execution Share by Province,1979-02-11,Islamic Revolution,timeline/iran.csv,causal,3,ambiguous,same year onward,"The new government inherited a fiscal apparatus in flux: oil-revenue collapse from the strike/export halt cut government revenue sharply, while post-revolution nationalizations and social spending commitments raised outlays, producing a fiscal position that moved on both sides of the ledger rather than in one clean direction.",Government-finance series end in 2009 for some components and have gaps; disentangling revenue-side from spending-side movements requires more granular budget data than these WDI aggregates provide.
evm_001900,wdi__FM.AST.DOMS,Net domestic credit,1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001901,wdi__FM.AST.NFRG,Net foreign assets,1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001902,wdi__FM.LBL.BMNY.IR,Broad money to total reserves ratio,1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001903,wdi__FM.LBL.BMNY,Broad money,1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001904,wdi__FM.AST.PRVT.GD,Monetary Sector credit to private sector,1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001905,wdi__FM.AST.PRVT.ZG,Claims on private sector (annual growth as % of broad money),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001906,wdi__FM.AST.CGOV.ZG,Claims on central government (annual growth as % of broad money),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001907,pahlavi__bank_deposits_private_sector_1963_70,"Private-Sector Bank Deposits by Type (Sight/Saving/Time), FY1963/64-1969/70",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001908,pahlavi__banking_statistics_private_sector_1957_59,"Deposit Banks vs. National Bank Private-Sector Deposits/Advances, 1957-1959",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001909,pahlavi__monetary_aggregates_movements_1963_73,"Money & Quasi-Money Component Movements, Year-over-Year Flows (FY1963-1973)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001910,pahlavi__monetary_survey_1963_70,"Consolidated Banking-System Balance Sheet, Year-End Stock Levels (FY1963/64-1969/70)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001911,pahlavi__money_quasi_money_changes_1965_71,"Money & Quasi-Money Component Changes, Year-over-Year Flows (FY1964/65-1970/71)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001912,pahlavi__money_supply_changes_1957_59,"Money Supply & Claims Composition, Semi-Annual Changes (1957-1959)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001913,gfdd__gfdd_di_01,Private Credit by Deposit Money Banks to GDP (World Bank GFDD),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001914,gfdd__gfdd_di_04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets (World Bank GFDD),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001915,gfdd__gfdd_di_05,Liquid Liabilities to GDP (World Bank GFDD),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001916,gfdd__gfdd_di_06,Central Bank Assets to GDP (World Bank GFDD),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001917,gfdd__gfdd_oi_02,Bank Deposits to GDP (World Bank GFDD),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001918,gfdd__gfdd_oi_07,Liquid Liabilities (Broad Money) (World Bank GFDD),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001919,gfdd__gfdd_si_04,Bank Credit to Bank Deposits (World Bank GFDD),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,1-3 year lag,Nationalization of the banking system in June 1979 and subsequent deficit monetization contributed to accelerating money-supply and broad-money growth in the early 1980s.,Wartime financing needs from September 1980 onward are a larger and more direct driver of the same monetary expansion than the revolution's initial banking nationalization alone.
evm_001920,wdi__FP.CPI,Consumer price index (2010 = 100),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,"1-3 year lag, gradual","Supply disruption, the collapse of the price-control apparatus, and currency depreciation contributed to accelerating consumer-price inflation in the years following the revolution.","The subsequent war economy and its own shortages/rationing are a further, larger driver of the same inflation trend from late 1980 onward, making the revolution's isolated share hard to quantify."
evm_001921,wdi__FP.WPI,Wholesale price index (2010 = 100),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,"1-3 year lag, gradual","Supply disruption, the collapse of the price-control apparatus, and currency depreciation contributed to accelerating consumer-price inflation in the years following the revolution.","The subsequent war economy and its own shortages/rationing are a further, larger driver of the same inflation trend from late 1980 onward, making the revolution's isolated share hard to quantify."
evm_001922,wdi__FP.CPI.TOTL,"Inflation, consumer prices",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,"1-3 year lag, gradual","Supply disruption, the collapse of the price-control apparatus, and currency depreciation contributed to accelerating consumer-price inflation in the years following the revolution.","The subsequent war economy and its own shortages/rationing are a further, larger driver of the same inflation trend from late 1980 onward, making the revolution's isolated share hard to quantify."
evm_001923,iran_sci1399__cpi_by_coicop_group_1390_1399,"Consumer Price Index by COICOP Group (1395=100, SH1390-1399)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,"1-3 year lag, gradual","Supply disruption, the collapse of the price-control apparatus, and currency depreciation contributed to accelerating consumer-price inflation in the years following the revolution.","The subsequent war economy and its own shortages/rationing are a further, larger driver of the same inflation trend from late 1980 onward, making the revolution's isolated share hard to quantify."
evm_001924,iran_cbi__ppi_general_and_sectors_1996_2023,Producer Price Index,1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,"1-3 year lag, gradual","Supply disruption, the collapse of the price-control apparatus, and currency depreciation contributed to accelerating consumer-price inflation in the years following the revolution.","The subsequent war economy and its own shortages/rationing are a further, larger driver of the same inflation trend from late 1980 onward, making the revolution's isolated share hard to quantify."
evm_001925,iran_sci__cpi_urban_vs_rural_general_index_1385_1399,"Consumer Price Index, Urban vs Rural",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,3,increase,"1-3 year lag, gradual","Supply disruption, the collapse of the price-control apparatus, and currency depreciation contributed to accelerating consumer-price inflation in the years following the revolution.","The subsequent war economy and its own shortages/rationing are a further, larger driver of the same inflation trend from late 1980 onward, making the revolution's isolated share hard to quantify."
evm_001926,wdi__SL.TLF.CACT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001927,wdi__SL.UEM.NEET.ME,"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001928,wdi__SL.TLF.ACTI.1524.MA,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001929,wdi__SL.TLF.BASC.FE,"Labor force with basic education, female (% of female working-age population with basic education)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001930,wdi__SL.AGR.EMPL.FE,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001931,wdi__SL.EMP.1524.SP.MA,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001932,wdi__SL.TLF.PART,"Part time employment, total (% of total employment)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001933,wdi__SL.GDP.PCAP.EM,GDP per person employed (constant 2021 PPP $),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001934,wdi__SL.FAM.WORK.FE,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001935,wdi__SL.UEM.TOTL.MA.NE,"Unemployment, male (% of male labor force) (national estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001936,wdi__SL.UEM.ADVN.FE,"Unemployment with advanced education, female (% of female labor force with advanced education)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001937,wdi__SL.EMP.MPYR.FE,"Employers, female (% of female employment) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001938,wdi__SL.FAM.WORK,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001939,wdi__SL.UEM.1524.MA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001940,wdi__SL.TLF.ACTI.1524.FE.NE,"Labor force participation rate for ages 15-24, female (%) (national estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001941,wdi__SL.EMP.1524.SP.NE,"Employment to population ratio, ages 15-24, total (%) (national estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
