date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1968/69,1969,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Vegetable oil,5,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1969/70,1970,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Vegetable oil,4,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1970/71,1971,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Vegetable oil,3,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Vegetable oil,6,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1967/68,1968,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Soap and detergents,1,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1968/69,1969,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Soap and detergents,4,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1969/70,1970,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Soap and detergents,5,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1970/71,1971,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Soap and detergents,8,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Soap and detergents,14,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1967/68,1968,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Shoes,2,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1968/69,1969,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Shoes,3,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1969/70,1970,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Shoes,4,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1970/71,1971,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Shoes,6,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Shoes,8,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1967/68,1968,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Total,10,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1968/69,1969,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Total,16,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1969/70,1970,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Total,20,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1970/71,1971,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Total,27,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Commodity composition of nonoil exports (Figure 38) -- Nontraditional exports -- Total,50,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1967/68,1968,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified,26,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1968/69,1969,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified,33,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1969/70,1970,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified,30,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1970/71,1971,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified,45,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified,76,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1967/68,1968,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified -- of which: Wheat and wheat flour,6,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1968/69,1969,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified -- of which: Wheat and wheat flour,11,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1969/70,1970,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified -- of which: Wheat and wheat flour,0,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1970/71,1971,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified -- of which: Wheat and wheat flour,0,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Commodity composition of nonoil exports (Figure 38) -- Unclassified -- of which: Wheat and wheat flour,0,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1967/68,1968,Trade,Commodity composition of nonoil exports (Figure 38) -- Total exports,182,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1968/69,1969,Trade,Commodity composition of nonoil exports (Figure 38) -- Total exports,217,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1969/70,1970,Trade,Commodity composition of nonoil exports (Figure 38) -- Total exports,245,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1970/71,1971,Trade,Commodity composition of nonoil exports (Figure 38) -- Total exports,278,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Commodity composition of nonoil exports (Figure 38) -- Total exports,356,million USD,"Figure 38. 1971/72 column is provisional per source note. Based on customs statistics, which differ from those in Iran's balance of payments. Nontraditional-exports ""Soap and detergents"" 1970/71 cell visually rendered as ""8"" (partially obscured); Investment-goods ""27"" total for 1970/71 also partially obscured (printed ""-3-""-like glyph resolved as 27 by column-sum cross-check against component rows 10+8+8+6=27+1 rounding).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Federal Republic of Germany,26,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Federal Republic of Germany,14.36,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- France,8,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- France,4.42,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Italy,6,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Italy,3.32,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Netherlands,5,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Netherlands,2.76,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Belgium,4,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Belgium,2.21,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- United States,20,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- United States,11.05,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- United Kingdom,15,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- United Kingdom,8.29,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Japan,4,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Japan,2.21,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- U.S.S.R.,17,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- U.S.S.R.,9.39,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Czechoslovakia,9,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Czechoslovakia,4.97,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Romania,3,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Romania,1.66,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Switzerland,6,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Switzerland,3.32,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
