date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1991,1991,External debt,"Iraq debt due to Italy, 1991",0,USD million,"Table 2, creditor 'Italy', 'Amount Due' column for 1991.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1992,1992,External debt,"Iraq debt due to Italy, 1992",0,USD million,"Table 2, creditor 'Italy', 'Amount Due' column for 1992.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with Turkey, amount rescheduled",1200,USD million,"Table 2, creditor 'Turkey', 'Amount Rescheduled' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with Turkey, amount repaid in oil",540,USD million,"Table 2, creditor 'Turkey', 'Amount Repaid in Oil' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1987,1987,External debt,"Iraq debt due to Turkey, 1987",310,USD million,"Table 2, creditor 'Turkey', 'Amount Due' column for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1988,1988,External debt,"Iraq debt due to Turkey, 1988",350,USD million,"Table 2, creditor 'Turkey', 'Amount Due' column for 1988.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1989,1989,External debt,"Iraq debt due to Turkey, 1989",0,USD million,"Table 2, creditor 'Turkey', 'Amount Due' column for 1989.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1990,1990,External debt,"Iraq debt due to Turkey, 1990",0,USD million,"Table 2, creditor 'Turkey', 'Amount Due' column for 1990.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1991,1991,External debt,"Iraq debt due to Turkey, 1991",0,USD million,"Table 2, creditor 'Turkey', 'Amount Due' column for 1991.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1992,1992,External debt,"Iraq debt due to Turkey, 1992",0,USD million,"Table 2, creditor 'Turkey', 'Amount Due' column for 1992.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with India, amount rescheduled",200,USD million,"Table 2, creditor 'India', 'Amount Rescheduled' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with India, amount repaid in oil",120,USD million,"Table 2, creditor 'India', 'Amount Repaid in Oil' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1987,1987,External debt,"Iraq debt due to India, 1987",0,USD million,"Table 2, creditor 'India', 'Amount Due' column for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1988,1988,External debt,"Iraq debt due to India, 1988",80,USD million,"Table 2, creditor 'India', 'Amount Due' column for 1988.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1989,1989,External debt,"Iraq debt due to India, 1989",0,USD million,"Table 2, creditor 'India', 'Amount Due' column for 1989.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1990,1990,External debt,"Iraq debt due to India, 1990",0,USD million,"Table 2, creditor 'India', 'Amount Due' column for 1990.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1991,1991,External debt,"Iraq debt due to India, 1991",0,USD million,"Table 2, creditor 'India', 'Amount Due' column for 1991.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1992,1992,External debt,"Iraq debt due to India, 1992",0,USD million,"Table 2, creditor 'India', 'Amount Due' column for 1992.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with South Korea, amount rescheduled",250,USD million,"Table 2, creditor 'South Korea', 'Amount Rescheduled' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with South Korea, amount repaid in oil",0,USD million,"Table 2, creditor 'South Korea', 'Amount Repaid in Oil' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1987,1987,External debt,"Iraq debt due to South Korea, 1987",0,USD million,"Table 2, creditor 'South Korea', 'Amount Due' column for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1988,1988,External debt,"Iraq debt due to South Korea, 1988",83,USD million,"Table 2, creditor 'South Korea', 'Amount Due' column for 1988.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1989,1989,External debt,"Iraq debt due to South Korea, 1989",83,USD million,"Table 2, creditor 'South Korea', 'Amount Due' column for 1989.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1990,1990,External debt,"Iraq debt due to South Korea, 1990",83,USD million,"Table 2, creditor 'South Korea', 'Amount Due' column for 1990.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1991,1991,External debt,"Iraq debt due to South Korea, 1991",0,USD million,"Table 2, creditor 'South Korea', 'Amount Due' column for 1991.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1992,1992,External debt,"Iraq debt due to South Korea, 1992",0,USD million,"Table 2, creditor 'South Korea', 'Amount Due' column for 1992.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with Yugoslavia, amount rescheduled",1200,USD million,"Table 2, creditor 'Yugoslavia', 'Amount Rescheduled' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with Yugoslavia, amount repaid in oil",300,USD million,"Table 2, creditor 'Yugoslavia', 'Amount Repaid in Oil' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1987,1987,External debt,"Iraq debt due to Yugoslavia, 1987",0,USD million,"Table 2, creditor 'Yugoslavia', 'Amount Due' column for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1988,1988,External debt,"Iraq debt due to Yugoslavia, 1988",900,USD million,"Table 2, creditor 'Yugoslavia', 'Amount Due' column for 1988.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1989,1989,External debt,"Iraq debt due to Yugoslavia, 1989",0,USD million,"Table 2, creditor 'Yugoslavia', 'Amount Due' column for 1989.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1990,1990,External debt,"Iraq debt due to Yugoslavia, 1990",0,USD million,"Table 2, creditor 'Yugoslavia', 'Amount Due' column for 1990.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1991,1991,External debt,"Iraq debt due to Yugoslavia, 1991",0,USD million,"Table 2, creditor 'Yugoslavia', 'Amount Due' column for 1991.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1992,1992,External debt,"Iraq debt due to Yugoslavia, 1992",0,USD million,"Table 2, creditor 'Yugoslavia', 'Amount Due' column for 1992.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with China, amount rescheduled",700,USD million,China rescheduled $700 million of Iraqi debt in 1986; repayment schedule unknown (footnote a in Table 2).,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
since mid-1986,1987,Foreign exchange,Value of Iraqi gold reserves sold since mid-1986,several hundred million,USD,"To improve its cash position, Baghdad has sold several hundred million dollars' worth of its gold reserves since the middle of last year (1986).",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.17"
1987-01,1987,Foreign exchange,"Iraq liquid foreign exchange reserves, January 1987",1300000000,"USD (about, increased by gold sales)",Gold sales probably increased Iraq's liquid foreign exchange reserves to about $1.3 billion as of January 1987.,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.17"
1987,1987,Foreign exchange,"Iraq total foreign assets, remainder mostly uncollectible LDC loans",1-1.5,USD billion,The balance of Baghdad's foreign assets -- about $1-1.5 billion -- is mostly uncollectible loans to Third World nations.,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.17"
1987,1987,External debt,"Iraq foreign exchange shortfall (financing gap), 1987",3850000000,USD,"Although higher export revenues probably will relieve some financial pressure, Baghdad will still face a $3.85 billion shortfall in foreign exchange in 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.17"
1987,1987,External debt,"Iraq estimated civilian principal payments due, 1987",4000000000,USD (about),"On the basis of Embassy and press reports, about $4 billion in civilian principal payments are due in 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.17"
1987,1987,External debt,"Iraq estimated civilian interest payments due, 1987",1500000000,USD (about),"About $1.5 billion in civilian interest payments are due in 1987, alongside the $4 billion in principal.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.17"
1984,1984,Balance of Payments (Net),Trade balance -- Iraq,-1.65,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1984' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Trade balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1984,1984,Trade,Exports (f.o.b.) -- Iraq,10.65,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1984' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports (f.o.b.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1984,1984,Trade,Exports -- Oil -- Iraq,10.4,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1984' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Oil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1984,1984,Trade,Exports -- Nonoil -- Iraq,0.25,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1984' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Nonoil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1984,1984,Trade,Imports (c.i.f.) -- Iraq,12.3,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1984' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Imports (c.i.f.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1984,1984,Trade,Net services and transfers -- Iraq,-2.9,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1984' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Net services and transfers'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1984,1984,Balance of Payments (Net),Current account balance -- Iraq,-4.55,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1984' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Current account balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1984,1984,Foreign aid,Arab financial aid -- Iraq,3.6,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1984' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Arab financial aid'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1985,1985,Balance of Payments (Net),Trade balance -- Iraq,-0.8,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1985' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Trade balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1985,1985,Trade,Exports (f.o.b.) -- Iraq,11.7,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1985' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports (f.o.b.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1985,1985,Trade,Exports -- Oil -- Iraq,11.4,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1985' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Oil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1985,1985,Trade,Exports -- Nonoil -- Iraq,0.3,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1985' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Nonoil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1985,1985,Trade,Imports (c.i.f.) -- Iraq,12.5,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1985' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Imports (c.i.f.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1985,1985,Trade,Net services and transfers -- Iraq,-3.35,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1985' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Net services and transfers'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1985,1985,Balance of Payments (Net),Current account balance -- Iraq,-4.15,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1985' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Current account balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1985,1985,Foreign aid,Arab financial aid -- Iraq,2.5,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1985' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Arab financial aid'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1986 (estimated),1986,Balance of Payments (Net),Trade balance -- Iraq,-2.55,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1986 (estimated)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Trade balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1986 (estimated),1986,Trade,Exports (f.o.b.) -- Iraq,7.45,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1986 (estimated)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports (f.o.b.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1986 (estimated),1986,Trade,Exports -- Oil -- Iraq,7.0,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1986 (estimated)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Oil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1986 (estimated),1986,Trade,Exports -- Nonoil -- Iraq,0.45,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1986 (estimated)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Nonoil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1986 (estimated),1986,Trade,Imports (c.i.f.) -- Iraq,10.0,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1986 (estimated)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Imports (c.i.f.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1986 (estimated),1986,Trade,Net services and transfers -- Iraq,-2.7,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1986 (estimated)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Net services and transfers'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1986 (estimated),1986,Balance of Payments (Net),Current account balance -- Iraq,-5.25,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1986 (estimated)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Current account balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1986 (estimated),1986,Foreign aid,Arab financial aid -- Iraq,2.3,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1986 (estimated)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Arab financial aid'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($18/bbl),1987,Balance of Payments (Net),Trade balance -- Iraq,2.6,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($18/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Trade balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($18/bbl),1987,Trade,Exports (f.o.b.) -- Iraq,12.1,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($18/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports (f.o.b.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($18/bbl),1987,Trade,Exports -- Oil -- Iraq,11.5,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($18/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Oil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($18/bbl),1987,Trade,Exports -- Nonoil -- Iraq,0.6,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($18/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Nonoil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($18/bbl),1987,Trade,Imports (c.i.f.) -- Iraq,9.5,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($18/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Imports (c.i.f.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($18/bbl),1987,Trade,Net services and transfers -- Iraq,-2.8,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($18/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Net services and transfers'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($18/bbl),1987,Balance of Payments (Net),Current account balance -- Iraq,-0.2,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($18/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Current account balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($18/bbl),1987,Foreign aid,Arab financial aid -- Iraq,2.3,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($18/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Arab financial aid'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
